"DATE_","ID","TSECS_BST","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","Dist_to_colony_km"
2010-05-26,3,50195,55.98955,-3.15995,"TS","Travelling",0.01428,1.02288706745
2010-05-26,3,50196,55.98967,-3.15986,"TS","Travelling",0.01428,1.0360248142
2010-05-26,3,50197,55.98979,-3.15978,"TS","Travelling",0.01428,1.04919290805
2010-05-26,3,50198,55.98991,-3.15969,"TS","Travelling",0.01428,1.06239021333
2010-05-26,3,50199,55.99002,-3.1596,"TS","Travelling",0.01428,1.07561567546
2010-05-26,3,50200,55.99014,-3.15951,"TS","Travelling",0.01428,1.08886825429
2010-05-26,3,50201,55.99026,-3.15942,"TS","Travelling",0.01428,1.10214697137
2010-05-26,3,50202,55.99038,-3.15934,"TS","Travelling",0.01428,1.11545089996
2010-05-26,3,50203,55.9905,-3.15925,"TS","Travelling",0.01414,1.12877914856
2010-05-26,3,50204,55.99062,-3.15918,"TS","Travelling",0.01414,1.1415871737
2010-05-26,3,50205,55.99074,-3.15911,"TS","Travelling",0.01414,1.1544266621
2010-05-26,3,50206,55.99086,-3.15904,"TS","Travelling",0.01414,1.16729656184
2010-05-26,3,50207,55.99098,-3.15897,"TS","Travelling",0.01414,1.18019588435
2010-05-26,3,50208,55.9911,-3.1589,"TS","Travelling",0.01414,1.19312367509
2010-05-26,3,50209,55.99122,-3.15882,"TS","Travelling",0.01414,1.20607901215
2010-05-26,3,50210,55.99135,-3.15875,"TS","Travelling",0.01414,1.21906103067
2010-05-26,3,50211,55.99147,-3.15868,"TS","Travelling",0.01003,1.23206887324
2010-05-26,3,50212,55.99155,-3.15864,"TS","Travelling",0.01003,1.24102393343
2010-05-26,3,50213,55.99164,-3.1586,"TS","Travelling",0.01003,1.24999557775
2010-05-26,3,50214,55.99173,-3.15856,"TS","Travelling",0.01003,1.25898345012
2010-05-26,3,50215,55.99182,-3.15852,"TS","Travelling",0.01003,1.26798720697
2010-05-26,3,50216,55.9919,-3.15849,"TS","Travelling",0.01003,1.2770065115
2010-05-26,3,50217,55.99199,-3.15845,"TS","Travelling",0.01003,1.28604104307
2010-05-26,3,50218,55.99208,-3.15841,"TS","Travelling",0.01003,1.29509047752
2010-05-26,3,50219,55.99217,-3.15837,"TS","Travelling",0.00853,1.30415448954
2010-05-26,3,50220,55.99224,-3.15834,"TS","Travelling",0.00853,1.31174604025
2010-05-26,3,50221,55.99232,-3.15831,"TS","Travelling",0.00853,1.31934922183
2010-05-26,3,50222,55.99239,-3.15828,"TS","Travelling",0.00853,1.32696383207
2010-05-26,3,50223,55.99247,-3.15825,"TS","Travelling",0.00853,1.33458967638
2010-05-26,3,50224,55.99254,-3.15822,"TS","Travelling",0.00853,1.34222657093
2010-05-26,3,50225,55.99262,-3.15819,"TS","Travelling",0.00853,1.34987432699
2010-05-26,3,50226,55.99269,-3.15816,"TS","Travelling",0.00853,1.35753274692
2010-05-26,3,50227,55.99277,-3.15813,"TS","Travelling",0.00911,1.36520166649
2010-05-26,3,50228,55.99285,-3.1581,"TS","Travelling",0.00911,1.3735668037
2010-05-26,3,50229,55.99292,-3.15806,"TS","Travelling",0.00911,1.3819414346
2010-05-26,3,50230,55.993,-3.15802,"TS","Travelling",0.00911,1.39032538471
2010-05-26,3,50231,55.99308,-3.15798,"TS","Travelling",0.00911,1.39871848154
2010-05-26,3,50232,55.99316,-3.15795,"TS","Travelling",0.00911,1.40712058162
2010-05-26,3,50233,55.99324,-3.15791,"TS","Travelling",0.00911,1.41553151074
2010-05-26,3,50234,55.99332,-3.15787,"TS","Travelling",0.00911,1.42395111241
2010-05-26,3,50235,55.9934,-3.15783,"TS","Travelling",0.01262,1.43237922747
2010-05-26,3,50236,55.99351,-3.15777,"TS","Travelling",0.01262,1.44426778335
2010-05-26,3,50237,55.99362,-3.15771,"TS","Travelling",0.01262,1.45616884822
2010-05-26,3,50238,55.99372,-3.15765,"TS","Travelling",0.01262,1.46808211768
2010-05-26,3,50239,55.99383,-3.15759,"TS","Travelling",0.01262,1.4800073048
2010-05-26,3,50240,55.99394,-3.15753,"TS","Travelling",0.01262,1.49194410985
2010-05-26,3,50241,55.99405,-3.15747,"TS","Travelling",0.01262,1.50389227602
2010-05-26,3,50242,55.99416,-3.15741,"TS","Travelling",0.01262,1.51585151479
2010-05-26,3,50243,55.99427,-3.15735,"TS","Travelling",0.01521,1.5278215779
2010-05-26,3,50244,55.9944,-3.15728,"TS","Travelling",0.01521,1.54217592824
2010-05-26,3,50245,55.99453,-3.15721,"TS","Travelling",0.01521,1.55654678106
2010-05-26,3,50246,55.99466,-3.15714,"TS","Travelling",0.01521,1.57093369323
2010-05-26,3,50247,55.99479,-3.15708,"TS","Travelling",0.01521,1.58533622754
2010-05-26,3,50248,55.99492,-3.15701,"TS","Travelling",0.01521,1.59975395397
2010-05-26,3,50249,55.99505,-3.15694,"TS","Travelling",0.01521,1.61418647332
2010-05-26,3,50250,55.99519,-3.15687,"TS","Travelling",0.01521,1.62863339001
2010-05-26,3,50251,55.99532,-3.1568,"TS","Travelling",0.01058,1.64309431251
2010-05-26,3,50252,55.99541,-3.15677,"TS","Travelling",0.01058,1.65273001929
2010-05-26,3,50253,55.9955,-3.15674,"TS","Travelling",0.01058,1.66237734704
2010-05-26,3,50254,55.9956,-3.15671,"TS","Travelling",0.01058,1.67203608885
2010-05-26,3,50255,55.99569,-3.15668,"TS","Travelling",0.01058,1.6817060594
2010-05-26,3,50256,55.99579,-3.15665,"TS","Travelling",0.01058,1.69138706611
2010-05-26,3,50257,55.99588,-3.15662,"TS","Travelling",0.01058,1.7010789092
2010-05-26,3,50258,55.99597,-3.1566,"TS","Travelling",0.01058,1.71078141834
2010-05-26,3,50259,55.99607,-3.15657,"TS","Travelling",0.0054,1.72049440232
2010-05-26,3,50260,55.99611,-3.15658,"TS","Travelling",0.0054,1.72445506316
2010-05-26,3,50261,55.99616,-3.1566,"TS","Travelling",0.0054,1.72842358641
2010-05-26,3,50262,55.99621,-3.15661,"TS","Travelling",0.0054,1.73239991246
2010-05-26,3,50263,55.99626,-3.15662,"TS","Travelling",0.0054,1.73638399324
2010-05-26,3,50264,55.99631,-3.15664,"TS","Travelling",0.0054,1.74037576442
2010-05-26,3,50265,55.99635,-3.15665,"TS","Travelling",0.0054,1.74437519259
2010-05-26,3,50266,55.9964,-3.15667,"TS","Travelling",0.0054,1.74838220308
2010-05-26,3,50267,55.99645,-3.15668,"TS","Travelling",0.00747,1.75239675216
2010-05-26,3,50268,55.99652,-3.1567,"TS","Travelling",0.00747,1.75818428946
2010-05-26,3,50269,55.99658,-3.15671,"TS","Travelling",0.00747,1.76398451548
2010-05-26,3,50270,55.99665,-3.15673,"TS","Travelling",0.00747,1.76979730545
2010-05-26,3,50271,55.99672,-3.15674,"TS","Travelling",0.00747,1.77562254139
2010-05-26,3,50272,55.99678,-3.15676,"TS","Travelling",0.00747,1.78146009581
2010-05-26,3,50273,55.99685,-3.15677,"TS","Travelling",0.00747,1.78730985337
2010-05-26,3,50274,55.99692,-3.15679,"TS","Travelling",0.00747,1.79317168929
2010-05-26,3,50275,55.99698,-3.1568,"TS","Travelling",0.01108,1.7990454855
2010-05-26,3,50276,55.99708,-3.15677,"TS","Travelling",0.01108,1.80945169613
2010-05-26,3,50277,55.99718,-3.15673,"TS","Travelling",0.01108,1.8198660202
2010-05-26,3,50278,55.99728,-3.1567,"TS","Travelling",0.01108,1.83028833602
2010-05-26,3,50279,55.99738,-3.15667,"TS","Travelling",0.01108,1.84071849618
2010-05-26,3,50280,55.99747,-3.15663,"TS","Travelling",0.01108,1.85115637452
2010-05-26,3,50281,55.99757,-3.1566,"TS","Travelling",0.01108,1.86160183798
2010-05-26,3,50282,55.99767,-3.15657,"TS","Travelling",0.01108,1.87205475956
2010-05-26,3,50283,55.99777,-3.15653,"TS","Travelling",0.01235,1.88251501498
2010-05-26,3,50284,55.99787,-3.15649,"TS","Travelling",0.01235,1.89431129742
2010-05-26,3,50285,55.99798,-3.15645,"TS","Travelling",0.01235,1.90611473709
2010-05-26,3,50286,55.99809,-3.1564,"TS","Travelling",0.01235,1.91792520689
2010-05-26,3,50287,55.9982,-3.15636,"TS","Travelling",0.01235,1.9297425777
2010-05-26,3,50288,55.99831,-3.15631,"TS","Travelling",0.01235,1.94156671326
2010-05-26,3,50289,55.99842,-3.15627,"TS","Travelling",0.01235,1.95339751446
2010-05-26,3,50290,55.99852,-3.15623,"TS","Travelling",0.01235,1.96523484234
2010-05-26,3,50291,55.99863,-3.15618,"TS","Travelling",0.01258,1.97707857958
2010-05-26,3,50292,55.99874,-3.15612,"TS","Travelling",0.01258,1.98937312343
2010-05-26,3,50293,55.99885,-3.15607,"TS","Travelling",0.01258,2.0016713786
2010-05-26,3,50294,55.99896,-3.15601,"TS","Travelling",0.01258,2.01397328563
2010-05-26,3,50295,55.99907,-3.15595,"TS","Travelling",0.01258,2.02627876074
2010-05-26,3,50296,55.99917,-3.15589,"TS","Travelling",0.01258,2.03858776505
2010-05-26,3,50297,55.99928,-3.15583,"TS","Travelling",0.01258,2.05090020922
2010-05-26,3,50298,55.99939,-3.15578,"TS","Travelling",0.01258,2.06321604874
2010-05-26,3,50299,55.9995,-3.15572,"TS","Travelling",0.00799,2.07553521951
2010-05-26,3,50300,55.99957,-3.15568,"TS","Travelling",0.00799,2.08336925327
2010-05-26,3,50301,55.99964,-3.15564,"TS","Travelling",0.00799,2.09120454222
2010-05-26,3,50302,55.99971,-3.1556,"TS","Travelling",0.00799,2.09904108466
2010-05-26,3,50303,55.99978,-3.15557,"TS","Travelling",0.00799,2.10687884927
2010-05-26,3,50304,55.99984,-3.15553,"TS","Travelling",0.00799,2.11471783972
2010-05-26,3,50305,55.99991,-3.15549,"TS","Travelling",0.00799,2.12255803872
2010-05-26,3,50306,55.99998,-3.15545,"TS","Travelling",0.00799,2.13039943672
2010-05-26,3,50307,56.00005,-3.15542,"TS","Travelling",0.00632,2.13824199828
2010-05-26,3,50308,56.00011,-3.1554,"AS","Foraging",0.00632,2.14418280908
2010-05-26,3,50309,56.00016,-3.15539,"AS","Foraging",0.00632,2.15012580786
2010-05-26,3,50310,56.00022,-3.15537,"AS","Foraging",0.00632,2.15607099987
2010-05-26,3,50311,56.00028,-3.15536,"AS","Foraging",0.00632,2.16201834477
2010-05-26,3,50312,56.00033,-3.15534,"AS","Foraging",0.00632,2.16796782865
2010-05-26,3,50313,56.00039,-3.15533,"TS","Travelling",0.00632,2.17391944752
2010-05-26,3,50314,56.00044,-3.15531,"TS","Travelling",0.00632,2.17987316164
2010-05-26,3,50315,56.0005,-3.1553,"TS","Travelling",0.01063,2.18582898096
2010-05-26,3,50316,56.00059,-3.15527,"TS","Travelling",0.01063,2.19602295084
2010-05-26,3,50317,56.00069,-3.15523,"TS","Travelling",0.01063,2.20622113111
2010-05-26,3,50318,56.00078,-3.1552,"TS","Travelling",0.01063,2.21642344541
2010-05-26,3,50319,56.00088,-3.15517,"TS","Travelling",0.01063,2.22662984165
2010-05-26,3,50320,56.00097,-3.15513,"TS","Travelling",0.01063,2.23684026869
2010-05-26,3,50321,56.00106,-3.1551,"TS","Travelling",0.01063,2.24705466206
2010-05-26,3,50322,56.00116,-3.15507,"TS","Travelling",0.01063,2.25727297736
2010-05-26,3,50323,56.00125,-3.15503,"TS","Travelling",0.013,2.26749516089
2010-05-26,3,50324,56.00136,-3.15499,"TS","Travelling",0.013,2.28002053299
2010-05-26,3,50325,56.00148,-3.15495,"TS","Travelling",0.013,2.29255134984
2010-05-26,3,50326,56.00159,-3.15491,"TS","Travelling",0.013,2.30508752673
2010-05-26,3,50327,56.00171,-3.15487,"TS","Travelling",0.013,2.31762895911
2010-05-26,3,50328,56.00182,-3.15482,"TS","Travelling",0.013,2.33017558424
2010-05-26,3,50329,56.00194,-3.15478,"TS","Travelling",0.013,2.34272730531
2010-05-26,3,50330,56.00205,-3.15474,"TS","Travelling",0.013,2.35528405427
2010-05-26,3,50331,56.00217,-3.1547,"TS","Travelling",0.01328,2.36784572892
2010-05-26,3,50332,56.00228,-3.15465,"TS","Travelling",0.01328,2.3807358396
2010-05-26,3,50333,56.0024,-3.15461,"TS","Travelling",0.01328,2.39363037296
2010-05-26,3,50334,56.00252,-3.15456,"TS","Travelling",0.01328,2.40652926243
2010-05-26,3,50335,56.00263,-3.15452,"TS","Travelling",0.01328,2.41943242911
2010-05-26,3,50336,56.00275,-3.15447,"TS","Travelling",0.01328,2.43233982287
2010-05-26,3,50337,56.00287,-3.15442,"TS","Travelling",0.01328,2.445251368
2010-05-26,3,50338,56.00298,-3.15438,"TS","Travelling",0.01328,2.45816698993
2010-05-26,3,50339,56.0031,-3.15433,"TS","Travelling",0.01295,2.47108663371
2010-05-26,3,50340,56.00321,-3.15428,"TS","Travelling",0.01295,2.4838208357
2010-05-26,3,50341,56.00332,-3.15422,"TS","Travelling",0.01295,2.49655744737
2010-05-26,3,50342,56.00344,-3.15417,"TS","Travelling",0.01295,2.50929641866
2010-05-26,3,50343,56.00355,-3.15412,"TS","Travelling",0.01295,2.52203772268
2010-05-26,3,50344,56.00366,-3.15406,"TS","Travelling",0.01295,2.53478131973
2010-05-26,3,50345,56.00378,-3.15401,"TS","Travelling",0.01295,2.54752718425
2010-05-26,3,50346,56.00389,-3.15395,"TS","Travelling",0.01295,2.56027527348
2010-05-26,3,50347,56.004,-3.1539,"TS","Travelling",0.01071,2.57302556324
2010-05-26,3,50348,56.00409,-3.15386,"TS","Travelling",0.01071,2.58350306535
2010-05-26,3,50349,56.00419,-3.15382,"TS","Travelling",0.01071,2.59398256004
2010-05-26,3,50350,56.00428,-3.15378,"TS","Travelling",0.01071,2.60446402323
2010-05-26,3,50351,56.00438,-3.15374,"TS","Travelling",0.01071,2.61494744017
2010-05-26,3,50352,56.00447,-3.1537,"TS","Travelling",0.01071,2.62543276962
2010-05-26,3,50353,56.00456,-3.15366,"TS","Travelling",0.01071,2.63592000213
2010-05-26,3,50354,56.00466,-3.15362,"TS","Travelling",0.01071,2.64640911056
2010-05-26,3,50355,56.00475,-3.15358,"TS","Travelling",0.00934,2.65690007268
2010-05-26,3,50356,56.00483,-3.15356,"TS","Travelling",0.00934,2.66579143269
2010-05-26,3,50357,56.00492,-3.15355,"TS","Travelling",0.00934,2.67468589298
2010-05-26,3,50358,56.005,-3.15353,"TS","Travelling",0.00934,2.68358343161
2010-05-26,3,50359,56.00508,-3.15351,"TS","Travelling",0.00934,2.69248403139
2010-05-26,3,50360,56.00517,-3.15349,"TS","Travelling",0.00934,2.70138764418
2010-05-26,3,50361,56.00525,-3.15347,"TS","Travelling",0.00934,2.71029424483
2010-05-26,3,50362,56.00533,-3.15345,"TS","Travelling",0.00934,2.71920381299
2010-05-26,3,50363,56.00542,-3.15343,"TS","Travelling",0.0078,2.72811631497
2010-05-26,3,50364,56.00549,-3.15341,"TS","Travelling",0.0078,2.73571938065
2010-05-26,3,50365,56.00555,-3.15338,"TS","Travelling",0.0078,2.74332359288
2010-05-26,3,50366,56.00562,-3.15336,"TS","Travelling",0.0078,2.75092896406
2010-05-26,3,50367,56.00569,-3.15333,"TS","Travelling",0.0078,2.75853545375
2010-05-26,3,50368,56.00576,-3.15331,"TS","Travelling",0.0078,2.76614307925
2010-05-26,3,50369,56.00583,-3.15328,"TS","Travelling",0.0078,2.77375181324
2010-05-26,3,50370,56.0059,-3.15326,"TS","Travelling",0.0078,2.78136166032
2010-05-26,3,50371,56.00597,-3.15323,"TS","Travelling",0.00199,2.78897260669
2010-05-26,3,50372,56.00595,-3.15321,"TS","Travelling",0.00199,2.78829727263
2010-05-26,3,50373,56.00594,-3.15319,"TS","Travelling",0.00199,2.78762321082
2010-05-26,3,50374,56.00593,-3.15316,"TS","Travelling",0.00199,2.78695041313
2010-05-26,3,50375,56.00592,-3.15314,"TS","Travelling",0.00199,2.78627887145
2010-05-26,3,50376,56.0059,-3.15312,"TS","Travelling",0.00199,2.78560860906
2010-05-26,3,50377,56.00589,-3.1531,"TS","Travelling",0.00199,2.78493960923
2010-05-26,3,50378,56.00588,-3.15307,"TS","Travelling",0.00199,2.78427188151
2010-05-26,3,50379,56.00587,-3.15305,"TS","Travelling",0.00856,2.78360541815
2010-05-26,3,50380,56.00581,-3.15314,"TS","Travelling",0.00856,2.7752706178
2010-05-26,3,50381,56.00575,-3.15322,"TS","Travelling",0.00856,2.76693730433
2010-05-26,3,50382,56.00569,-3.15331,"TS","Travelling",0.00856,2.75860549125
2010-05-26,3,50383,56.00562,-3.15339,"TS","Travelling",0.00856,2.75027519655
2010-05-26,3,50384,56.00556,-3.15348,"TS","Travelling",0,2.74194642074
2010-05-26,4,50853,55.9884,-3.17301,"TS","Travelling",0.0026,0.58965569832
2010-05-26,4,50854,55.98839,-3.17297,"TS","Travelling",0.0026,0.58819067589
2010-05-26,4,50855,55.98838,-3.17293,"TS","Travelling",0.0026,0.58673361387
2010-05-26,4,50856,55.98836,-3.1729,"TS","Travelling",0.0026,0.58528457062
2010-05-26,4,50857,55.98835,-3.17286,"TS","Travelling",0.0026,0.5838436081
2010-05-26,4,50858,55.98834,-3.17282,"TS","Travelling",0.0026,0.58241079405
2010-05-26,4,50859,55.98833,-3.17278,"TS","Travelling",0.00308,0.5809861709
2010-05-26,4,50860,55.98834,-3.17274,"TS","Travelling",0.00308,0.58181679952
2010-05-26,4,50861,55.98835,-3.17269,"TS","Travelling",0.00308,0.58266258324
2010-05-26,4,50862,55.98836,-3.17265,"TS","Travelling",0.00308,0.58352345519
2010-05-26,4,50863,55.98838,-3.1726,"TS","Travelling",0.00308,0.58439934869
2010-05-26,4,50864,55.98839,-3.17255,"TS","Travelling",0.00308,0.58529020627
2010-05-26,4,50865,55.9884,-3.17251,"TS","Travelling",0.00308,0.58619593982
2010-05-26,4,50866,55.98841,-3.17246,"TS","Travelling",0.00308,0.58711650101
2010-05-26,4,50867,55.98842,-3.17242,"TS","Travelling",0.00804,0.58805180899
2010-05-26,4,50868,55.98847,-3.17234,"TS","Travelling",0.00804,0.59394199005
2010-05-26,4,50869,55.98853,-3.17225,"TS","Travelling",0.00804,0.59988250908
2010-05-26,4,50870,55.98859,-3.17217,"TS","Travelling",0.00804,0.60587187576
2010-05-26,4,50871,55.98864,-3.17209,"TS","Travelling",0.00804,0.61190866501
2010-05-26,4,50872,55.9887,-3.17201,"TS","Travelling",0.00804,0.61799147728
2010-05-26,4,50873,55.98875,-3.17193,"TS","Travelling",0.00804,0.62411897636
2010-05-26,4,50874,55.98881,-3.17185,"TS","Travelling",0.00804,0.63028985898
2010-05-26,4,50875,55.98887,-3.17177,"TS","Travelling",0.01421,0.63650285326
2010-05-26,4,50876,55.98897,-3.17164,"TS","Travelling",0.01421,0.64833539675
2010-05-26,4,50877,55.98908,-3.17151,"TS","Travelling",0.01421,0.66026287906
2010-05-26,4,50878,55.98919,-3.17139,"TS","Travelling",0.01421,0.67228024575
2010-05-26,4,50879,55.98929,-3.17126,"TS","Travelling",0.01421,0.68438277176
2010-05-26,4,50880,55.9894,-3.17113,"TS","Travelling",0.01421,0.69656601688
2010-05-26,4,50881,55.9895,-3.171,"TS","Travelling",0.01421,0.70882580903
2010-05-26,4,50882,55.98961,-3.17088,"TS","Travelling",0.01421,0.72115824252
2010-05-26,4,50883,55.98972,-3.17075,"TS","Travelling",0.0155,0.73355966343
2010-05-26,4,50884,55.98984,-3.17064,"TS","Travelling",0.0155,0.74801091132
2010-05-26,4,50885,55.98997,-3.17053,"TS","Travelling",0.0155,0.76250432193
2010-05-26,4,50886,55.99009,-3.17042,"TS","Travelling",0.0155,0.77703752644
2010-05-26,4,50887,55.99022,-3.17031,"TS","Travelling",0.0155,0.79160836052
2010-05-26,4,50888,55.99034,-3.1702,"TS","Travelling",0.0155,0.80621475572
2010-05-26,4,50889,55.99047,-3.17009,"TS","Travelling",0.0155,0.82085482259
2010-05-26,4,50890,55.99059,-3.16998,"TS","Travelling",0.0155,0.83552679904
2010-05-26,4,50891,55.99072,-3.16987,"TS","Travelling",0.01533,0.85022902448
2010-05-26,4,50892,55.99084,-3.16976,"TS","Travelling",0.01533,0.86490499753
2010-05-26,4,50893,55.99097,-3.16966,"TS","Travelling",0.01533,0.87960415115
2010-05-26,4,50894,55.99109,-3.16955,"TS","Travelling",0.01533,0.89432533084
2010-05-26,4,50895,55.99122,-3.16945,"TS","Travelling",0.01533,0.90906746933
2010-05-26,4,50896,55.99134,-3.16935,"TS","Travelling",0.01533,0.9238295613
2010-05-26,4,50897,55.99147,-3.16924,"TS","Travelling",0.01533,0.93861066305
2010-05-26,4,50898,55.99159,-3.16914,"TS","Travelling",0.01533,0.95340989166
2010-05-26,4,50899,55.99172,-3.16903,"TS","Travelling",0.01449,0.96822641552
2010-05-26,4,50900,55.99184,-3.16894,"TS","Travelling",0.01449,0.9822830334
2010-05-26,4,50901,55.99195,-3.16884,"TS","Travelling",0.01449,0.9963525146
2010-05-26,4,50902,55.99207,-3.16875,"TS","Travelling",0.01449,1.01043432726
2010-05-26,4,50903,55.99219,-3.16865,"TS","Travelling",0.01449,1.02452795683
2010-05-26,4,50904,55.99231,-3.16855,"TS","Travelling",0.01449,1.03863292587
2010-05-26,4,50905,55.99243,-3.16846,"TS","Travelling",0.01449,1.05274876656
2010-05-26,4,50906,55.99255,-3.16836,"TS","Travelling",0.01449,1.06687506836
2010-05-26,4,50907,55.99267,-3.16827,"TS","Travelling",0.01407,1.08101139967
2010-05-26,4,50908,55.99278,-3.16818,"TS","Travelling",0.01407,1.09482548785
2010-05-26,4,50909,55.9929,-3.16809,"TS","Travelling",0.01407,1.1086463913
2010-05-26,4,50910,55.99302,-3.168,"TS","Travelling",0.01407,1.12247385272
2010-05-26,4,50911,55.99313,-3.16792,"TS","Travelling",0.01407,1.13630763764
2010-05-26,4,50912,55.99325,-3.16783,"TS","Travelling",0.01407,1.15014751992
2010-05-26,4,50913,55.99337,-3.16774,"TS","Travelling",0.01407,1.16399326991
2010-05-26,4,50914,55.99348,-3.16765,"TS","Travelling",0.01407,1.17784469217
2010-05-26,4,50915,55.9936,-3.16757,"TS","Travelling",0.01405,1.19170158879
2010-05-26,4,50916,55.99372,-3.16749,"TS","Travelling",0.01405,1.20564782065
2010-05-26,4,50917,55.99384,-3.16741,"TS","Travelling",0.01405,1.2195967427
2010-05-26,4,50918,55.99396,-3.16734,"TS","Travelling",0.01405,1.23354826331
2010-05-26,4,50919,55.99407,-3.16726,"TS","Travelling",0.01405,1.24750230466
2010-05-26,4,50920,55.99419,-3.16718,"TS","Travelling",0.01405,1.26145878303
2010-05-26,4,50921,55.99431,-3.1671,"TS","Travelling",0.01405,1.27541760869
2010-05-26,4,50922,55.99443,-3.16703,"TS","Travelling",0.01405,1.28937871474
2010-05-26,4,50923,55.99455,-3.16695,"TS","Travelling",0.0133,1.3033420206
2010-05-26,4,50924,55.99466,-3.16688,"TS","Travelling",0.0133,1.3165708216
2010-05-26,4,50925,55.99478,-3.1668,"TS","Travelling",0.0133,1.3298014605
2010-05-26,4,50926,55.99489,-3.16673,"TS","Travelling",0.0133,1.34303389001
2010-05-26,4,50927,55.995,-3.16666,"TS","Travelling",0.0133,1.35626805045
2010-05-26,4,50928,55.99511,-3.16659,"TS","Travelling",0.0133,1.36950389864
2010-05-26,4,50929,55.99522,-3.16651,"TS","Travelling",0.0133,1.38274137639
2010-05-26,4,50930,55.99534,-3.16644,"TS","Travelling",0.0133,1.39598044922
2010-05-26,4,50931,55.99545,-3.16637,"TS","Travelling",0.01352,1.40922106004
2010-05-26,4,50932,55.99556,-3.16629,"TS","Travelling",0.01352,1.4226883952
2010-05-26,4,50933,55.99568,-3.16622,"TS","Travelling",0.01352,1.43615708436
2010-05-26,4,50934,55.99579,-3.16615,"TS","Travelling",0.01352,1.44962708264
2010-05-26,4,50935,55.99591,-3.16608,"TS","Travelling",0.01352,1.46309835111
2010-05-26,4,50936,55.99602,-3.166,"TS","Travelling",0.01352,1.47657086438
2010-05-26,4,50937,55.99614,-3.16593,"TS","Travelling",0.01352,1.49004459124
2010-05-26,4,50938,55.99625,-3.16586,"TS","Travelling",0.01352,1.50351948428
2010-05-26,4,50939,55.99637,-3.16578,"TS","Travelling",0.01323,1.51699551985
2010-05-26,4,50940,55.99648,-3.1657,"TS","Travelling",0.01323,1.53011852276
2010-05-26,4,50941,55.99659,-3.16562,"TS","Travelling",0.01323,1.54324357975
2010-05-26,4,50942,55.9967,-3.16555,"TS","Travelling",0.01323,1.55637065083
2010-05-26,4,50943,55.99681,-3.16547,"TS","Travelling",0.01323,1.56949967058
2010-05-26,4,50944,55.99692,-3.16539,"TS","Travelling",0.01323,1.58263060505
2010-05-26,4,50945,55.99703,-3.16531,"TS","Travelling",0.01323,1.59576340435
2010-05-26,4,50946,55.99714,-3.16523,"TS","Travelling",0.01323,1.6088980158
2010-05-26,4,50947,55.99725,-3.16515,"TS","Travelling",0.01311,1.62203439945
2010-05-26,4,50948,55.99736,-3.16507,"TS","Travelling",0.01311,1.6350141113
2010-05-26,4,50949,55.99747,-3.16498,"TS","Travelling",0.01311,1.64799619731
2010-05-26,4,50950,55.99758,-3.1649,"TS","Travelling",0.01311,1.66098059211
2010-05-26,4,50951,55.99768,-3.16482,"TS","Travelling",0.01311,1.67396726093
2010-05-26,4,50952,55.99779,-3.16473,"TS","Travelling",0.01311,1.68695613488
2010-05-26,4,50953,55.9979,-3.16465,"TS","Travelling",0.01311,1.69994715773
2010-05-26,4,50954,55.99801,-3.16457,"TS","Travelling",0.01311,1.71294030496
2010-05-26,4,50955,55.99812,-3.16448,"TS","Travelling",0.01275,1.72593550405
2010-05-26,4,50956,55.99822,-3.16441,"TS","Travelling",0.01275,1.73860672261
2010-05-26,4,50957,55.99833,-3.16433,"TS","Travelling",0.01275,1.75127930687
2010-05-26,4,50958,55.99844,-3.16425,"TS","Travelling",0.01275,1.76395322461
2010-05-26,4,50959,55.99854,-3.16418,"TS","Travelling",0.01275,1.77662844046
2010-05-26,4,50960,55.99865,-3.1641,"TS","Travelling",0.01275,1.78930492103
2010-05-26,4,50961,55.99875,-3.16402,"TS","Travelling",0.01275,1.80198266695
2010-05-26,4,50962,55.99886,-3.16394,"TS","Travelling",0.01275,1.81466161474
2010-05-26,4,50963,55.99897,-3.16387,"TS","Travelling",0.01261,1.8273417733
2010-05-26,4,50964,55.99907,-3.1638,"TS","Travelling",0.01261,1.83991840393
2010-05-26,4,50965,55.99918,-3.16373,"TS","Travelling",0.01261,1.85249567038
2010-05-26,4,50966,55.99929,-3.16365,"TS","Travelling",0.01261,1.86507355018
2010-05-26,4,50967,55.99939,-3.16358,"TS","Travelling",0.01261,1.87765204322
2010-05-26,4,50968,55.9995,-3.16351,"TS","Travelling",0.01261,1.8902311373
2010-05-26,4,50969,55.9996,-3.16344,"TS","Travelling",0.01261,1.90281079852
2010-05-26,4,50970,55.99971,-3.16337,"TS","Travelling",0.01261,1.91539104689
2010-05-26,4,50971,55.99982,-3.1633,"TS","Travelling",0.01244,1.92797185201
2010-05-26,4,50972,55.99992,-3.16323,"TS","Travelling",0.01244,1.94036557847
2010-05-26,4,50973,56.00002,-3.16315,"TS","Travelling",0.01244,1.95276006517
2010-05-26,4,50974,56.00013,-3.16308,"TS","Travelling",0.01244,1.96515529486
2010-05-26,4,50975,56.00023,-3.16301,"TS","Travelling",0.01244,1.97755124687
2010-05-26,4,50976,56.00034,-3.16294,"TS","Travelling",0.01244,1.98994791421
2010-05-26,4,50977,56.00044,-3.16286,"TS","Travelling",0.01244,2.00234527691
2010-05-26,4,50978,56.00055,-3.16279,"TS","Travelling",0.01244,2.01474332862
2010-05-26,4,50979,56.00065,-3.16272,"TS","Travelling",0.01238,2.02714205004
