"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-17",3,34611,"Arctic Tern",55.34737,-1.55318,"TS",1746.93559,"Travelling","Transit search","Foraging"
"2010-06-17",3,34612,"Arctic Tern",55.34748,-1.55328,"TS",1760.56481,"Travelling","Transit search","Foraging"
"2010-06-17",3,34613,"Arctic Tern",55.34759,-1.55338,"TS",1774.19643,"Travelling","Transit search","Foraging"
"2010-06-17",3,34614,"Arctic Tern",55.3477,-1.55348,"TS",1787.8304,"Travelling","Transit search","Foraging"
"2010-06-17",3,34615,"Arctic Tern",55.34781,-1.55358,"TS",1801.46665,"Travelling","Transit search","Foraging"
"2010-06-17",3,34616,"Arctic Tern",55.34792,-1.55368,"TS",1815.10514,"Travelling","Transit search","Foraging"
"2010-06-17",3,34617,"Arctic Tern",55.34803,-1.55378,"TS",1829.22544,"Travelling","Transit search","Foraging"
"2010-06-17",3,34618,"Arctic Tern",55.34815,-1.55388,"TS",1843.34938,"Travelling","Transit search","Foraging"
"2010-06-17",3,34619,"Arctic Tern",55.34827,-1.55397,"TS",1857.47686,"Travelling","Transit search","Foraging"
"2010-06-17",3,34620,"Arctic Tern",55.34838,-1.55407,"TS",1871.60783,"Travelling","Transit search","Foraging"
"2010-06-17",3,34621,"Arctic Tern",55.3485,-1.55417,"TS",1885.74218,"Travelling","Transit search","Foraging"
"2010-06-17",3,34622,"Arctic Tern",55.34861,-1.55427,"TS",1899.64026,"Travelling","Transit search","Foraging"
"2010-06-17",3,34623,"Arctic Tern",55.34872,-1.55438,"TS",1913.53958,"Travelling","Transit search","Foraging"
"2010-06-17",3,34624,"Arctic Tern",55.34883,-1.55449,"TS",1927.44013,"Travelling","Transit search","Foraging"
"2010-06-17",3,34625,"Arctic Tern",55.34894,-1.55459,"TS",1941.34186,"Travelling","Transit search","Foraging"
"2010-06-17",3,34626,"Arctic Tern",55.34905,-1.5547,"TS",1955.24477,"Travelling","Transit search","Foraging"
"2010-06-17",3,34627,"Arctic Tern",55.34915,-1.55483,"TS",1968.78514,"Travelling","Transit search","Foraging"
"2010-06-17",3,34628,"Arctic Tern",55.34924,-1.55496,"TS",1982.32565,"Travelling","Transit search","Foraging"
"2010-06-17",3,34629,"Arctic Tern",55.34934,-1.55509,"TS",1995.86632,"Travelling","Transit search","Foraging"
"2010-06-17",3,34630,"Arctic Tern",55.34944,-1.55522,"TS",2009.40711,"Travelling","Transit search","Foraging"
