"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-21",10,48353,"Roseate tern",55.3222,-1.51532,"DF",1952.61133,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48354,"Roseate tern",55.32216,-1.51516,"DF",1962.77152,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48355,"Roseate tern",55.32212,-1.51501,"DF",1972.93951,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48356,"Roseate tern",55.32208,-1.51485,"DF",1983.11517,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48357,"Roseate tern",55.32202,-1.51473,"TS",1993.48276,"Travelling","Transit search","Foraging"
"2010-06-21",10,48358,"Roseate tern",55.32196,-1.51461,"TS",2003.85042,"Travelling","Transit search","Foraging"
"2010-06-21",10,48359,"Roseate tern",55.32189,-1.51449,"TS",2014.21817,"Travelling","Transit search","Foraging"
"2010-06-21",10,48360,"Roseate tern",55.32183,-1.51437,"TS",2024.58601,"Travelling","Transit search","Foraging"
"2010-06-21",10,48361,"Roseate tern",55.32177,-1.51425,"TS",2034.95392,"Travelling","Transit search","Foraging"
"2010-06-21",10,48362,"Roseate tern",55.3217,-1.51413,"TS",2045.5837,"Travelling","Transit search","Foraging"
"2010-06-21",10,48363,"Roseate tern",55.32163,-1.51401,"TS",2056.21349,"Travelling","Transit search","Foraging"
"2010-06-21",10,48364,"Roseate tern",55.32157,-1.51389,"TS",2066.84331,"Travelling","Transit search","Foraging"
"2010-06-21",10,48365,"Roseate tern",55.3215,-1.51377,"TS",2077.47314,"Travelling","Transit search","Foraging"
"2010-06-21",10,48366,"Roseate tern",55.32143,-1.51365,"TS",2088.10297,"Travelling","Transit search","Foraging"
"2010-06-21",10,48367,"Roseate tern",55.32138,-1.51353,"TS",2097.83612,"Travelling","Transit search","Foraging"
"2010-06-21",10,48368,"Roseate tern",55.32133,-1.5134,"TS",2107.5701,"Travelling","Transit search","Foraging"
"2010-06-21",10,48369,"Roseate tern",55.32127,-1.51328,"TS",2117.30488,"Travelling","Transit search","Foraging"
"2010-06-21",10,48370,"Roseate tern",55.32122,-1.51316,"TS",2127.04046,"Travelling","Transit search","Foraging"
"2010-06-21",10,48371,"Roseate tern",55.32117,-1.51303,"TS",2136.77684,"Travelling","Transit search","Foraging"
"2010-06-21",10,48372,"Roseate tern",55.3211,-1.51292,"TS",2146.95612,"Travelling","Transit search","Foraging"
"2010-06-21",10,48373,"Roseate tern",55.32103,-1.51281,"TS",2157.13545,"Travelling","Transit search","Foraging"
"2010-06-21",10,48374,"Roseate tern",55.32097,-1.5127,"TS",2167.31487,"Travelling","Transit search","Foraging"
"2010-06-21",10,48375,"Roseate tern",55.3209,-1.51259,"TS",2177.49434,"Travelling","Transit search","Foraging"
"2010-06-21",10,48376,"Roseate tern",55.32083,-1.51248,"TS",2187.67389,"Travelling","Transit search","Foraging"
"2010-06-21",10,48377,"Roseate tern",55.32075,-1.51242,"TS",2197.47127,"Travelling","Transit search","Foraging"
"2010-06-21",10,48378,"Roseate tern",55.32066,-1.51235,"TS",2207.27541,"Travelling","Transit search","Foraging"
"2010-06-21",10,48379,"Roseate tern",55.32057,-1.51228,"TS",2217.08623,"Travelling","Transit search","Foraging"
"2010-06-21",10,48380,"Roseate tern",55.32049,-1.51222,"TS",2226.90364,"Travelling","Transit search","Foraging"
"2010-06-21",10,48381,"Roseate tern",55.3204,-1.51215,"TS",2236.72756,"Travelling","Transit search","Foraging"
"2010-06-21",10,48382,"Roseate tern",55.32032,-1.51209,"TS",2245.5842,"Travelling","Transit search","Foraging"
"2010-06-21",10,48383,"Roseate tern",55.32024,-1.51204,"TS",2254.44694,"Travelling","Transit search","Foraging"
"2010-06-21",10,48384,"Roseate tern",55.32016,-1.51198,"TS",2263.31572,"Travelling","Transit search","Foraging"
"2010-06-21",10,48385,"Roseate tern",55.32008,-1.51192,"TS",2272.19046,"Travelling","Transit search","Foraging"
"2010-06-21",10,48386,"Roseate tern",55.32,-1.51187,"TS",2281.07108,"Travelling","Transit search","Foraging"
"2010-06-21",10,48387,"Roseate tern",55.31993,-1.51177,"TS",2291.04844,"Travelling","Transit search","Foraging"
"2010-06-21",10,48388,"Roseate tern",55.31985,-1.51168,"TS",2301.02673,"Travelling","Transit search","Foraging"
"2010-06-21",10,48389,"Roseate tern",55.31978,-1.51159,"TS",2311.00595,"Travelling","Transit search","Foraging"
"2010-06-21",10,48390,"Roseate tern",55.31971,-1.51149,"TS",2320.98606,"Travelling","Transit search","Foraging"
"2010-06-21",10,48391,"Roseate tern",55.31963,-1.5114,"TS",2330.96707,"Travelling","Transit search","Foraging"
"2010-06-21",10,48392,"Roseate tern",55.31957,-1.5113,"TS",2340.7103,"Travelling","Transit search","Foraging"
"2010-06-21",10,48393,"Roseate tern",55.3195,-1.5112,"TS",2350.45369,"Travelling","Transit search","Foraging"
"2010-06-21",10,48394,"Roseate tern",55.31943,-1.5111,"TS",2360.19725,"Travelling","Transit search","Foraging"
"2010-06-21",10,48395,"Roseate tern",55.31937,-1.511,"TS",2369.94096,"Travelling","Transit search","Foraging"
"2010-06-21",10,48396,"Roseate tern",55.3193,-1.5109,"TS",2379.68483,"Travelling","Transit search","Foraging"
"2010-06-21",10,48397,"Roseate tern",55.31923,-1.51079,"TS",2389.86982,"Travelling","Transit search","Foraging"
"2010-06-21",10,48398,"Roseate tern",55.31917,-1.51068,"TS",2400.05483,"Travelling","Transit search","Foraging"
"2010-06-21",10,48399,"Roseate tern",55.3191,-1.51057,"TS",2410.23985,"Travelling","Transit search","Foraging"
"2010-06-21",10,48400,"Roseate tern",55.31903,-1.51046,"TS",2420.42488,"Travelling","Transit search","Foraging"
"2010-06-21",10,48401,"Roseate tern",55.31897,-1.51035,"TS",2430.60993,"Travelling","Transit search","Foraging"
"2010-06-21",10,48402,"Roseate tern",55.31889,-1.51026,"TS",2440.5941,"Travelling","Transit search","Foraging"
"2010-06-21",10,48403,"Roseate tern",55.31882,-1.51016,"TS",2450.57907,"Travelling","Transit search","Foraging"
"2010-06-21",10,48404,"Roseate tern",55.31875,-1.51007,"TS",2460.56486,"Travelling","Transit search","Foraging"
"2010-06-21",10,48405,"Roseate tern",55.31867,-1.50998,"TS",2470.55145,"Travelling","Transit search","Foraging"
"2010-06-21",10,48406,"Roseate tern",55.3186,-1.50988,"TS",2480.53882,"Travelling","Transit search","Foraging"
"2010-06-21",10,48407,"Roseate tern",55.31852,-1.50981,"TS",2490.30543,"Travelling","Transit search","Foraging"
"2010-06-21",10,48408,"Roseate tern",55.31843,-1.50974,"TS",2500.07617,"Travelling","Transit search","Foraging"
"2010-06-21",10,48409,"Roseate tern",55.31835,-1.50967,"TS",2509.85101,"Travelling","Transit search","Foraging"
"2010-06-21",10,48410,"Roseate tern",55.31827,-1.5096,"TS",2519.62989,"Travelling","Transit search","Foraging"
"2010-06-21",10,48411,"Roseate tern",55.31818,-1.50953,"TS",2529.41278,"Travelling","Transit search","Foraging"
"2010-06-21",10,48412,"Roseate tern",55.31811,-1.50946,"TS",2538.9516,"Travelling","Transit search","Foraging"
"2010-06-21",10,48413,"Roseate tern",55.31803,-1.50938,"TS",2548.49257,"Travelling","Transit search","Foraging"
