"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-21",8,40259,"Sandwich tern",55.48553,-1.47857,"TS",17189.83584,"Travelling","Transit search","Foraging"
"2010-06-21",8,40260,"Sandwich tern",55.48552,-1.47876,"TS",17185.44103,"Travelling","Transit search","Foraging"
"2010-06-21",8,40261,"Sandwich tern",55.4855,-1.47895,"TS",17181.05371,"Travelling","Transit search","Foraging"
"2010-06-21",8,40262,"Sandwich tern",55.48548,-1.47913,"TS",17176.03912,"Travelling","Transit search","Foraging"
"2010-06-21",8,40263,"Sandwich tern",55.48545,-1.47932,"TS",17171.03131,"Travelling","Transit search","Foraging"
"2010-06-21",8,40264,"Sandwich tern",55.48543,-1.4795,"TS",17166.03027,"Travelling","Transit search","Foraging"
"2010-06-21",8,40265,"Sandwich tern",55.48541,-1.47968,"TS",17161.03602,"Travelling","Transit search","Foraging"
"2010-06-21",8,40266,"Sandwich tern",55.48538,-1.47987,"TS",17156.04855,"Travelling","Transit search","Foraging"
"2010-06-21",8,40267,"Sandwich tern",55.48536,-1.48005,"TS",17150.70527,"Travelling","Transit search","Foraging"
"2010-06-21",8,40268,"Sandwich tern",55.48533,-1.48023,"TS",17145.36869,"Travelling","Transit search","Foraging"
"2010-06-21",8,40269,"Sandwich tern",55.4853,-1.48042,"TS",17140.03881,"Travelling","Transit search","Foraging"
"2010-06-21",8,40270,"Sandwich tern",55.48528,-1.4806,"TS",17134.71564,"Travelling","Transit search","Foraging"
"2010-06-21",8,40271,"Sandwich tern",55.48525,-1.48078,"TS",17129.39921,"Travelling","Transit search","Foraging"
"2010-06-21",8,40272,"Sandwich tern",55.48524,-1.48097,"TS",17126.17928,"Travelling","Transit search","Foraging"
"2010-06-21",8,40273,"Sandwich tern",55.48524,-1.48116,"TS",17122.96723,"Travelling","Transit search","Foraging"
"2010-06-21",8,40274,"Sandwich tern",55.48523,-1.48135,"TS",17119.76306,"Travelling","Transit search","Foraging"
"2010-06-21",8,40275,"Sandwich tern",55.48522,-1.48154,"TS",17116.56678,"Travelling","Transit search","Foraging"
"2010-06-21",8,40276,"Sandwich tern",55.48522,-1.48173,"TS",17113.37839,"Travelling","Transit search","Foraging"
"2010-06-21",8,40277,"Sandwich tern",55.48523,-1.48192,"TS",17112.78274,"Travelling","Transit search","Foraging"
"2010-06-21",8,40278,"Sandwich tern",55.48525,-1.48211,"TS",17112.19545,"Travelling","Transit search","Foraging"
"2010-06-21",8,40279,"Sandwich tern",55.48527,-1.48229,"TS",17111.61649,"Travelling","Transit search","Foraging"
"2010-06-21",8,40280,"Sandwich tern",55.48528,-1.48248,"TS",17111.04588,"Travelling","Transit search","Foraging"
"2010-06-21",8,40281,"Sandwich tern",55.4853,-1.48267,"TS",17110.48362,"Travelling","Transit search","Foraging"
"2010-06-21",8,40282,"Sandwich tern",55.48533,-1.48285,"TS",17111.83116,"Travelling","Transit search","Foraging"
"2010-06-21",8,40283,"Sandwich tern",55.48537,-1.48303,"TS",17113.18701,"Travelling","Transit search","Foraging"
"2010-06-21",8,40284,"Sandwich tern",55.4854,-1.48321,"TS",17114.55113,"Travelling","Transit search","Foraging"
"2010-06-21",8,40285,"Sandwich tern",55.48543,-1.48339,"TS",17115.92355,"Travelling","Transit search","Foraging"
"2010-06-21",8,40286,"Sandwich tern",55.48547,-1.48357,"TS",17117.30424,"Travelling","Transit search","Foraging"
"2010-06-21",8,40287,"Sandwich tern",55.48552,-1.48373,"TS",17121.40492,"Travelling","Transit search","Foraging"
"2010-06-21",8,40288,"Sandwich tern",55.48558,-1.4839,"TS",17125.51344,"Travelling","Transit search","Foraging"
"2010-06-21",8,40289,"Sandwich tern",55.48564,-1.48407,"TS",17129.6298,"Travelling","Transit search","Foraging"
"2010-06-21",8,40290,"Sandwich tern",55.48569,-1.48423,"TS",17133.75399,"Travelling","Transit search","Foraging"
"2010-06-21",8,40291,"Sandwich tern",55.48575,-1.4844,"TS",17137.88602,"Travelling","Transit search","Foraging"
"2010-06-21",8,40292,"Sandwich tern",55.48581,-1.48457,"TS",17142.67197,"Travelling","Transit search","Foraging"
"2010-06-21",8,40293,"Sandwich tern",55.48588,-1.48475,"TS",17147.4665,"Travelling","Transit search","Foraging"
"2010-06-21",8,40294,"Sandwich tern",55.48594,-1.48492,"TS",17152.26961,"Travelling","Transit search","Foraging"
"2010-06-21",8,40295,"Sandwich tern",55.486,-1.48509,"TS",17157.08131,"Travelling","Transit search","Foraging"
"2010-06-21",8,40296,"Sandwich tern",55.48607,-1.48527,"TS",17161.90156,"Travelling","Transit search","Foraging"
"2010-06-21",8,40297,"Sandwich tern",55.48613,-1.48543,"TS",17167.17474,"Travelling","Transit search","Foraging"
"2010-06-21",8,40298,"Sandwich tern",55.4862,-1.4856,"TS",17172.45601,"Travelling","Transit search","Foraging"
"2010-06-21",8,40299,"Sandwich tern",55.48627,-1.48577,"TS",17177.74533,"Travelling","Transit search","Foraging"
"2010-06-21",8,40300,"Sandwich tern",55.48633,-1.48593,"TS",17183.04273,"Travelling","Transit search","Foraging"
"2010-06-21",8,40301,"Sandwich tern",55.4864,-1.4861,"TS",17188.34818,"Travelling","Transit search","Foraging"
"2010-06-21",8,40302,"Sandwich tern",55.48646,-1.48627,"TS",17193.25788,"Travelling","Transit search","Foraging"
"2010-06-21",8,40303,"Sandwich tern",55.48653,-1.48644,"TS",17198.17581,"Travelling","Transit search","Foraging"
"2010-06-21",8,40304,"Sandwich tern",55.48659,-1.48661,"TS",17203.10196,"Travelling","Transit search","Foraging"
"2010-06-21",8,40305,"Sandwich tern",55.48665,-1.48678,"TS",17208.03632,"Travelling","Transit search","Foraging"
"2010-06-21",8,40306,"Sandwich tern",55.48672,-1.48695,"TS",17212.9789,"Travelling","Transit search","Foraging"
"2010-06-21",8,40307,"Sandwich tern",55.48678,-1.48712,"TS",17217.89099,"Travelling","Transit search","Foraging"
"2010-06-21",8,40308,"Sandwich tern",55.48684,-1.4873,"TS",17222.81156,"Travelling","Transit search","Foraging"
"2010-06-21",8,40309,"Sandwich tern",55.48691,-1.48747,"TS",17227.7406,"Travelling","Transit search","Foraging"
"2010-06-21",8,40310,"Sandwich tern",55.48697,-1.48764,"TS",17232.67812,"Travelling","Transit search","Foraging"
"2010-06-21",8,40311,"Sandwich tern",55.48703,-1.48782,"TS",17237.62408,"Travelling","Transit search","Foraging"
"2010-06-21",8,40312,"Sandwich tern",55.48707,-1.48802,"TS",17239.35603,"Travelling","Transit search","Foraging"
"2010-06-21",8,40313,"Sandwich tern",55.48711,-1.48822,"TS",17241.09806,"Travelling","Transit search","Foraging"
"2010-06-21",8,40314,"Sandwich tern",55.48714,-1.48842,"TS",17242.85019,"Travelling","Transit search","Foraging"
"2010-06-21",8,40315,"Sandwich tern",55.48718,-1.48862,"TS",17244.61241,"Travelling","Transit search","Foraging"
