"ID","TSECS","SPECIES","LONGITUDE","LATITUDE","observed_behaviour","decState","Col_obState","Col_decState"
55,41567,"C",-5.60408,56.41978,"Foraging","Foraging","orange","orange"
55,41568,"C",-5.60408,56.41979,"Foraging","Foraging","orange","orange"
55,41569,"C",-5.60407,56.41979,"Foraging","Foraging","orange","orange"
55,41570,"C",-5.60407,56.4198,"Foraging","Foraging","orange","orange"
55,41571,"C",-5.60406,56.41981,"Foraging","Foraging","orange","orange"
55,41572,"C",-5.60406,56.41981,"Foraging","Foraging","orange","orange"
55,41573,"C",-5.60405,56.41982,"Foraging","Foraging","orange","orange"
55,41574,"C",-5.60405,56.41983,"Foraging","Foraging","orange","orange"
55,41575,"C",-5.60405,56.41984,"Foraging","Foraging","orange","orange"
55,41576,"C",-5.60405,56.41985,"Foraging","Foraging","orange","orange"
55,41577,"C",-5.60404,56.41986,"Foraging","Foraging","orange","orange"
55,41578,"C",-5.60404,56.41986,"Foraging","Foraging","orange","orange"
55,41579,"C",-5.60403,56.41987,"Foraging","Foraging","orange","orange"
55,41580,"C",-5.60403,56.41987,"Foraging","Foraging","orange","orange"
55,41581,"C",-5.60402,56.41988,"Foraging","Foraging","orange","orange"
55,41582,"C",-5.60402,56.41988,"Foraging","Foraging","orange","orange"
55,41583,"C",-5.60402,56.41989,"Foraging","Foraging","orange","orange"
55,41584,"C",-5.60402,56.41991,"Foraging","Foraging","orange","orange"
55,41585,"C",-5.60402,56.41992,"Foraging","Foraging","orange","orange"
55,41586,"C",-5.60402,56.41992,"Foraging","Foraging","orange","orange"
55,41587,"C",-5.60402,56.41993,"Foraging","Foraging","orange","orange"
55,41588,"C",-5.60402,56.41993,"Foraging","Foraging","orange","orange"
55,41589,"C",-5.60402,56.41994,"Foraging","Foraging","orange","orange"
55,41590,"C",-5.60402,56.41994,"Foraging","Foraging","orange","orange"
55,41591,"C",-5.60402,56.41995,"Foraging","Foraging","orange","orange"
55,41592,"C",-5.60402,56.41996,"Foraging","Foraging","orange","orange"
55,41593,"C",-5.60402,56.41996,"Foraging","Foraging","orange","orange"
55,41594,"C",-5.60402,56.41997,"Foraging","Foraging","orange","orange"
55,41595,"C",-5.60402,56.41997,"Foraging","Foraging","orange","orange"
55,41596,"C",-5.60402,56.41998,"Foraging","Foraging","orange","orange"
55,41597,"C",-5.60402,56.41998,"Foraging","Foraging","orange","orange"
55,41598,"C",-5.60401,56.41999,"Foraging","Foraging","orange","orange"
55,41599,"C",-5.60401,56.41999,"Foraging","Foraging","orange","orange"
55,41600,"C",-5.604,56.42,"Foraging","Foraging","orange","orange"
55,41601,"C",-5.604,56.42001,"Foraging","Foraging","orange","orange"
55,41602,"C",-5.604,56.42001,"Foraging","Foraging","orange","orange"
55,41603,"C",-5.604,56.42002,"Foraging","Foraging","orange","orange"
55,41604,"C",-5.604,56.42002,"Foraging","Foraging","orange","orange"
55,41605,"C",-5.604,56.42003,"Foraging","Foraging","orange","orange"
55,41606,"C",-5.604,56.42003,"Foraging","Foraging","orange","orange"
55,41607,"C",-5.604,56.42004,"Foraging","Foraging","orange","orange"
55,41608,"C",-5.604,56.42006,"Foraging","Foraging","orange","orange"
55,41609,"C",-5.604,56.42007,"Foraging","Foraging","orange","orange"
55,41610,"C",-5.60401,56.42008,"Foraging","Foraging","orange","orange"
55,41611,"C",-5.60401,56.42009,"Foraging","Foraging","orange","orange"
55,41612,"C",-5.60402,56.4201,"Foraging","Foraging","orange","orange"
55,41613,"C",-5.60402,56.42011,"Foraging","Foraging","orange","orange"
55,41614,"C",-5.60402,56.42012,"Foraging","Foraging","orange","orange"
55,41615,"C",-5.60402,56.42013,"Foraging","Foraging","orange","orange"
55,41616,"C",-5.60402,56.42014,"Foraging","Foraging","orange","orange"
55,41617,"C",-5.60403,56.42016,"Foraging","Foraging","orange","orange"
55,41618,"C",-5.60403,56.42017,"Foraging","Foraging","orange","orange"
55,41619,"C",-5.60405,56.42018,"Foraging","Foraging","orange","orange"
55,41620,"C",-5.60407,56.42019,"Foraging","Foraging","orange","orange"
55,41621,"C",-5.60408,56.4202,"Foraging","Foraging","orange","orange"
55,41622,"C",-5.60411,56.42021,"Foraging","Foraging","orange","orange"
55,41623,"C",-5.60413,56.42022,"Foraging","Foraging","orange","orange"
55,41624,"C",-5.60415,56.42023,"Foraging","Foraging","orange","orange"
55,41625,"C",-5.60418,56.42023,"Foraging","Foraging","orange","orange"
55,41626,"C",-5.60421,56.42023,"Foraging","Foraging","orange","orange"
55,41627,"C",-5.60423,56.42023,"Foraging","Foraging","orange","orange"
55,41628,"C",-5.60428,56.42023,"Foraging","Foraging","orange","orange"
55,41629,"C",-5.60432,56.42023,"Foraging","Foraging","orange","orange"
55,41630,"C",-5.60437,56.42023,"Foraging","Foraging","orange","orange"
55,41631,"C",-5.60441,56.42023,"Foraging","Foraging","orange","orange"
55,41632,"C",-5.60446,56.42022,"Foraging","Foraging","orange","orange"
55,41633,"C",-5.6045,56.42022,"Foraging","Foraging","orange","orange"
55,41634,"C",-5.60453,56.42021,"Foraging","Foraging","orange","orange"
55,41635,"C",-5.60457,56.42019,"Foraging","Foraging","orange","orange"
55,41636,"C",-5.6046,56.42018,"Foraging","Foraging","orange","orange"
55,41637,"C",-5.60463,56.42017,"Foraging","Foraging","orange","orange"
55,41638,"C",-5.60467,56.42015,"Foraging","Foraging","orange","orange"
55,41639,"C",-5.6047,56.42013,"Foraging","Foraging","orange","orange"
55,41640,"C",-5.60473,56.42012,"Foraging","Foraging","orange","orange"
55,41641,"C",-5.60477,56.4201,"Foraging","Foraging","orange","orange"
55,41642,"C",-5.6048,56.42008,"Foraging","Foraging","orange","orange"
55,41643,"C",-5.60484,56.42007,"Foraging","Foraging","orange","orange"
55,41644,"C",-5.60488,56.42006,"Foraging","Foraging","orange","orange"
55,41645,"C",-5.60492,56.42005,"Foraging","Foraging","orange","orange"
55,41646,"C",-5.60496,56.42004,"Foraging","Foraging","orange","orange"
55,41647,"C",-5.60501,56.42003,"Foraging","Foraging","orange","orange"
55,41648,"C",-5.60505,56.42002,"Foraging","Foraging","orange","orange"
55,41649,"C",-5.6051,56.42002,"Foraging","Foraging","orange","orange"
55,41650,"C",-5.60515,56.42002,"Foraging","Foraging","orange","orange"
55,41651,"C",-5.6052,56.42002,"Foraging","Foraging","orange","orange"
55,41652,"C",-5.60524,56.42002,"Foraging","Foraging","orange","orange"
55,41653,"C",-5.60528,56.42002,"Foraging","Foraging","orange","orange"
55,41654,"C",-5.60532,56.42002,"Foraging","Foraging","orange","orange"
55,41655,"C",-5.60536,56.42002,"Foraging","Foraging","orange","orange"
55,41656,"C",-5.60539,56.42002,"Foraging","Foraging","orange","orange"
55,41657,"C",-5.60543,56.42002,"Foraging","Foraging","orange","orange"
55,41658,"C",-5.60547,56.42002,"Foraging","Foraging","orange","orange"
55,41659,"C",-5.6055,56.42002,"Foraging","Foraging","orange","orange"
55,41660,"C",-5.60553,56.42002,"Foraging","Foraging","orange","orange"
55,41661,"C",-5.60556,56.42002,"Foraging","Foraging","orange","orange"
55,41662,"C",-5.60559,56.42002,"Foraging","Foraging","orange","orange"
55,41663,"C",-5.60562,56.42002,"Foraging","Foraging","orange","orange"
55,41664,"C",-5.60565,56.42001,"Foraging","Foraging","orange","orange"
55,41665,"C",-5.60568,56.42001,"Foraging","Foraging","orange","orange"
55,41666,"C",-5.60572,56.42,"Foraging","Foraging","orange","orange"
55,41667,"C",-5.60574,56.41999,"Foraging","Foraging","orange","orange"
55,41668,"C",-5.60576,56.41998,"Foraging","Foraging","orange","orange"
55,41669,"C",-5.60578,56.41997,"Foraging","Foraging","orange","orange"
55,41670,"C",-5.60581,56.41996,"Foraging","Foraging","orange","orange"
55,41671,"C",-5.60583,56.41994,"Foraging","Foraging","orange","orange"
55,41672,"C",-5.60585,56.41993,"Foraging","Foraging","orange","orange"
55,41673,"C",-5.60587,56.41992,"Foraging","Foraging","orange","orange"
55,41674,"C",-5.60588,56.41991,"Foraging","Foraging","orange","orange"
55,41675,"C",-5.6059,56.4199,"Foraging","Foraging","orange","orange"
55,41676,"C",-5.60592,56.41989,"Foraging","Foraging","orange","orange"
55,41677,"C",-5.60593,56.41988,"Foraging","Foraging","orange","orange"
55,41678,"C",-5.60595,56.41987,"Foraging","Foraging","orange","orange"
55,41679,"C",-5.60598,56.41986,"Foraging","Foraging","orange","orange"
55,41680,"C",-5.60601,56.41984,"Foraging","Foraging","orange","orange"
55,41681,"C",-5.60603,56.41983,"Foraging","Foraging","orange","orange"
55,41682,"C",-5.60607,56.41982,"Foraging","Foraging","orange","orange"
55,41683,"C",-5.6061,56.41981,"Foraging","Foraging","orange","orange"
55,41684,"C",-5.60613,56.4198,"Foraging","Foraging","orange","orange"
55,41685,"C",-5.60617,56.41979,"Foraging","Foraging","orange","orange"
55,41686,"C",-5.6062,56.41979,"Foraging","Foraging","orange","orange"
55,41687,"C",-5.60623,56.41978,"Foraging","Foraging","orange","orange"
55,41688,"C",-5.60626,56.41977,"Foraging","Foraging","orange","orange"
55,41689,"C",-5.60629,56.41976,"Foraging","Foraging","orange","orange"
55,41690,"C",-5.60632,56.41975,"Foraging","Foraging","orange","orange"
55,41691,"C",-5.60634,56.41974,"Foraging","Foraging","orange","orange"
55,41692,"C",-5.60636,56.41973,"Foraging","Foraging","orange","orange"
55,41693,"C",-5.60638,56.41972,"Foraging","Foraging","orange","orange"
55,41694,"C",-5.6064,56.4197,"Foraging","Foraging","orange","orange"
55,41695,"C",-5.60642,56.41968,"Foraging","Foraging","orange","orange"
55,41696,"C",-5.60643,56.41967,"Foraging","Foraging","orange","orange"
55,41697,"C",-5.60643,56.41965,"Foraging","Foraging","orange","orange"
55,41698,"C",-5.60643,56.41963,"Foraging","Foraging","orange","orange"
55,41699,"C",-5.60643,56.41962,"Foraging","Foraging","orange","orange"
55,41700,"C",-5.60643,56.41961,"Foraging","Foraging","orange","orange"
55,41701,"C",-5.60642,56.41959,"Foraging","Foraging","orange","orange"
55,41702,"C",-5.60642,56.41958,"Foraging","Foraging","orange","orange"
55,41703,"C",-5.6064,56.41957,"Foraging","Foraging","orange","orange"
55,41704,"C",-5.60638,56.41955,"Foraging","Foraging","orange","orange"
55,41705,"C",-5.60637,56.41953,"Foraging","Foraging","orange","orange"
55,41706,"C",-5.60634,56.41952,"Foraging","Foraging","orange","orange"
55,41707,"C",-5.60631,56.41951,"Foraging","Foraging","orange","orange"
55,41708,"C",-5.60628,56.4195,"Foraging","Foraging","orange","orange"
55,41709,"C",-5.60625,56.41949,"Foraging","Foraging","orange","orange"
55,41710,"C",-5.60622,56.41949,"Foraging","Foraging","orange","orange"
55,41711,"C",-5.60618,56.41948,"Foraging","Foraging","orange","orange"
55,41712,"C",-5.60617,56.41948,"Foraging","Foraging","orange","orange"
55,41713,"C",-5.60615,56.41947,"Foraging","Foraging","orange","orange"
55,41714,"C",-5.60613,56.41947,"Foraging","Foraging","orange","orange"
55,41715,"C",-5.60611,56.41946,"Foraging","Foraging","orange","orange"
55,41716,"C",-5.60609,56.41944,"Foraging","Foraging","orange","orange"
55,41717,"C",-5.60607,56.41943,"Foraging","Foraging","orange","orange"
55,41718,"C",-5.60607,56.41942,"Foraging","Foraging","orange","orange"
55,41719,"C",-5.60607,56.41941,"Foraging","Foraging","orange","orange"
55,41720,"C",-5.60607,56.4194,"Foraging","Foraging","orange","orange"
55,41721,"C",-5.60607,56.41938,"Foraging","Foraging","orange","orange"
55,41722,"C",-5.60608,56.41937,"Foraging","Foraging","orange","orange"
55,41723,"C",-5.60608,56.41935,"Foraging","Foraging","orange","orange"
55,41724,"C",-5.60609,56.41934,"Foraging","Foraging","orange","orange"
55,41725,"C",-5.60611,56.41933,"Foraging","Foraging","orange","orange"
55,41726,"C",-5.60612,56.41932,"Foraging","Foraging","orange","orange"
55,41727,"C",-5.60614,56.41931,"Foraging","Foraging","orange","orange"
55,41728,"C",-5.60617,56.41931,"Foraging","Foraging","orange","orange"
55,41729,"C",-5.6062,56.4193,"Foraging","Foraging","orange","orange"
55,41730,"C",-5.60622,56.4193,"Foraging","Foraging","orange","orange"
55,41731,"C",-5.60624,56.4193,"Foraging","Foraging","orange","orange"
55,41732,"C",-5.60627,56.4193,"Foraging","Foraging","orange","orange"
55,41733,"C",-5.60629,56.41931,"Foraging","Foraging","orange","orange"
55,41734,"C",-5.60632,56.41931,"Foraging","Foraging","orange","orange"
55,41735,"C",-5.60635,56.41932,"Foraging","Foraging","orange","orange"
55,41736,"C",-5.60637,56.41933,"Foraging","Foraging","orange","orange"
55,41737,"C",-5.60638,56.41935,"Foraging","Foraging","orange","orange"
55,41738,"C",-5.6064,56.41937,"Foraging","Foraging","orange","orange"
55,41739,"C",-5.6064,56.41939,"Foraging","Foraging","orange","orange"
55,41740,"C",-5.6064,56.41941,"Foraging","Foraging","orange","orange"
55,41741,"C",-5.6064,56.41943,"Foraging","Foraging","orange","orange"
55,41742,"C",-5.60638,56.41946,"Foraging","Foraging","orange","orange"
55,41743,"C",-5.60636,56.41948,"Foraging","Foraging","orange","orange"
55,41744,"C",-5.60633,56.4195,"Foraging","Foraging","orange","orange"
55,41745,"C",-5.6063,56.41952,"Foraging","Foraging","orange","orange"
55,41746,"C",-5.60627,56.41954,"Foraging","Foraging","orange","orange"
55,41747,"C",-5.60623,56.41957,"Foraging","Foraging","orange","orange"
55,41748,"C",-5.60619,56.41958,"Foraging","Foraging","orange","orange"
55,41749,"C",-5.60614,56.4196,"Foraging","Foraging","orange","orange"
55,41750,"C",-5.6061,56.41962,"Foraging","Foraging","orange","orange"
55,41751,"C",-5.60605,56.41963,"Foraging","Foraging","orange","orange"
55,41752,"C",-5.606,56.41964,"Foraging","Foraging","orange","orange"
55,41753,"C",-5.60595,56.41965,"Foraging","Foraging","orange","orange"
55,41754,"C",-5.6059,56.41966,"Foraging","Foraging","orange","orange"
55,41755,"C",-5.60585,56.41966,"Foraging","Foraging","orange","orange"
55,41756,"C",-5.6058,56.41967,"Foraging","Foraging","orange","orange"
55,41757,"C",-5.60576,56.41967,"Foraging","Foraging","orange","orange"
55,41758,"C",-5.60571,56.41968,"Foraging","Foraging","orange","orange"
55,41759,"C",-5.60567,56.41968,"Foraging","Foraging","orange","orange"
55,41760,"C",-5.60562,56.41969,"Foraging","Foraging","orange","orange"
55,41761,"C",-5.60558,56.41969,"Foraging","Foraging","orange","orange"
55,41762,"C",-5.60553,56.4197,"Foraging","Foraging","orange","orange"
55,41763,"C",-5.60549,56.41971,"Foraging","Foraging","orange","orange"
55,41764,"C",-5.60544,56.41971,"Foraging","Foraging","orange","orange"
55,41765,"C",-5.6054,56.41972,"Foraging","Foraging","orange","orange"
55,41766,"C",-5.60536,56.41972,"Foraging","Foraging","orange","orange"
55,41767,"C",-5.60532,56.41972,"Foraging","Foraging","orange","orange"
55,41768,"C",-5.60528,56.41972,"Foraging","Foraging","orange","orange"
55,41769,"C",-5.60525,56.41972,"Foraging","Foraging","orange","orange"
55,41770,"C",-5.60522,56.41973,"Foraging","Foraging","orange","orange"
55,41771,"C",-5.60518,56.41973,"Foraging","Foraging","orange","orange"
55,41772,"C",-5.60515,56.41974,"Foraging","Foraging","orange","orange"
55,41773,"C",-5.60512,56.41974,"Foraging","Foraging","orange","orange"
55,41774,"C",-5.60508,56.41975,"Foraging","Foraging","orange","orange"
55,41775,"C",-5.60506,56.41976,"Foraging","Foraging","orange","orange"
55,41776,"C",-5.60503,56.41977,"Foraging","Foraging","orange","orange"
55,41777,"C",-5.605,56.41978,"Foraging","Foraging","orange","orange"
55,41778,"C",-5.60497,56.41979,"Foraging","Foraging","orange","orange"
55,41779,"C",-5.60493,56.41979,"Foraging","Foraging","orange","orange"
55,41780,"C",-5.6049,56.4198,"Foraging","Foraging","orange","orange"
55,41781,"C",-5.60487,56.41981,"Foraging","Foraging","orange","orange"
55,41782,"C",-5.60484,56.41981,"Foraging","Foraging","orange","orange"
55,41783,"C",-5.60482,56.41982,"Foraging","Foraging","orange","orange"
55,41784,"C",-5.60479,56.41983,"Foraging","Foraging","orange","orange"
55,41785,"C",-5.60476,56.41984,"Foraging","Foraging","orange","orange"
55,41786,"C",-5.60473,56.41985,"Foraging","Foraging","orange","orange"
55,41787,"C",-5.6047,56.41986,"Foraging","Foraging","orange","orange"
55,41788,"C",-5.60467,56.41986,"Foraging","Foraging","orange","orange"
55,41789,"C",-5.60463,56.41987,"Foraging","Foraging","orange","orange"
55,41790,"C",-5.60461,56.41987,"Foraging","Foraging","orange","orange"
55,41791,"C",-5.60458,56.41988,"Foraging","Foraging","orange","orange"
55,41792,"C",-5.60455,56.41988,"Foraging","Foraging","orange","orange"
55,41793,"C",-5.60452,56.41988,"Foraging","Foraging","orange","orange"
55,41794,"C",-5.60449,56.41988,"Foraging","Foraging","orange","orange"
55,41795,"C",-5.60447,56.41988,"Foraging","Foraging","orange","orange"
55,41796,"C",-5.60443,56.41988,"Foraging","Foraging","orange","orange"
55,41797,"C",-5.6044,56.41988,"Foraging","Foraging","orange","orange"
55,41798,"C",-5.60437,56.41988,"Foraging","Foraging","orange","orange"
55,41799,"C",-5.60433,56.41988,"Foraging","Foraging","orange","orange"
55,41800,"C",-5.6043,56.41988,"Foraging","Foraging","orange","orange"
55,41801,"C",-5.60427,56.41988,"Foraging","Foraging","orange","orange"
55,41802,"C",-5.60424,56.41988,"Foraging","Foraging","orange","orange"
55,41803,"C",-5.60421,56.41988,"Foraging","Foraging","orange","orange"
55,41804,"C",-5.60418,56.41988,"Foraging","Foraging","orange","orange"
55,41805,"C",-5.60415,56.41988,"Foraging","Foraging","orange","orange"
55,41806,"C",-5.60412,56.41988,"Foraging","Foraging","orange","orange"
55,41807,"C",-5.60408,56.41988,"Foraging","Foraging","orange","orange"
55,41808,"C",-5.60406,56.41988,"Foraging","Foraging","orange","orange"
55,41809,"C",-5.60403,56.41988,"Foraging","Foraging","orange","orange"
55,41810,"C",-5.604,56.41988,"Foraging","Foraging","orange","orange"
55,41811,"C",-5.60397,56.41988,"Foraging","Foraging","orange","orange"
55,41812,"C",-5.60393,56.41988,"Foraging","Foraging","orange","orange"
55,41813,"C",-5.6039,56.41988,"Foraging","Foraging","orange","orange"
55,41814,"C",-5.60387,56.41989,"Foraging","Foraging","orange","orange"
55,41815,"C",-5.60383,56.41989,"Foraging","Foraging","orange","orange"
55,41816,"C",-5.6038,56.4199,"Foraging","Foraging","orange","orange"
55,41817,"C",-5.60377,56.41991,"Foraging","Foraging","orange","orange"
55,41818,"C",-5.60373,56.41991,"Foraging","Foraging","orange","orange"
55,41819,"C",-5.6037,56.41992,"Foraging","Foraging","orange","orange"
55,41820,"C",-5.60367,56.41992,"Foraging","Foraging","orange","orange"
55,41821,"C",-5.60364,56.41993,"Foraging","Foraging","orange","orange"
55,41822,"C",-5.60362,56.41993,"Foraging","Foraging","orange","orange"
55,41823,"C",-5.60358,56.41993,"Foraging","Foraging","orange","orange"
55,41824,"C",-5.60355,56.41993,"Foraging","Foraging","orange","orange"
55,41825,"C",-5.60352,56.41993,"Foraging","Foraging","orange","orange"
55,41826,"C",-5.60349,56.41994,"Foraging","Foraging","orange","orange"
55,41827,"C",-5.60346,56.41994,"Foraging","Foraging","orange","orange"
55,41828,"C",-5.60343,56.41995,"Foraging","Foraging","orange","orange"
55,41829,"C",-5.60341,56.41995,"Foraging","Foraging","orange","orange"
55,41830,"C",-5.60339,56.41995,"Foraging","Foraging","orange","orange"
55,41831,"C",-5.60337,56.41995,"Foraging","Foraging","orange","orange"
55,41832,"C",-5.60336,56.41995,"Foraging","Foraging","orange","orange"
55,41833,"C",-5.60334,56.41995,"Foraging","Foraging","orange","orange"
55,41834,"C",-5.60333,56.41995,"Foraging","Foraging","orange","orange"
55,41835,"C",-5.60332,56.41995,"Foraging","Foraging","orange","orange"
55,41836,"C",-5.6033,56.41995,"Foraging","Foraging","orange","orange"
55,41837,"C",-5.60328,56.41995,"Foraging","Foraging","orange","orange"
55,41838,"C",-5.60327,56.41996,"Foraging","Foraging","orange","orange"
55,41839,"C",-5.60325,56.41996,"Foraging","Foraging","orange","orange"
55,41840,"C",-5.60323,56.41997,"Foraging","Foraging","orange","orange"
55,41841,"C",-5.60322,56.41997,"Foraging","Foraging","orange","orange"
55,41842,"C",-5.6032,56.41998,"Foraging","Foraging","orange","orange"
55,41843,"C",-5.60318,56.41998,"Foraging","Foraging","orange","orange"
55,41844,"C",-5.60317,56.41998,"Foraging","Foraging","orange","orange"
55,41845,"C",-5.60315,56.41998,"Foraging","Foraging","orange","orange"
55,41846,"C",-5.60313,56.41998,"Foraging","Foraging","orange","orange"
55,41847,"C",-5.60312,56.41999,"Foraging","Foraging","orange","orange"
55,41848,"C",-5.6031,56.41999,"Foraging","Foraging","orange","orange"
55,41849,"C",-5.60308,56.42,"Foraging","Foraging","orange","orange"
55,41850,"C",-5.60307,56.42001,"Foraging","Foraging","orange","orange"
55,41851,"C",-5.60305,56.42001,"Foraging","Foraging","orange","orange"
55,41852,"C",-5.60303,56.42002,"Foraging","Foraging","orange","orange"
55,41853,"C",-5.60302,56.42002,"Foraging","Foraging","orange","orange"
55,41854,"C",-5.603,56.42002,"Foraging","Foraging","orange","orange"
55,41855,"C",-5.60298,56.42002,"Foraging","Foraging","orange","orange"
55,41856,"C",-5.60296,56.42002,"Foraging","Foraging","orange","orange"
55,41857,"C",-5.60293,56.42003,"Foraging","Foraging","orange","orange"
55,41858,"C",-5.6029,56.42003,"Foraging","Foraging","orange","orange"
55,41859,"C",-5.60287,56.42003,"Foraging","Foraging","orange","orange"
55,41860,"C",-5.60284,56.42003,"Foraging","Foraging","orange","orange"
55,41861,"C",-5.60282,56.42003,"Foraging","Foraging","orange","orange"
55,41862,"C",-5.60279,56.42003,"Foraging","Foraging","orange","orange"
55,41863,"C",-5.60276,56.42002,"Foraging","Foraging","orange","orange"
55,41864,"C",-5.60273,56.42002,"Foraging","Foraging","orange","orange"
55,41865,"C",-5.60271,56.42,"Foraging","Foraging","orange","orange"
55,41866,"C",-5.60269,56.41998,"Foraging","Foraging","orange","orange"
55,41867,"C",-5.60267,56.41997,"Foraging","Foraging","orange","orange"
55,41868,"C",-5.60266,56.41995,"Foraging","Foraging","orange","orange"
55,41869,"C",-5.60266,56.41993,"Foraging","Foraging","orange","orange"
55,41870,"C",-5.60265,56.41992,"Foraging","Foraging","orange","orange"
55,41871,"C",-5.60266,56.41988,"Foraging","Foraging","orange","orange"
55,41872,"C",-5.60266,56.41985,"Foraging","Foraging","orange","orange"
55,41873,"C",-5.60267,56.41982,"Foraging","Foraging","orange","orange"
55,41874,"C",-5.60268,56.41978,"Foraging","Foraging","orange","orange"
55,41875,"C",-5.6027,56.41974,"Foraging","Foraging","orange","orange"
55,41876,"C",-5.60272,56.4197,"Foraging","Foraging","orange","orange"
55,41877,"C",-5.60273,56.41966,"Foraging","Foraging","orange","orange"
55,41878,"C",-5.60274,56.41962,"Foraging","Foraging","orange","orange"
55,41879,"C",-5.60275,56.41958,"Foraging","Foraging","orange","orange"
55,41880,"C",-5.60274,56.41953,"Foraging","Foraging","orange","orange"
55,41881,"C",-5.60274,56.41947,"Foraging","Foraging","orange","orange"
55,41882,"C",-5.60273,56.41942,"Foraging","Foraging","orange","orange"
55,41883,"C",-5.60272,56.41936,"Foraging","Foraging","orange","orange"
55,41884,"C",-5.6027,56.41929,"Foraging","Foraging","orange","orange"
55,41885,"C",-5.60268,56.41923,"Foraging","Foraging","orange","orange"
55,41886,"C",-5.60266,56.41918,"Foraging","Foraging","orange","orange"
55,41887,"C",-5.60263,56.41912,"Foraging","Foraging","orange","orange"
55,41888,"C",-5.6026,56.41907,"Foraging","Foraging","orange","orange"
55,41889,"C",-5.60259,56.41901,"Foraging","Foraging","orange","orange"
55,41890,"C",-5.60258,56.41896,"Foraging","Foraging","orange","orange"
55,41891,"C",-5.60257,56.4189,"Foraging","Foraging","orange","orange"
55,41892,"C",-5.60257,56.41886,"Foraging","Foraging","orange","orange"
55,41893,"C",-5.60258,56.41881,"Foraging","Foraging","orange","orange"
55,41894,"C",-5.60258,56.41877,"Foraging","Foraging","orange","orange"
55,41895,"C",-5.60259,56.41873,"Foraging","Foraging","orange","orange"
55,41896,"C",-5.60261,56.4187,"Foraging","Foraging","orange","orange"
55,41897,"C",-5.60262,56.41867,"Foraging","Foraging","orange","orange"
55,41898,"C",-5.60264,56.41863,"Foraging","Foraging","orange","orange"
55,41899,"C",-5.60266,56.4186,"Foraging","Foraging","orange","orange"
55,41900,"C",-5.60268,56.41857,"Foraging","Foraging","orange","orange"
55,41901,"C",-5.60272,56.41853,"Foraging","Foraging","orange","orange"
55,41902,"C",-5.60275,56.41849,"Foraging","Foraging","orange","orange"
55,41903,"C",-5.60278,56.41845,"Foraging","Foraging","orange","orange"
55,41904,"C",-5.60282,56.41841,"Foraging","Foraging","orange","orange"
55,41905,"C",-5.60286,56.41837,"Foraging","Foraging","orange","orange"
55,41906,"C",-5.6029,56.41833,"Foraging","Foraging","orange","orange"
55,41907,"C",-5.60295,56.41828,"Travelling","Foraging","blue","orange"
55,41908,"C",-5.603,56.41822,"Travelling","Foraging","blue","orange"
55,41909,"C",-5.60305,56.41817,"Travelling","Foraging","blue","orange"
55,41910,"C",-5.6031,56.41811,"Travelling","Travelling","blue","blue"
55,41911,"C",-5.60315,56.41804,"Travelling","Travelling","blue","blue"
55,41912,"C",-5.6032,56.41798,"Travelling","Travelling","blue","blue"
55,41913,"C",-5.60326,56.41792,"Travelling","Travelling","blue","blue"
55,41914,"C",-5.60332,56.41785,"Travelling","Travelling","blue","blue"
55,41915,"C",-5.60338,56.41778,"Travelling","Travelling","blue","blue"
55,41916,"C",-5.60347,56.41771,"Travelling","Travelling","blue","blue"
55,41917,"C",-5.60355,56.41764,"Travelling","Travelling","blue","blue"
55,41918,"C",-5.60363,56.41757,"Travelling","Travelling","blue","blue"
55,41919,"C",-5.60375,56.4175,"Travelling","Travelling","blue","blue"
55,41920,"C",-5.60387,56.41743,"Travelling","Travelling","blue","blue"
55,41921,"C",-5.60398,56.41737,"Travelling","Travelling","blue","blue"
55,41922,"C",-5.60412,56.41731,"Travelling","Travelling","blue","blue"
55,41923,"C",-5.60426,56.41724,"Travelling","Travelling","blue","blue"
55,41924,"C",-5.6044,56.41718,"Travelling","Travelling","blue","blue"
55,41925,"C",-5.60455,56.41713,"Travelling","Travelling","blue","blue"
55,41926,"C",-5.6047,56.41708,"Travelling","Travelling","blue","blue"
55,41927,"C",-5.60485,56.41703,"Travelling","Travelling","blue","blue"
55,41928,"C",-5.60501,56.41699,"Travelling","Travelling","blue","blue"
55,41929,"C",-5.60516,56.41694,"Travelling","Travelling","blue","blue"
55,41930,"C",-5.60532,56.4169,"Travelling","Travelling","blue","blue"
55,41931,"C",-5.60548,56.41686,"Travelling","Travelling","blue","blue"
55,41932,"C",-5.60564,56.41682,"Travelling","Travelling","blue","blue"
55,41933,"C",-5.6058,56.41678,"Travelling","Travelling","blue","blue"
55,41934,"C",-5.60596,56.41674,"Travelling","Travelling","blue","blue"
55,41935,"C",-5.60612,56.41671,"Travelling","Travelling","blue","blue"
55,41936,"C",-5.60628,56.41667,"Travelling","Travelling","blue","blue"
55,41937,"C",-5.60643,56.41662,"Travelling","Travelling","blue","blue"
55,41938,"C",-5.60658,56.41658,"Travelling","Travelling","blue","blue"
55,41939,"C",-5.60673,56.41653,"Travelling","Travelling","blue","blue"
55,41940,"C",-5.60689,56.41649,"Travelling","Travelling","blue","blue"
55,41941,"C",-5.60704,56.41646,"Travelling","Travelling","blue","blue"
55,41942,"C",-5.6072,56.41642,"Travelling","Travelling","blue","blue"
55,41943,"C",-5.60736,56.41638,"Travelling","Travelling","blue","blue"
