"COLONY","DATE","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL","Complete"
"SOUTH SHIAN","2011-06-28",55,"C",41433,56.41802,-5.60264,"AS","Foraging",0.00528,17500.73577,0
"SOUTH SHIAN","2011-06-28",55,"C",41434,56.41805,-5.60258,"AS","Foraging",0.00528,17495.44417,0
"SOUTH SHIAN","2011-06-28",55,"C",41435,56.41808,-5.60252,"AS","Foraging",0.00461,17490.15256,0
"SOUTH SHIAN","2011-06-28",55,"C",41436,56.41811,-5.60246,"AS","Foraging",0.00461,17485.53612,0
"SOUTH SHIAN","2011-06-28",55,"C",41437,56.41814,-5.60241,"AS","Foraging",0.00461,17480.91969,0
"SOUTH SHIAN","2011-06-28",55,"C",41438,56.41817,-5.60235,"AS","Foraging",0.00512,17476.30326,0
"SOUTH SHIAN","2011-06-28",55,"C",41439,56.41821,-5.60231,"AS","Foraging",0.00512,17471.329,0
"SOUTH SHIAN","2011-06-28",55,"C",41440,56.41824,-5.60226,"AS","Foraging",0.00512,17466.35482,0
"SOUTH SHIAN","2011-06-28",55,"C",41441,56.41828,-5.60222,"AS","Foraging",0.00641,17461.38074,0
"SOUTH SHIAN","2011-06-28",55,"C",41442,56.41834,-5.60219,"AS","Foraging",0.00641,17455.87063,0
"SOUTH SHIAN","2011-06-28",55,"C",41443,56.41839,-5.60216,"AS","Foraging",0.00641,17450.36115,0
"SOUTH SHIAN","2011-06-28",55,"C",41444,56.41845,-5.60213,"AS","Foraging",0.00495,17444.8523,0
"SOUTH SHIAN","2011-06-28",55,"C",41445,56.41849,-5.60213,"AS","Foraging",0.00495,17441.19067,0
"SOUTH SHIAN","2011-06-28",55,"C",41446,56.41854,-5.60212,"AS","Foraging",0.00495,17437.5297,0
"SOUTH SHIAN","2011-06-28",55,"C",41447,56.41858,-5.60212,"AS","Foraging",0.00494,17433.86936,0
"SOUTH SHIAN","2011-06-28",55,"C",41448,56.41863,-5.60212,"AS","Foraging",0.00494,17430.45815,0
"SOUTH SHIAN","2011-06-28",55,"C",41449,56.41867,-5.60212,"AS","Foraging",0.00494,17427.04769,0
"SOUTH SHIAN","2011-06-28",55,"C",41450,56.41872,-5.60212,"AS","Foraging",0.00434,17423.63796,0
"SOUTH SHIAN","2011-06-28",55,"C",41451,56.41876,-5.60212,"AS","Foraging",0.00434,17420.90367,0
"SOUTH SHIAN","2011-06-28",55,"C",41452,56.41879,-5.60213,"AS","Foraging",0.00434,17418.17003,0
"SOUTH SHIAN","2011-06-28",55,"C",41453,56.41883,-5.60213,"AS","Foraging",0.00371,17415.43705,0
"SOUTH SHIAN","2011-06-28",55,"C",41454,56.41887,-5.60213,"AS","Foraging",0.00371,17412.88181,0
"SOUTH SHIAN","2011-06-28",55,"C",41455,56.4189,-5.60213,"AS","Foraging",0.00371,17410.32696,0
"SOUTH SHIAN","2011-06-28",55,"C",41456,56.41893,-5.60213,"AS","Foraging",0.00434,17407.77255,0
"SOUTH SHIAN","2011-06-28",55,"C",41457,56.41897,-5.60213,"AS","Foraging",0.00434,17404.54406,0
"SOUTH SHIAN","2011-06-28",55,"C",41458,56.41901,-5.60212,"AS","Foraging",0.00434,17401.31606,0
"SOUTH SHIAN","2011-06-28",55,"C",41459,56.41905,-5.60212,"AS","Foraging",0.00395,17398.08854,0
"SOUTH SHIAN","2011-06-28",55,"C",41460,56.41908,-5.60209,"AS","Foraging",0.00395,17394.54001,0
"SOUTH SHIAN","2011-06-28",55,"C",41461,56.41912,-5.60207,"AS","Foraging",0.00395,17390.99165,0
"SOUTH SHIAN","2011-06-28",55,"C",41462,56.41915,-5.60205,"AS","Foraging",0.00344,17387.44347,0
"SOUTH SHIAN","2011-06-28",55,"C",41463,56.41917,-5.60201,"AS","Foraging",0.00344,17383.99903,0
"SOUTH SHIAN","2011-06-28",55,"C",41464,56.41919,-5.60197,"AS","Foraging",0.00344,17380.55458,0
"SOUTH SHIAN","2011-06-28",55,"C",41465,56.41922,-5.60193,"AS","Foraging",0.00347,17377.11014,0
"SOUTH SHIAN","2011-06-28",55,"C",41466,56.41922,-5.60188,"AS","Foraging",0.00347,17374.19474,0
"SOUTH SHIAN","2011-06-28",55,"C",41467,56.41923,-5.60182,"AS","Foraging",0.00347,17371.27954,0
"SOUTH SHIAN","2011-06-28",55,"C",41468,56.41923,-5.60177,"AS","Foraging",0.00415,17368.36455,0
"SOUTH SHIAN","2011-06-28",55,"C",41469,56.41923,-5.6017,"AS","Foraging",0.00415,17365.80305,0
"SOUTH SHIAN","2011-06-28",55,"C",41470,56.41922,-5.60163,"AS","Foraging",0.00415,17363.24215,0
"SOUTH SHIAN","2011-06-28",55,"C",41471,56.41922,-5.60157,"AS","Foraging",0.0045,17360.68187,0
"SOUTH SHIAN","2011-06-28",55,"C",41472,56.41919,-5.60151,"AS","Foraging",0.0045,17359.64845,0
"SOUTH SHIAN","2011-06-28",55,"C",41473,56.41917,-5.60144,"AS","Foraging",0.0045,17358.61613,0
"SOUTH SHIAN","2011-06-28",55,"C",41474,56.41915,-5.60138,"AS","Foraging",0.00395,17357.58492,0
"SOUTH SHIAN","2011-06-28",55,"C",41475,56.41912,-5.60136,"AS","Foraging",0.00395,17359.14719,0
"SOUTH SHIAN","2011-06-28",55,"C",41476,56.41908,-5.60134,"AS","Foraging",0.00395,17360.71021,0
"SOUTH SHIAN","2011-06-28",55,"C",41477,56.41905,-5.60132,"AS","Foraging",0.00377,17362.27398,0
"SOUTH SHIAN","2011-06-28",55,"C",41478,56.41902,-5.60133,"AS","Foraging",0.00377,17365.32919,0
"SOUTH SHIAN","2011-06-28",55,"C",41479,56.41898,-5.60134,"AS","Foraging",0.00377,17368.38467,0
"SOUTH SHIAN","2011-06-28",55,"C",41480,56.41895,-5.60135,"AS","Foraging",0.00394,17371.44043,0
"SOUTH SHIAN","2011-06-28",55,"C",41481,56.41893,-5.6014,"AS","Foraging",0.00394,17375.38205,0
"SOUTH SHIAN","2011-06-28",55,"C",41482,56.41891,-5.60145,"AS","Foraging",0.00394,17379.32368,0
"SOUTH SHIAN","2011-06-28",55,"C",41483,56.41888,-5.6015,"AS","Foraging",0.00481,17383.26531,0
"SOUTH SHIAN","2011-06-28",55,"C",41484,56.41887,-5.60157,"AS","Foraging",0.00481,17387.77416,0
"SOUTH SHIAN","2011-06-28",55,"C",41485,56.41885,-5.60164,"AS","Foraging",0.00481,17392.28319,0
"SOUTH SHIAN","2011-06-28",55,"C",41486,56.41883,-5.60172,"AS","Foraging",0.00478,17396.79237,0
"SOUTH SHIAN","2011-06-28",55,"C",41487,56.41883,-5.60179,"AS","Foraging",0.00478,17400.27135,0
"SOUTH SHIAN","2011-06-28",55,"C",41488,56.41883,-5.60187,"AS","Foraging",0.00478,17403.75096,0
"SOUTH SHIAN","2011-06-28",55,"C",41489,56.41883,-5.60195,"AS","Foraging",0.00478,17407.23119,0
"SOUTH SHIAN","2011-06-28",55,"C",41490,56.41883,-5.60203,"AS","Foraging",0.00478,17410.71204,0
"SOUTH SHIAN","2011-06-28",55,"C",41491,56.41883,-5.60211,"AS","Foraging",0.00478,17414.19352,0
"SOUTH SHIAN","2011-06-28",55,"C",41492,56.41883,-5.60218,"AS","Foraging",0.00415,17417.67562,0
"SOUTH SHIAN","2011-06-28",55,"C",41493,56.41884,-5.60225,"AS","Foraging",0.00415,17420.23499,0
"SOUTH SHIAN","2011-06-28",55,"C",41494,56.41884,-5.60232,"AS","Foraging",0.00415,17422.79498,0
"SOUTH SHIAN","2011-06-28",55,"C",41495,56.41885,-5.60238,"AS","Foraging",0.00314,17425.35558,0
"SOUTH SHIAN","2011-06-28",55,"C",41496,56.41886,-5.60243,"AS","Foraging",0.00314,17427.17006,0
"SOUTH SHIAN","2011-06-28",55,"C",41497,56.41886,-5.60248,"AS","Foraging",0.00314,17428.98491,0
"SOUTH SHIAN","2011-06-28",55,"C",41498,56.41887,-5.60253,"AS","Foraging",0.0028,17430.80013,0
"SOUTH SHIAN","2011-06-28",55,"C",41499,56.41887,-5.60258,"AS","Foraging",0.0028,17432.36673,0
"SOUTH SHIAN","2011-06-28",55,"C",41500,56.41888,-5.60262,"AS","Foraging",0.0028,17433.93363,0
"SOUTH SHIAN","2011-06-28",55,"C",41501,56.41888,-5.60267,"AS","Foraging",0.00269,17435.50084,0
"SOUTH SHIAN","2011-06-28",55,"C",41502,56.41889,-5.60271,"AS","Foraging",0.00269,17436.39409,0
"SOUTH SHIAN","2011-06-28",55,"C",41503,56.41891,-5.60274,"AS","Foraging",0.00269,17437.28772,0
"SOUTH SHIAN","2011-06-28",55,"C",41504,56.41892,-5.60278,"AS","Foraging",0.00269,17438.18172,0
"SOUTH SHIAN","2011-06-28",55,"C",41505,56.41893,-5.60282,"AS","Foraging",0.00269,17439.07608,0
"SOUTH SHIAN","2011-06-28",55,"C",41506,56.41894,-5.60286,"AS","Foraging",0.00269,17439.97082,0
"SOUTH SHIAN","2011-06-28",55,"C",41507,56.41895,-5.6029,"AS","Foraging",0.00247,17440.86592,0
"SOUTH SHIAN","2011-06-28",55,"C",41508,56.41896,-5.60294,"AS","Foraging",0.00247,17442.18616,0
"SOUTH SHIAN","2011-06-28",55,"C",41509,56.41896,-5.60298,"AS","Foraging",0.00247,17443.50667,0
"SOUTH SHIAN","2011-06-28",55,"C",41510,56.41897,-5.60302,"AS","Foraging",0.00239,17444.82742,0
"SOUTH SHIAN","2011-06-28",55,"C",41511,56.41898,-5.60305,"AS","Foraging",0.00239,17445.47441,0
"SOUTH SHIAN","2011-06-28",55,"C",41512,56.41899,-5.60308,"AS","Foraging",0.00239,17446.12171,0
"SOUTH SHIAN","2011-06-28",55,"C",41513,56.419,-5.60312,"AS","Foraging",0.00239,17446.76932,0
"SOUTH SHIAN","2011-06-28",55,"C",41514,56.41901,-5.60315,"AS","Foraging",0.00239,17447.41722,0
"SOUTH SHIAN","2011-06-28",55,"C",41515,56.41902,-5.60318,"AS","Foraging",0.00239,17448.06543,0
"SOUTH SHIAN","2011-06-28",55,"C",41516,56.41903,-5.60322,"AS","Foraging",0.00269,17448.71395,0
"SOUTH SHIAN","2011-06-28",55,"C",41517,56.41904,-5.60326,"AS","Foraging",0.00269,17449.61235,0
"SOUTH SHIAN","2011-06-28",55,"C",41518,56.41906,-5.60329,"AS","Foraging",0.00269,17450.51112,0
"SOUTH SHIAN","2011-06-28",55,"C",41519,56.41907,-5.60333,"AS","Foraging",0.00239,17451.41027,0
"SOUTH SHIAN","2011-06-28",55,"C",41520,56.41908,-5.60337,"AS","Foraging",0.00239,17452.0601,0
"SOUTH SHIAN","2011-06-28",55,"C",41521,56.41909,-5.6034,"AS","Foraging",0.00239,17452.71023,0
"SOUTH SHIAN","2011-06-28",55,"C",41522,56.4191,-5.60343,"AS","Foraging",0.00252,17453.36067,0
"SOUTH SHIAN","2011-06-28",55,"C",41523,56.41912,-5.60346,"AS","Foraging",0.00252,17453.33776,0
"SOUTH SHIAN","2011-06-28",55,"C",41524,56.41913,-5.60349,"AS","Foraging",0.00252,17453.31521,0
"SOUTH SHIAN","2011-06-28",55,"C",41525,56.41915,-5.60352,"AS","Foraging",0.00211,17453.29302,0
"SOUTH SHIAN","2011-06-28",55,"C",41526,56.41916,-5.60354,"AS","Foraging",0.00211,17453.69489,0
"SOUTH SHIAN","2011-06-28",55,"C",41527,56.41917,-5.60357,"AS","Foraging",0.00211,17454.097,0
"SOUTH SHIAN","2011-06-28",55,"C",41528,56.41918,-5.6036,"AS","Foraging",0.00252,17454.49935,0
"SOUTH SHIAN","2011-06-28",55,"C",41529,56.4192,-5.60363,"AS","Foraging",0.00252,17454.47843,0
"SOUTH SHIAN","2011-06-28",55,"C",41530,56.41922,-5.60366,"AS","Foraging",0.00252,17454.45787,0
"SOUTH SHIAN","2011-06-28",55,"C",41531,56.41923,-5.60368,"AS","Foraging",0.00252,17454.43767,0
"SOUTH SHIAN","2011-06-28",55,"C",41532,56.41925,-5.60371,"AS","Foraging",0.00252,17454.41784,0
"SOUTH SHIAN","2011-06-28",55,"C",41533,56.41927,-5.60374,"AS","Foraging",0.00252,17454.39837,0
"SOUTH SHIAN","2011-06-28",55,"C",41534,56.41928,-5.60377,"AS","Foraging",0.00184,17454.37927,0
"SOUTH SHIAN","2011-06-28",55,"C",41535,56.41929,-5.60379,"AS","Foraging",0.00184,17454.53351,0
"SOUTH SHIAN","2011-06-28",55,"C",41536,56.41931,-5.60381,"AS","Foraging",0.00184,17454.68794,0
"SOUTH SHIAN","2011-06-28",55,"C",41537,56.41932,-5.60383,"AS","Foraging",0.00252,17454.84256,0
"SOUTH SHIAN","2011-06-28",55,"C",41538,56.41933,-5.60386,"AS","Foraging",0.00252,17454.82462,0
"SOUTH SHIAN","2011-06-28",55,"C",41539,56.41935,-5.60389,"AS","Foraging",0.00252,17454.80704,0
"SOUTH SHIAN","2011-06-28",55,"C",41540,56.41937,-5.60392,"AS","Foraging",0.0023,17454.78982,0
"SOUTH SHIAN","2011-06-28",55,"C",41541,56.41938,-5.60394,"AS","Foraging",0.0023,17454.52263,0
"SOUTH SHIAN","2011-06-28",55,"C",41542,56.4194,-5.60396,"AS","Foraging",0.0023,17454.25574,0
"SOUTH SHIAN","2011-06-28",55,"C",41543,56.41942,-5.60398,"AS","Foraging",0.00161,17453.98916,0
"SOUTH SHIAN","2011-06-28",55,"C",41544,56.41943,-5.604,"AS","Foraging",0.00161,17453.89507,0
"SOUTH SHIAN","2011-06-28",55,"C",41545,56.41944,-5.60402,"AS","Foraging",0.00161,17453.80113,0
"SOUTH SHIAN","2011-06-28",55,"C",41546,56.41945,-5.60403,"AS","Foraging",0.00282,17453.70734,0
"SOUTH SHIAN","2011-06-28",55,"C",41547,56.41947,-5.60406,"AS","Foraging",0.00282,17453.01919,0
"SOUTH SHIAN","2011-06-28",55,"C",41548,56.41949,-5.60408,"AS","Foraging",0.00282,17452.33146,0
"SOUTH SHIAN","2011-06-28",55,"C",41549,56.41952,-5.6041,"AS","Foraging",0.00256,17451.64418,0
"SOUTH SHIAN","2011-06-28",55,"C",41550,56.41954,-5.60411,"AS","Foraging",0.00256,17450.45611,0
"SOUTH SHIAN","2011-06-28",55,"C",41551,56.41956,-5.60412,"AS","Foraging",0.00256,17449.26833,0
"SOUTH SHIAN","2011-06-28",55,"C",41552,56.41958,-5.60413,"AS","Foraging",0.00188,17448.08085,0
"SOUTH SHIAN","2011-06-28",55,"C",41553,56.4196,-5.60413,"AS","Foraging",0.00188,17446.56372,0
"SOUTH SHIAN","2011-06-28",55,"C",41554,56.41962,-5.60412,"AS","Foraging",0.00188,17445.04667,0
"SOUTH SHIAN","2011-06-28",55,"C",41555,56.41963,-5.60412,"AS","Foraging",0.00188,17443.52969,0
"SOUTH SHIAN","2011-06-28",55,"C",41556,56.41965,-5.60411,"AS","Foraging",0.00188,17442.01279,0
"SOUTH SHIAN","2011-06-28",55,"C",41557,56.41967,-5.60411,"AS","Foraging",0.00188,17440.49596,0
"SOUTH SHIAN","2011-06-28",55,"C",41558,56.41968,-5.6041,"AS","Foraging",0.00128,17438.9792,0
"SOUTH SHIAN","2011-06-28",55,"C",41559,56.41969,-5.60409,"AS","Foraging",0.00128,17437.88448,0
"SOUTH SHIAN","2011-06-28",55,"C",41560,56.41971,-5.60409,"AS","Foraging",0.00128,17436.78979,0
"SOUTH SHIAN","2011-06-28",55,"C",41561,56.41972,-5.60408,"AS","Foraging",0.00124,17435.69512,0
"SOUTH SHIAN","2011-06-28",55,"C",41562,56.41973,-5.60408,"AS","Foraging",0.00124,17434.85127,0
"SOUTH SHIAN","2011-06-28",55,"C",41563,56.41974,-5.60408,"AS","Foraging",0.00124,17434.00746,0
"SOUTH SHIAN","2011-06-28",55,"C",41564,56.41975,-5.60408,"AS","Foraging",0.00124,17433.1637,0
"SOUTH SHIAN","2011-06-28",55,"C",41565,56.41976,-5.60408,"AS","Foraging",0.00124,17432.31999,0
"SOUTH SHIAN","2011-06-28",55,"C",41566,56.41977,-5.60408,"AS","Foraging",0.00124,17431.47633,0
"SOUTH SHIAN","2011-06-28",55,"C",41567,56.41978,-5.60408,"AS","Foraging",0.00071,17430.63271,0
"SOUTH SHIAN","2011-06-28",55,"C",41568,56.41979,-5.60408,"AS","Foraging",0.00071,17429.96006,0
"SOUTH SHIAN","2011-06-28",55,"C",41569,56.41979,-5.60407,"AS","Foraging",0.00071,17429.28741,0
"SOUTH SHIAN","2011-06-28",55,"C",41570,56.4198,-5.60407,"AS","Foraging",0.00071,17428.61477,0
"SOUTH SHIAN","2011-06-28",55,"C",41571,56.41981,-5.60406,"AS","Foraging",0.00071,17427.94213,0
"SOUTH SHIAN","2011-06-28",55,"C",41572,56.41981,-5.60406,"AS","Foraging",0.00071,17427.2695,0
"SOUTH SHIAN","2011-06-28",55,"C",41573,56.41982,-5.60405,"AS","Foraging",0.00124,17426.59686,0
"SOUTH SHIAN","2011-06-28",55,"C",41574,56.41983,-5.60405,"AS","Foraging",0.00124,17425.75336,0
"SOUTH SHIAN","2011-06-28",55,"C",41575,56.41984,-5.60405,"AS","Foraging",0.00124,17424.90991,0
"SOUTH SHIAN","2011-06-28",55,"C",41576,56.41985,-5.60405,"AS","Foraging",0.00071,17424.0665,0
"SOUTH SHIAN","2011-06-28",55,"C",41577,56.41986,-5.60404,"AS","Foraging",0.00071,17423.3939,0
"SOUTH SHIAN","2011-06-28",55,"C",41578,56.41986,-5.60404,"AS","Foraging",0.00071,17422.72131,0
"SOUTH SHIAN","2011-06-28",55,"C",41579,56.41987,-5.60403,"AS","Foraging",0.00071,17422.04872,0
"SOUTH SHIAN","2011-06-28",55,"C",41580,56.41987,-5.60403,"AS","Foraging",0.00071,17421.37612,0
"SOUTH SHIAN","2011-06-28",55,"C",41581,56.41988,-5.60402,"AS","Foraging",0.00071,17420.70354,0
"SOUTH SHIAN","2011-06-28",55,"C",41582,56.41988,-5.60402,"AS","Foraging",0.00124,17420.03096,0
"SOUTH SHIAN","2011-06-28",55,"C",41583,56.41989,-5.60402,"AS","Foraging",0.00124,17419.18766,0
"SOUTH SHIAN","2011-06-28",55,"C",41584,56.41991,-5.60402,"AS","Foraging",0.00124,17418.34442,0
"SOUTH SHIAN","2011-06-28",55,"C",41585,56.41992,-5.60402,"AS","Foraging",0.00062,17417.50122,0
"SOUTH SHIAN","2011-06-28",55,"C",41586,56.41992,-5.60402,"AS","Foraging",0.00062,17417.07964,0
"SOUTH SHIAN","2011-06-28",55,"C",41587,56.41993,-5.60402,"AS","Foraging",0.00062,17416.65807,0
"SOUTH SHIAN","2011-06-28",55,"C",41588,56.41993,-5.60402,"AS","Foraging",0.00062,17416.23651,0
"SOUTH SHIAN","2011-06-28",55,"C",41589,56.41994,-5.60402,"AS","Foraging",0.00062,17415.81497,0
"SOUTH SHIAN","2011-06-28",55,"C",41590,56.41994,-5.60402,"AS","Foraging",0.00062,17415.39343,0
"SOUTH SHIAN","2011-06-28",55,"C",41591,56.41995,-5.60402,"AS","Foraging",0.00062,17414.97191,0
"SOUTH SHIAN","2011-06-28",55,"C",41592,56.41996,-5.60402,"AS","Foraging",0.00062,17414.5504,0
"SOUTH SHIAN","2011-06-28",55,"C",41593,56.41996,-5.60402,"AS","Foraging",0.00062,17414.1289,0
"SOUTH SHIAN","2011-06-28",55,"C",41594,56.41997,-5.60402,"AS","Foraging",0.00062,17413.70742,0
"SOUTH SHIAN","2011-06-28",55,"C",41595,56.41997,-5.60402,"AS","Foraging",0.00062,17413.28594,0
"SOUTH SHIAN","2011-06-28",55,"C",41596,56.41998,-5.60402,"AS","Foraging",0.00062,17412.86448,0
"SOUTH SHIAN","2011-06-28",55,"C",41597,56.41998,-5.60402,"AS","Foraging",0.00071,17412.44303,0
"SOUTH SHIAN","2011-06-28",55,"C",41598,56.41999,-5.60401,"AS","Foraging",0.00071,17411.77055,0
"SOUTH SHIAN","2011-06-28",55,"C",41599,56.41999,-5.60401,"AS","Foraging",0.00071,17411.09808,0
"SOUTH SHIAN","2011-06-28",55,"C",41600,56.42,-5.604,"AS","Foraging",0.00062,17410.42561,0
"SOUTH SHIAN","2011-06-28",55,"C",41601,56.42001,-5.604,"AS","Foraging",0.00062,17410.00419,0
"SOUTH SHIAN","2011-06-28",55,"C",41602,56.42001,-5.604,"AS","Foraging",0.00062,17409.58278,0
"SOUTH SHIAN","2011-06-28",55,"C",41603,56.42002,-5.604,"AS","Foraging",0.00062,17409.16138,0
"SOUTH SHIAN","2011-06-28",55,"C",41604,56.42002,-5.604,"AS","Foraging",0.00062,17408.73999,0
"SOUTH SHIAN","2011-06-28",55,"C",41605,56.42003,-5.604,"AS","Foraging",0.00062,17408.31862,0
"SOUTH SHIAN","2011-06-28",55,"C",41606,56.42003,-5.604,"AS","Foraging",0.00124,17407.89725,0
"SOUTH SHIAN","2011-06-28",55,"C",41607,56.42004,-5.604,"AS","Foraging",0.00124,17407.05456,0
"SOUTH SHIAN","2011-06-28",55,"C",41608,56.42006,-5.604,"AS","Foraging",0.00124,17406.21192,0
"SOUTH SHIAN","2011-06-28",55,"C",41609,56.42007,-5.604,"AS","Foraging",0.00128,17405.36932,0
"SOUTH SHIAN","2011-06-28",55,"C",41610,56.42008,-5.60401,"AS","Foraging",0.00128,17404.77789,0
"SOUTH SHIAN","2011-06-28",55,"C",41611,56.42009,-5.60401,"AS","Foraging",0.00128,17404.18655,0
"SOUTH SHIAN","2011-06-28",55,"C",41612,56.4201,-5.60402,"AS","Foraging",0.00124,17403.59527,0
"SOUTH SHIAN","2011-06-28",55,"C",41613,56.42011,-5.60402,"AS","Foraging",0.00124,17402.7529,0
"SOUTH SHIAN","2011-06-28",55,"C",41614,56.42012,-5.60402,"AS","Foraging",0.00124,17401.91057,0
"SOUTH SHIAN","2011-06-28",55,"C",41615,56.42013,-5.60402,"AS","Foraging",0.00128,17401.06829,0
"SOUTH SHIAN","2011-06-28",55,"C",41616,56.42014,-5.60402,"AS","Foraging",0.00128,17400.47728,0
"SOUTH SHIAN","2011-06-28",55,"C",41617,56.42016,-5.60403,"AS","Foraging",0.00128,17399.88633,0
"SOUTH SHIAN","2011-06-28",55,"C",41618,56.42017,-5.60403,"AS","Foraging",0.00161,17399.29546,0
"SOUTH SHIAN","2011-06-28",55,"C",41619,56.42018,-5.60405,"AS","Foraging",0.00161,17399.20718,0
"SOUTH SHIAN","2011-06-28",55,"C",41620,56.42019,-5.60407,"AS","Foraging",0.00161,17399.11905,0
"SOUTH SHIAN","2011-06-28",55,"C",41621,56.4202,-5.60408,"AS","Foraging",0.00184,17399.03107,0
"SOUTH SHIAN","2011-06-28",55,"C",41622,56.42021,-5.60411,"AS","Foraging",0.00184,17399.19456,0
"SOUTH SHIAN","2011-06-28",55,"C",41623,56.42022,-5.60413,"AS","Foraging",0.00184,17399.35825,0
"SOUTH SHIAN","2011-06-28",55,"C",41624,56.42023,-5.60415,"AS","Foraging",0.00171,17399.52214,0
"SOUTH SHIAN","2011-06-28",55,"C",41625,56.42023,-5.60418,"AS","Foraging",0.00171,17400.77907,0
"SOUTH SHIAN","2011-06-28",55,"C",41626,56.42023,-5.60421,"AS","Foraging",0.00171,17402.03609,0
"SOUTH SHIAN","2011-06-28",55,"C",41627,56.42023,-5.60423,"AS","Foraging",0.00273,17403.29317,0
"SOUTH SHIAN","2011-06-28",55,"C",41628,56.42023,-5.60428,"AS","Foraging",0.00273,17405.30468,0
"SOUTH SHIAN","2011-06-28",55,"C",41629,56.42023,-5.60432,"AS","Foraging",0.00273,17407.3164,0
"SOUTH SHIAN","2011-06-28",55,"C",41630,56.42023,-5.60437,"AS","Foraging",0.0028,17409.3283,0
"SOUTH SHIAN","2011-06-28",55,"C",41631,56.42023,-5.60441,"AS","Foraging",0.0028,17411.76089,0
"SOUTH SHIAN","2011-06-28",55,"C",41632,56.42022,-5.60446,"AS","Foraging",0.0028,17414.1936,0
"SOUTH SHIAN","2011-06-28",55,"C",41633,56.42022,-5.6045,"AS","Foraging",0.00239,17416.62643,0
"SOUTH SHIAN","2011-06-28",55,"C",41634,56.42021,-5.60453,"AS","Foraging",0.00239,17418.97662,0
"SOUTH SHIAN","2011-06-28",55,"C",41635,56.42019,-5.60457,"AS","Foraging",0.00239,17421.32683,0
"SOUTH SHIAN","2011-06-28",55,"C",41636,56.42018,-5.6046,"AS","Foraging",0.00276,17423.67706,0
"SOUTH SHIAN","2011-06-28",55,"C",41637,56.42017,-5.60463,"AS","Foraging",0.00276,17426.44768,0
"SOUTH SHIAN","2011-06-28",55,"C",41638,56.42015,-5.60467,"AS","Foraging",0.00276,17429.21829,0
"SOUTH SHIAN","2011-06-28",55,"C",41639,56.42013,-5.6047,"AS","Foraging",0.00276,17431.98892,0
"SOUTH SHIAN","2011-06-28",55,"C",41640,56.42012,-5.60473,"AS","Foraging",0.00276,17434.75955,0
"SOUTH SHIAN","2011-06-28",55,"C",41641,56.4201,-5.60477,"AS","Foraging",0.00276,17437.53017,0
"SOUTH SHIAN","2011-06-28",55,"C",41642,56.42008,-5.6048,"AS","Foraging",0.00269,17440.30079,0
"SOUTH SHIAN","2011-06-28",55,"C",41643,56.42007,-5.60484,"AS","Foraging",0.00269,17442.90263,0
"SOUTH SHIAN","2011-06-28",55,"C",41644,56.42006,-5.60488,"AS","Foraging",0.00269,17445.50449,0
"SOUTH SHIAN","2011-06-28",55,"C",41645,56.42005,-5.60492,"AS","Foraging",0.003,17448.10639,0
"SOUTH SHIAN","2011-06-28",55,"C",41646,56.42004,-5.60496,"AS","Foraging",0.003,17450.95994,0
"SOUTH SHIAN","2011-06-28",55,"C",41647,56.42003,-5.60501,"AS","Foraging",0.003,17453.81353,0
"SOUTH SHIAN","2011-06-28",55,"C",41648,56.42002,-5.60505,"AS","Foraging",0.00307,17456.66718,0
"SOUTH SHIAN","2011-06-28",55,"C",41649,56.42002,-5.6051,"AS","Foraging",0.00307,17458.93212,0
"SOUTH SHIAN","2011-06-28",55,"C",41650,56.42002,-5.60515,"AS","Foraging",0.00307,17461.19732,0
"SOUTH SHIAN","2011-06-28",55,"C",41651,56.42002,-5.6052,"AS","Foraging",0.00239,17463.46275,0
"SOUTH SHIAN","2011-06-28",55,"C",41652,56.42002,-5.60524,"AS","Foraging",0.00239,17465.22494,0
"SOUTH SHIAN","2011-06-28",55,"C",41653,56.42002,-5.60528,"AS","Foraging",0.00239,17466.98727,0
"SOUTH SHIAN","2011-06-28",55,"C",41654,56.42002,-5.60532,"AS","Foraging",0.00239,17468.74976,0
"SOUTH SHIAN","2011-06-28",55,"C",41655,56.42002,-5.60536,"AS","Foraging",0.00239,17470.51239,0
"SOUTH SHIAN","2011-06-28",55,"C",41656,56.42002,-5.60539,"AS","Foraging",0.00239,17472.27518,0
"SOUTH SHIAN","2011-06-28",55,"C",41657,56.42002,-5.60543,"AS","Foraging",0.00205,17474.03812,0
"SOUTH SHIAN","2011-06-28",55,"C",41658,56.42002,-5.60547,"AS","Foraging",0.00205,17475.54932,0
"SOUTH SHIAN","2011-06-28",55,"C",41659,56.42002,-5.6055,"AS","Foraging",0.00205,17477.06065,0
"SOUTH SHIAN","2011-06-28",55,"C",41660,56.42002,-5.60553,"AS","Foraging",0.00171,17478.57208,0
"SOUTH SHIAN","2011-06-28",55,"C",41661,56.42002,-5.60556,"AS","Foraging",0.00171,17479.8317,0
"SOUTH SHIAN","2011-06-28",55,"C",41662,56.42002,-5.60559,"AS","Foraging",0.00171,17481.09138,0
"SOUTH SHIAN","2011-06-28",55,"C",41663,56.42002,-5.60562,"AS","Foraging",0.00214,17482.35114,0
"SOUTH SHIAN","2011-06-28",55,"C",41664,56.42001,-5.60565,"AS","Foraging",0.00214,17484.28257,0
