"ID","TSECS_BST","observedState","decodedState"
5,40374,"Not-foraging","Foraging"
5,40375,"Foraging","Foraging"
5,40376,"Foraging","Foraging"
5,40377,"Foraging","Foraging"
5,40378,"Foraging","Foraging"
5,40379,"Foraging","Foraging"
5,40380,"Foraging","Foraging"
5,40381,"Foraging","Foraging"
5,40382,"Foraging","Foraging"
5,40383,"Foraging","Foraging"
5,40384,"Foraging","Foraging"
5,40385,"Foraging","Foraging"
5,40386,"Foraging","Not-foraging"
5,40387,"Foraging","Not-foraging"
5,40388,"Foraging","Not-foraging"
5,40389,"Foraging","Not-foraging"
5,40390,"Foraging","Not-foraging"
5,40391,"Foraging","Not-foraging"
5,40392,"Foraging","Not-foraging"
5,40393,"Foraging","Not-foraging"
5,40394,"Foraging","Not-foraging"
5,40395,"Foraging","Not-foraging"
5,40396,"Foraging","Not-foraging"
5,40397,"Foraging","Not-foraging"
5,40398,"Foraging","Not-foraging"
5,40399,"Foraging","Not-foraging"
5,40400,"Foraging","Foraging"
5,40401,"Foraging","Foraging"
5,40402,"Foraging","Foraging"
5,40403,"Foraging","Foraging"
5,40404,"Foraging","Not-foraging"
5,40405,"Foraging","Not-foraging"
5,40406,"Foraging","Not-foraging"
5,40407,"Foraging","Not-foraging"
5,40408,"Foraging","Not-foraging"
5,40409,"Foraging","Not-foraging"
5,40410,"Not-foraging","Foraging"
5,40411,"Not-foraging","Foraging"
5,40412,"Not-foraging","Foraging"
5,40413,"Not-foraging","Foraging"
5,40414,"Not-foraging","Foraging"
5,40415,"Not-foraging","Foraging"
5,40416,"Not-foraging","Foraging"
5,40417,"Not-foraging","Foraging"
5,40418,"Not-foraging","Foraging"
5,40419,"Not-foraging","Foraging"
5,40420,"Not-foraging","Foraging"
5,40421,"Not-foraging","Foraging"
5,40422,"Not-foraging","Foraging"
5,40423,"Not-foraging","Foraging"
5,40424,"Not-foraging","Foraging"
5,40425,"Not-foraging","Foraging"
5,40426,"Not-foraging","Not-foraging"
5,40427,"Not-foraging","Not-foraging"
5,40428,"Not-foraging","Not-foraging"
5,40429,"Not-foraging","Not-foraging"
5,40430,"Not-foraging","Not-foraging"
5,40431,"Not-foraging","Not-foraging"
5,40432,"Not-foraging","Not-foraging"
5,40433,"Not-foraging","Not-foraging"
5,40434,"Not-foraging","Not-foraging"
5,40435,"Not-foraging","Not-foraging"
5,40436,"Not-foraging","Not-foraging"
5,40437,"Not-foraging","Not-foraging"
5,40438,"Not-foraging","Not-foraging"
5,40439,"Not-foraging","Not-foraging"
5,40440,"Not-foraging","Not-foraging"
5,40441,"Not-foraging","Not-foraging"
5,40442,"Not-foraging","Not-foraging"
5,40443,"Not-foraging","Not-foraging"
5,40444,"Not-foraging","Not-foraging"
5,40445,"Not-foraging","Not-foraging"
5,40446,"Not-foraging","Not-foraging"
5,40447,"Not-foraging","Not-foraging"
5,40448,"Not-foraging","Not-foraging"
5,40449,"Not-foraging","Not-foraging"
5,40450,"Not-foraging","Foraging"
5,40451,"Not-foraging","Not-foraging"
5,40452,"Not-foraging","Not-foraging"
5,40453,"Not-foraging","Not-foraging"
5,40454,"Not-foraging","Not-foraging"
5,40455,"Not-foraging","Foraging"
5,40456,"Not-foraging","Not-foraging"
5,40457,"Not-foraging","Not-foraging"
5,40458,"Not-foraging","Not-foraging"
5,40459,"Not-foraging","Not-foraging"
5,40460,"Not-foraging","Not-foraging"
5,40461,"Not-foraging","Not-foraging"
5,40462,"Not-foraging","Not-foraging"
5,40463,"Not-foraging","Not-foraging"
5,40464,"Not-foraging","Not-foraging"
5,40465,"Not-foraging","Foraging"
5,40466,"Not-foraging","Not-foraging"
5,40467,"Not-foraging","Not-foraging"
5,40468,"Not-foraging","Not-foraging"
5,40469,"Not-foraging","Not-foraging"
5,40470,"Not-foraging","Foraging"
5,40471,"Not-foraging","Not-foraging"
5,40472,"Not-foraging","Not-foraging"
5,40473,"Not-foraging","Not-foraging"
5,40474,"Not-foraging","Not-foraging"
5,40475,"Not-foraging","Foraging"
5,40476,"Not-foraging","Not-foraging"
5,40477,"Not-foraging","Not-foraging"
5,40478,"Not-foraging","Not-foraging"
5,40479,"Not-foraging","Not-foraging"
5,40480,"Not-foraging","Not-foraging"
5,40481,"Not-foraging","Not-foraging"
5,40482,"Not-foraging","Not-foraging"
5,40483,"Not-foraging","Not-foraging"
5,40484,"Not-foraging","Not-foraging"
5,40485,"Not-foraging","Not-foraging"
5,40486,"Not-foraging","Not-foraging"
5,40487,"Not-foraging","Not-foraging"
5,40488,"Not-foraging","Not-foraging"
5,40489,"Not-foraging","Not-foraging"
5,40490,"Not-foraging","Not-foraging"
5,40491,"Not-foraging","Not-foraging"
5,40492,"Not-foraging","Not-foraging"
5,40493,"Not-foraging","Not-foraging"
5,40494,"Not-foraging","Not-foraging"
5,40495,"Not-foraging","Foraging"
5,40496,"Not-foraging","Not-foraging"
5,40497,"Not-foraging","Not-foraging"
5,40498,"Not-foraging","Not-foraging"
5,40499,"Not-foraging","Not-foraging"
5,40500,"Not-foraging","Foraging"
5,40501,"Not-foraging","Not-foraging"
5,40502,"Not-foraging","Not-foraging"
5,40503,"Not-foraging","Not-foraging"
5,40504,"Not-foraging","Not-foraging"
5,40505,"Not-foraging","Not-foraging"
5,40506,"Not-foraging","Not-foraging"
5,40507,"Not-foraging","Not-foraging"
5,40508,"Not-foraging","Not-foraging"
5,40509,"Not-foraging","Not-foraging"
5,40510,"Not-foraging","Foraging"
5,40511,"Not-foraging","Not-foraging"
5,40512,"Not-foraging","Not-foraging"
5,40513,"Not-foraging","Not-foraging"
5,40514,"Not-foraging","Not-foraging"
5,40515,"Not-foraging","Foraging"
5,40516,"Not-foraging","Not-foraging"
5,40517,"Not-foraging","Not-foraging"
5,40518,"Not-foraging","Not-foraging"
5,40519,"Not-foraging","Not-foraging"
5,40520,"Not-foraging","Not-foraging"
5,40521,"Not-foraging","Not-foraging"
5,40522,"Not-foraging","Not-foraging"
5,40523,"Not-foraging","Not-foraging"
5,40524,"Not-foraging","Not-foraging"
5,40525,"Not-foraging","Not-foraging"
5,40526,"Not-foraging","Not-foraging"
5,40527,"Not-foraging","Not-foraging"
5,40528,"Not-foraging","Not-foraging"
5,40529,"Not-foraging","Not-foraging"
5,40530,"Not-foraging","Not-foraging"
5,40531,"Not-foraging","Not-foraging"
5,40532,"Not-foraging","Not-foraging"
5,40533,"Not-foraging","Not-foraging"
5,40534,"Not-foraging","Not-foraging"
5,40535,"Not-foraging","Not-foraging"
5,40536,"Not-foraging","Not-foraging"
5,40537,"Not-foraging","Not-foraging"
5,40538,"Not-foraging","Not-foraging"
5,40539,"Not-foraging","Not-foraging"
5,40540,"Not-foraging","Not-foraging"
5,40541,"Not-foraging","Not-foraging"
5,40542,"Not-foraging","Not-foraging"
5,40543,"Not-foraging","Not-foraging"
5,40544,"Not-foraging","Not-foraging"
5,40545,"Not-foraging","Not-foraging"
5,40546,"Not-foraging","Not-foraging"
5,40547,"Not-foraging","Not-foraging"
5,40548,"Not-foraging","Not-foraging"
5,40549,"Not-foraging","Not-foraging"
5,40550,"Not-foraging","Foraging"
5,40551,"Not-foraging","Not-foraging"
5,40552,"Not-foraging","Not-foraging"
5,40553,"Not-foraging","Not-foraging"
5,40554,"Not-foraging","Not-foraging"
5,40555,"Not-foraging","Foraging"
5,40556,"Not-foraging","Not-foraging"
5,40557,"Not-foraging","Not-foraging"
5,40558,"Not-foraging","Not-foraging"
5,40559,"Not-foraging","Not-foraging"
5,40560,"Not-foraging","Not-foraging"
5,40561,"Not-foraging","Not-foraging"
5,40562,"Not-foraging","Not-foraging"
5,40563,"Not-foraging","Not-foraging"
5,40564,"Not-foraging","Not-foraging"
5,40565,"Not-foraging","Foraging"
5,40566,"Not-foraging","Foraging"
5,40567,"Not-foraging","Foraging"
5,40568,"Not-foraging","Foraging"
5,40569,"Not-foraging","Foraging"
5,40570,"Not-foraging","Foraging"
5,40571,"Not-foraging","Not-foraging"
5,40572,"Not-foraging","Not-foraging"
5,40573,"Not-foraging","Not-foraging"
5,40574,"Not-foraging","Not-foraging"
5,40575,"Not-foraging","Not-foraging"
5,40576,"Not-foraging","Not-foraging"
5,40577,"Not-foraging","Not-foraging"
5,40578,"Not-foraging","Not-foraging"
5,40579,"Not-foraging","Not-foraging"
5,40580,"Not-foraging","Not-foraging"
5,40581,"Not-foraging","Foraging"
5,40582,"Not-foraging","Foraging"
5,40583,"Not-foraging","Foraging"
5,40584,"Not-foraging","Foraging"
5,40585,"Not-foraging","Foraging"
5,40586,"Not-foraging","Not-foraging"
5,40587,"Not-foraging","Not-foraging"
5,40588,"Not-foraging","Not-foraging"
5,40589,"Not-foraging","Not-foraging"
5,40590,"Not-foraging","Not-foraging"
5,40591,"Not-foraging","Not-foraging"
5,40592,"Not-foraging","Not-foraging"
5,40593,"Not-foraging","Not-foraging"
5,40594,"Not-foraging","Not-foraging"
5,40595,"Not-foraging","Not-foraging"
5,40596,"Not-foraging","Not-foraging"
5,40597,"Not-foraging","Not-foraging"
5,40598,"Not-foraging","Not-foraging"
5,40599,"Not-foraging","Not-foraging"
5,40600,"Not-foraging","Not-foraging"
5,40601,"Not-foraging","Not-foraging"
5,40602,"Not-foraging","Not-foraging"
5,40603,"Not-foraging","Not-foraging"
5,40604,"Not-foraging","Not-foraging"
5,40605,"Not-foraging","Not-foraging"
5,40606,"Not-foraging","Not-foraging"
5,40607,"Not-foraging","Not-foraging"
5,40608,"Not-foraging","Not-foraging"
5,40609,"Not-foraging","Not-foraging"
5,40610,"Not-foraging","Not-foraging"
5,40611,"Not-foraging","Not-foraging"
5,40612,"Not-foraging","Not-foraging"
5,40613,"Not-foraging","Not-foraging"
5,40614,"Not-foraging","Not-foraging"
5,40615,"Not-foraging","Foraging"
5,40616,"Not-foraging","Not-foraging"
5,40617,"Not-foraging","Not-foraging"
5,40618,"Not-foraging","Not-foraging"
5,40619,"Not-foraging","Not-foraging"
5,40620,"Not-foraging","Foraging"
5,40621,"Not-foraging","Not-foraging"
5,40622,"Not-foraging","Not-foraging"
5,40623,"Not-foraging","Not-foraging"
5,40624,"Not-foraging","Not-foraging"
5,40625,"Not-foraging","Foraging"
5,40626,"Not-foraging","Not-foraging"
5,40627,"Not-foraging","Not-foraging"
5,40628,"Not-foraging","Not-foraging"
5,40629,"Not-foraging","Not-foraging"
5,40630,"Not-foraging","Not-foraging"
5,40631,"Not-foraging","Not-foraging"
5,40632,"Not-foraging","Not-foraging"
5,40633,"Not-foraging","Not-foraging"
5,40634,"Not-foraging","Not-foraging"
5,40635,"Not-foraging","Foraging"
5,40636,"Not-foraging","Foraging"
5,40637,"Not-foraging","Foraging"
5,40638,"Not-foraging","Foraging"
5,40639,"Not-foraging","Foraging"
5,40640,"Not-foraging","Foraging"
5,40641,"Not-foraging","Foraging"
5,40642,"Not-foraging","Foraging"
5,40643,"Not-foraging","Foraging"
5,40644,"Not-foraging","Foraging"
5,40645,"Not-foraging","Foraging"
5,40646,"Not-foraging","Not-foraging"
5,40647,"Not-foraging","Not-foraging"
5,40648,"Not-foraging","Not-foraging"
5,40649,"Not-foraging","Not-foraging"
5,40650,"Not-foraging","Foraging"
5,40651,"Not-foraging","Not-foraging"
5,40652,"Not-foraging","Not-foraging"
5,40653,"Not-foraging","Not-foraging"
5,40654,"Not-foraging","Not-foraging"
5,40655,"Not-foraging","Not-foraging"
5,40656,"Not-foraging","Not-foraging"
5,40657,"Not-foraging","Not-foraging"
5,40658,"Not-foraging","Not-foraging"
5,40659,"Not-foraging","Not-foraging"
5,40660,"Not-foraging","Not-foraging"
5,40661,"Not-foraging","Not-foraging"
5,40662,"Not-foraging","Not-foraging"
5,40663,"Not-foraging","Not-foraging"
5,40664,"Not-foraging","Not-foraging"
5,40665,"Not-foraging","Not-foraging"
5,40666,"Not-foraging","Not-foraging"
5,40667,"Not-foraging","Not-foraging"
5,40668,"Not-foraging","Not-foraging"
5,40669,"Not-foraging","Not-foraging"
5,40670,"Not-foraging","Not-foraging"
5,40671,"Not-foraging","Not-foraging"
5,40672,"Not-foraging","Not-foraging"
5,40673,"Not-foraging","Not-foraging"
5,40674,"Not-foraging","Not-foraging"
5,40675,"Not-foraging","Not-foraging"
5,40676,"Not-foraging","Not-foraging"
5,40677,"Not-foraging","Not-foraging"
5,40678,"Not-foraging","Not-foraging"
5,40679,"Not-foraging","Not-foraging"
5,40680,"Not-foraging","Not-foraging"
5,40681,"Not-foraging","Not-foraging"
5,40682,"Not-foraging","Not-foraging"
5,40683,"Not-foraging","Not-foraging"
5,40684,"Not-foraging","Not-foraging"
5,40685,"Not-foraging","Not-foraging"
5,40686,"Not-foraging","Not-foraging"
5,40687,"Not-foraging","Not-foraging"
5,40688,"Not-foraging","Not-foraging"
5,40689,"Not-foraging","Not-foraging"
5,40690,"Not-foraging","Not-foraging"
5,40691,"Not-foraging","Not-foraging"
5,40692,"Not-foraging","Not-foraging"
5,40693,"Not-foraging","Not-foraging"
5,40694,"Not-foraging","Not-foraging"
5,40695,"Not-foraging","Not-foraging"
5,40696,"Not-foraging","Not-foraging"
5,40697,"Not-foraging","Not-foraging"
5,40698,"Not-foraging","Not-foraging"
5,40699,"Not-foraging","Not-foraging"
5,40700,"Not-foraging","Not-foraging"
5,40701,"Not-foraging","Not-foraging"
5,40702,"Not-foraging","Not-foraging"
5,40703,"Not-foraging","Not-foraging"
5,40704,"Not-foraging","Not-foraging"
5,40705,"Not-foraging","Not-foraging"
5,40706,"Not-foraging","Not-foraging"
5,40707,"Not-foraging","Not-foraging"
5,40708,"Not-foraging","Not-foraging"
5,40709,"Not-foraging","Not-foraging"
5,40710,"Not-foraging","Not-foraging"
5,40711,"Not-foraging","Not-foraging"
5,40712,"Not-foraging","Not-foraging"
5,40713,"Not-foraging","Not-foraging"
5,40714,"Not-foraging","Not-foraging"
5,40715,"Not-foraging","Not-foraging"
5,40716,"Not-foraging","Not-foraging"
5,40717,"Not-foraging","Not-foraging"
5,40718,"Not-foraging","Not-foraging"
5,40719,"Not-foraging","Not-foraging"
5,40720,"Not-foraging","Not-foraging"
5,40721,"Not-foraging","Not-foraging"
5,40722,"Not-foraging","Not-foraging"
5,40723,"Not-foraging","Not-foraging"
5,40724,"Not-foraging","Not-foraging"
5,40725,"Not-foraging","Not-foraging"
5,40726,"Foraging","Not-foraging"
5,40727,"Foraging","Not-foraging"
5,40728,"Foraging","Not-foraging"
5,40729,"Foraging","Not-foraging"
5,40730,"Foraging","Not-foraging"
5,40731,"Foraging","Not-foraging"
5,40732,"Foraging","Not-foraging"
5,40733,"Foraging","Not-foraging"
5,40734,"Foraging","Not-foraging"
5,40735,"Foraging","Not-foraging"
5,40736,"Foraging","Not-foraging"
5,40737,"Foraging","Not-foraging"
5,40738,"Foraging","Not-foraging"
5,40739,"Foraging","Not-foraging"
5,40740,"Foraging","Foraging"
5,40741,"Foraging","Foraging"
5,40742,"Foraging","Foraging"
5,40743,"Foraging","Foraging"
5,40744,"Foraging","Foraging"
5,40745,"Foraging","Foraging"
5,40746,"Foraging","Foraging"
5,40747,"Foraging","Foraging"
5,40748,"Foraging","Foraging"
5,40749,"Foraging","Foraging"
5,40750,"Foraging","Foraging"
5,40751,"Foraging","Foraging"
5,40752,"Foraging","Foraging"
5,40753,"Foraging","Foraging"
5,40754,"Foraging","Foraging"
5,40755,"Foraging","Foraging"
5,40756,"Foraging","Foraging"
5,40757,"Foraging","Foraging"
5,40758,"Foraging","Foraging"
5,40759,"Foraging","Foraging"
5,40760,"Foraging","Foraging"
5,40761,"Foraging","Foraging"
5,40762,"Foraging","Foraging"
5,40763,"Foraging","Foraging"
5,40764,"Foraging","Foraging"
5,40765,"Foraging","Foraging"
5,40766,"Foraging","Foraging"
5,40767,"Foraging","Foraging"
5,40768,"Foraging","Foraging"
5,40769,"Foraging","Foraging"
5,40770,"Foraging","Foraging"
5,40771,"Foraging","Foraging"
5,40772,"Foraging","Foraging"
5,40773,"Foraging","Foraging"
5,40774,"Foraging","Foraging"
5,40775,"Foraging","Foraging"
5,40776,"Foraging","Foraging"
5,40777,"Foraging","Foraging"
5,40778,"Foraging","Foraging"
5,40779,"Foraging","Foraging"
5,40780,"Foraging","Foraging"
5,40781,"Foraging","Foraging"
5,40782,"Foraging","Foraging"
5,40783,"Foraging","Foraging"
5,40784,"Foraging","Foraging"
5,40785,"Foraging","Foraging"
5,40786,"Foraging","Foraging"
5,40787,"Foraging","Foraging"
5,40788,"Foraging","Foraging"
5,40789,"Foraging","Foraging"
5,40790,"Foraging","Not-foraging"
5,40791,"Foraging","Not-foraging"
5,40792,"Foraging","Not-foraging"
5,40793,"Foraging","Not-foraging"
5,40794,"Foraging","Not-foraging"
5,40795,"Foraging","Not-foraging"
5,40796,"Foraging","Not-foraging"
5,40797,"Foraging","Not-foraging"
5,40798,"Foraging","Not-foraging"
5,40799,"Foraging","Not-foraging"
5,40800,"Foraging","Not-foraging"
5,40801,"Foraging","Not-foraging"
5,40802,"Foraging","Not-foraging"
5,40803,"Foraging","Not-foraging"
5,40804,"Foraging","Not-foraging"
5,40805,"Foraging","Foraging"
5,40806,"Foraging","Foraging"
5,40807,"Foraging","Foraging"
5,40808,"Foraging","Foraging"
5,40809,"Foraging","Foraging"
5,40810,"Foraging","Foraging"
5,40811,"Foraging","Foraging"
5,40812,"Foraging","Foraging"
5,40813,"Foraging","Foraging"
5,40814,"Foraging","Foraging"
5,40815,"Foraging","Foraging"
5,40816,"Foraging","Foraging"
5,40817,"Foraging","Foraging"
5,40818,"Foraging","Foraging"
5,40819,"Foraging","Foraging"
5,40820,"Foraging","Foraging"
5,40821,"Foraging","Foraging"
5,40822,"Foraging","Foraging"
5,40823,"Foraging","Foraging"
5,40824,"Foraging","Foraging"
5,40825,"Foraging","Foraging"
5,40826,"Foraging","Foraging"
5,40827,"Foraging","Foraging"
5,40828,"Foraging","Foraging"
5,40829,"Foraging","Foraging"
5,40830,"Foraging","Foraging"
5,40831,"Foraging","Foraging"
5,40832,"Foraging","Foraging"
5,40833,"Foraging","Foraging"
5,40834,"Foraging","Foraging"
5,40835,"Foraging","Foraging"
5,40836,"Foraging","Foraging"
5,40837,"Foraging","Foraging"
5,40838,"Foraging","Foraging"
5,40839,"Foraging","Foraging"
5,40840,"Foraging","Foraging"
5,40841,"Foraging","Foraging"
5,40842,"Foraging","Foraging"
5,40843,"Foraging","Foraging"
5,40844,"Foraging","Foraging"
5,40845,"Foraging","Foraging"
5,40846,"Foraging","Foraging"
5,40847,"Foraging","Foraging"
5,40848,"Foraging","Foraging"
5,40849,"Foraging","Foraging"
5,40850,"Foraging","Foraging"
5,40851,"Foraging","Foraging"
5,40852,"Foraging","Foraging"
5,40853,"Foraging","Foraging"
5,40854,"Foraging","Foraging"
5,40855,"Foraging","Foraging"
5,40856,"Foraging","Not-foraging"
5,40857,"Foraging","Not-foraging"
5,40858,"Foraging","Not-foraging"
5,40859,"Foraging","Not-foraging"
5,40860,"Foraging","Not-foraging"
5,40861,"Foraging","Not-foraging"
5,40862,"Foraging","Not-foraging"
5,40863,"Foraging","Not-foraging"
5,40864,"Foraging","Not-foraging"
5,40865,"Foraging","Not-foraging"
5,40866,"Foraging","Not-foraging"
5,40867,"Foraging","Not-foraging"
5,40868,"Foraging","Not-foraging"
5,40869,"Foraging","Not-foraging"
5,40870,"Foraging","Foraging"
5,40871,"Foraging","Foraging"
5,40872,"Foraging","Foraging"
5,40873,"Foraging","Foraging"
5,40874,"Foraging","Foraging"
5,40875,"Foraging","Foraging"
5,40876,"Foraging","Foraging"
5,40877,"Foraging","Foraging"
5,40878,"Foraging","Foraging"
5,40879,"Foraging","Foraging"
5,40880,"Foraging","Not-foraging"
5,40881,"Foraging","Not-foraging"
5,40882,"Foraging","Not-foraging"
5,40883,"Foraging","Not-foraging"
5,40884,"Foraging","Not-foraging"
5,40885,"Foraging","Not-foraging"
5,40886,"Foraging","Not-foraging"
5,40887,"Foraging","Not-foraging"
5,40888,"Foraging","Not-foraging"
5,40889,"Foraging","Not-foraging"
5,40890,"Foraging","Foraging"
5,40891,"Foraging","Foraging"
5,40892,"Foraging","Foraging"
5,40893,"Foraging","Foraging"
5,40894,"Foraging","Foraging"
5,40895,"Foraging","Foraging"
5,40896,"Foraging","Foraging"
5,40897,"Foraging","Foraging"
5,40898,"Foraging","Foraging"
5,40899,"Foraging","Foraging"
5,40900,"Foraging","Foraging"
5,40901,"Foraging","Not-foraging"
5,40902,"Foraging","Not-foraging"
5,40903,"Foraging","Not-foraging"
5,40904,"Foraging","Not-foraging"
5,40905,"Foraging","Foraging"
5,40906,"Foraging","Not-foraging"
5,40907,"Foraging","Not-foraging"
5,40908,"Foraging","Not-foraging"
5,40909,"Foraging","Not-foraging"
5,40910,"Foraging","Foraging"
5,40911,"Foraging","Not-foraging"
5,40912,"Foraging","Not-foraging"
5,40913,"Foraging","Not-foraging"
5,40914,"Foraging","Not-foraging"
5,40915,"Foraging","Not-foraging"
5,40916,"Foraging","Not-foraging"
5,40917,"Foraging","Not-foraging"
5,40918,"Foraging","Not-foraging"
5,40919,"Not-foraging","Not-foraging"
5,40920,"Not-foraging","Not-foraging"
5,40921,"Not-foraging","Not-foraging"
5,40922,"Not-foraging","Not-foraging"
5,40923,"Not-foraging","Not-foraging"
5,40924,"Not-foraging","Not-foraging"
5,40925,"Not-foraging","Foraging"
5,40926,"Not-foraging","Not-foraging"
5,40927,"Not-foraging","Not-foraging"
5,40928,"Not-foraging","Not-foraging"
5,40929,"Not-foraging","Not-foraging"
5,40930,"Not-foraging","Foraging"
5,40931,"Not-foraging","Not-foraging"
5,40932,"Not-foraging","Not-foraging"
5,40933,"Not-foraging","Not-foraging"
5,40934,"Not-foraging","Not-foraging"
5,40935,"Not-foraging","Foraging"
5,40936,"Not-foraging","Foraging"
5,40937,"Not-foraging","Foraging"
5,40938,"Not-foraging","Foraging"
5,40939,"Not-foraging","Foraging"
5,40940,"Not-foraging","Foraging"
5,40941,"Not-foraging","Not-foraging"
5,40942,"Not-foraging","Not-foraging"
5,40943,"Not-foraging","Not-foraging"
5,40944,"Not-foraging","Not-foraging"
5,40945,"Not-foraging","Not-foraging"
5,40946,"Not-foraging","Not-foraging"
5,40947,"Not-foraging","Not-foraging"
5,40948,"Not-foraging","Not-foraging"
5,40949,"Not-foraging","Not-foraging"
5,40950,"Not-foraging","Not-foraging"
5,40951,"Not-foraging","Not-foraging"
5,40952,"Not-foraging","Not-foraging"
5,40953,"Not-foraging","Not-foraging"
5,40954,"Not-foraging","Not-foraging"
5,40955,"Not-foraging","Not-foraging"
5,40956,"Not-foraging","Not-foraging"
5,40957,"Not-foraging","Not-foraging"
5,40958,"Not-foraging","Not-foraging"
5,40959,"Not-foraging","Not-foraging"
5,40960,"Not-foraging","Foraging"
5,40961,"Not-foraging","Not-foraging"
5,40962,"Not-foraging","Not-foraging"
5,40963,"Not-foraging","Not-foraging"
5,40964,"Not-foraging","Not-foraging"
5,40965,"Not-foraging","Not-foraging"
5,40966,"Not-foraging","Not-foraging"
5,40967,"Not-foraging","Not-foraging"
5,40968,"Not-foraging","Not-foraging"
5,40969,"Not-foraging","Not-foraging"
5,40970,"Not-foraging","Not-foraging"
5,40971,"Not-foraging","Not-foraging"
5,40972,"Not-foraging","Not-foraging"
5,40973,"Not-foraging","Not-foraging"
5,40974,"Not-foraging","Not-foraging"
5,40975,"Not-foraging","Foraging"
5,40976,"Not-foraging","Not-foraging"
5,40977,"Not-foraging","Not-foraging"
5,40978,"Not-foraging","Not-foraging"
5,40979,"Not-foraging","Not-foraging"
5,40980,"Foraging","Foraging"
5,40981,"Foraging","Foraging"
5,40982,"Foraging","Foraging"
5,40983,"Foraging","Foraging"
5,40984,"Foraging","Foraging"
5,40985,"Foraging","Foraging"
5,40986,"Foraging","Foraging"
5,40987,"Foraging","Foraging"
5,40988,"Foraging","Foraging"
5,40989,"Foraging","Foraging"
5,40990,"Foraging","Foraging"
5,40991,"Foraging","Foraging"
5,40992,"Foraging","Foraging"
5,40993,"Foraging","Foraging"
5,40994,"Foraging","Foraging"
5,40995,"Foraging","Foraging"
5,40996,"Foraging","Foraging"
5,40997,"Foraging","Foraging"
5,40998,"Foraging","Foraging"
5,40999,"Foraging","Foraging"
5,41000,"Foraging","Foraging"
5,41001,"Foraging","Not-foraging"
5,41002,"Foraging","Not-foraging"
5,41003,"Foraging","Not-foraging"
5,41004,"Foraging","Not-foraging"
5,41005,"Foraging","Foraging"
5,41006,"Foraging","Not-foraging"
5,41007,"Foraging","Not-foraging"
5,41008,"Foraging","Not-foraging"
5,41009,"Foraging","Not-foraging"
5,41010,"Foraging","Foraging"
5,41011,"Foraging","Not-foraging"
5,41012,"Foraging","Not-foraging"
5,41013,"Foraging","Not-foraging"
5,41014,"Foraging","Not-foraging"
5,41015,"Foraging","Not-foraging"
5,41016,"Foraging","Not-foraging"
5,41017,"Foraging","Not-foraging"
5,41018,"Foraging","Not-foraging"
5,41019,"Foraging","Not-foraging"
5,41020,"Foraging","Foraging"
5,41021,"Foraging","Foraging"
5,41022,"Foraging","Foraging"
5,41023,"Foraging","Foraging"
5,41024,"Foraging","Foraging"
5,41025,"Foraging","Foraging"
5,41026,"Foraging","Foraging"
5,41027,"Foraging","Foraging"
5,41028,"Foraging","Foraging"
5,41029,"Foraging","Foraging"
5,41030,"Foraging","Foraging"
5,41031,"Foraging","Foraging"
5,41032,"Foraging","Foraging"
5,41033,"Foraging","Foraging"
5,41034,"Foraging","Foraging"
5,41035,"Foraging","Foraging"
5,41036,"Foraging","Foraging"
5,41037,"Foraging","Foraging"
5,41038,"Foraging","Foraging"
5,41039,"Foraging","Foraging"
5,41040,"Foraging","Foraging"
5,41041,"Foraging","Foraging"
5,41042,"Foraging","Foraging"
5,41043,"Foraging","Foraging"
5,41044,"Foraging","Foraging"
5,41045,"Foraging","Foraging"
5,41046,"Foraging","Foraging"
5,41047,"Foraging","Foraging"
5,41048,"Foraging","Foraging"
5,41049,"Foraging","Foraging"
5,41050,"Foraging","Foraging"
5,41051,"Foraging","Foraging"
5,41052,"Foraging","Foraging"
5,41053,"Foraging","Foraging"
5,41054,"Foraging","Foraging"
5,41055,"Foraging","Foraging"
5,41056,"Foraging","Foraging"
5,41057,"Foraging","Foraging"
5,41058,"Foraging","Foraging"
5,41059,"Foraging","Foraging"
5,41060,"Foraging","Foraging"
5,41061,"Foraging","Foraging"
5,41062,"Foraging","Foraging"
5,41063,"Foraging","Foraging"
5,41064,"Foraging","Foraging"
5,41065,"Foraging","Foraging"
5,41066,"Foraging","Foraging"
5,41067,"Foraging","Foraging"
5,41068,"Foraging","Foraging"
5,41069,"Foraging","Foraging"
5,41070,"Foraging","Not-foraging"
5,41071,"Foraging","Not-foraging"
5,41072,"Foraging","Not-foraging"
5,41073,"Foraging","Not-foraging"
5,41074,"Foraging","Not-foraging"
5,41075,"Foraging","Not-foraging"
5,41076,"Foraging","Not-foraging"
5,41077,"Foraging","Not-foraging"
5,41078,"Foraging","Not-foraging"
5,41079,"Foraging","Not-foraging"
5,41080,"Foraging","Not-foraging"
5,41081,"Foraging","Not-foraging"
5,41082,"Foraging","Not-foraging"
5,41083,"Foraging","Not-foraging"
5,41084,"Foraging","Not-foraging"
5,41085,"Foraging","Not-foraging"
5,41086,"Foraging","Not-foraging"
5,41087,"Foraging","Not-foraging"
5,41088,"Foraging","Not-foraging"
5,41089,"Foraging","Not-foraging"
5,41090,"Foraging","Not-foraging"
5,41091,"Foraging","Not-foraging"
5,41092,"Foraging","Not-foraging"
5,41093,"Foraging","Not-foraging"
5,41094,"Foraging","Not-foraging"
5,41095,"Foraging","Not-foraging"
5,41096,"Foraging","Not-foraging"
5,41097,"Foraging","Not-foraging"
