"COLONY","ID","SPECIES","STAGE","TSECS","observedState","decodedState"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43112,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43113,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43114,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43115,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43116,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43117,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43118,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43119,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43120,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43121,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43122,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43123,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43124,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43125,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43126,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43127,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43128,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43129,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43130,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43131,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43132,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43133,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43134,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43135,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43136,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43137,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43138,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43139,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43140,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43141,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43142,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43143,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43144,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43145,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43146,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43147,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43148,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43149,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43150,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43151,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43152,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43153,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43154,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43155,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43156,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43157,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43158,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43159,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43160,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43161,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43162,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43163,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43164,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43165,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43166,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43167,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43168,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43169,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43170,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43171,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43172,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43173,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43174,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43175,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43176,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43177,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43178,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43179,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43180,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43181,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43182,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43183,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43184,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43185,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43186,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43187,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43188,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43189,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43190,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43191,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43192,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43193,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43194,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43195,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43196,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43197,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43198,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43199,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43200,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43201,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43202,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43203,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43204,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43205,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43206,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43207,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43208,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43209,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43210,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43211,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43212,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43213,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43214,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43215,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43216,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43217,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43218,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43219,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43220,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43221,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43222,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43223,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43224,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43225,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43226,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43227,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43228,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43229,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43230,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43231,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43232,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43233,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43234,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43235,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43236,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43237,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43238,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43239,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43240,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43241,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43242,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43243,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43244,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43245,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43246,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43247,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43248,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43249,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43250,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43251,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43252,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43253,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43254,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43255,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43256,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43257,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43258,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43259,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43260,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43261,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43262,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43263,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43264,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43265,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43266,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43267,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43268,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43269,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43270,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43271,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43272,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43273,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43274,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43275,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43276,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43277,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43278,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43279,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43280,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43281,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43282,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43283,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43284,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43285,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43286,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43287,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43288,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43289,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43290,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43291,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43292,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43293,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43294,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43295,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43296,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43297,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43298,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43299,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43300,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43301,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43302,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43303,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43304,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43305,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43306,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43307,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43308,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43309,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43310,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43311,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43312,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43313,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43314,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43315,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43316,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43317,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43318,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43319,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43320,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43321,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43322,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43323,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43324,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43325,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43326,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43327,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43328,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43329,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43330,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43331,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43332,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43333,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43334,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43335,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43336,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43337,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43338,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43339,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43340,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43341,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43342,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43343,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43344,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43345,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43346,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43347,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43348,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43349,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43350,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43351,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43352,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43353,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43354,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43355,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43356,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43357,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43358,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43359,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43360,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43361,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43362,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43363,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43364,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43365,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43366,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43367,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43368,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43369,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43370,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43371,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43372,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43373,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43374,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43375,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43376,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43377,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43378,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43379,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43380,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43381,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43382,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43383,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43384,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43385,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43386,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43387,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43388,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43389,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43390,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43391,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43392,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43393,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43394,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43395,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43396,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43397,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43398,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43399,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43400,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43401,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43402,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43403,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43404,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43405,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43406,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43407,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43408,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43409,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43410,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43411,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43412,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43413,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43414,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43415,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43416,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43417,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43418,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",1,"Roseate","Incubation",43419,"Foraging","Not-foraging"
