"ID","SPECIES","TSECS","observedState","decodedState"
10,"Roseate tern",48610,"Not-foraging","Not-foraging"
10,"Roseate tern",48611,"Not-foraging","Foraging"
10,"Roseate tern",48612,"Not-foraging","Foraging"
10,"Roseate tern",48613,"Not-foraging","Foraging"
10,"Roseate tern",48614,"Not-foraging","Foraging"
10,"Roseate tern",48615,"Not-foraging","Foraging"
10,"Roseate tern",48616,"Not-foraging","Foraging"
10,"Roseate tern",48617,"Not-foraging","Foraging"
10,"Roseate tern",48618,"Not-foraging","Foraging"
10,"Roseate tern",48619,"Not-foraging","Foraging"
10,"Roseate tern",48620,"Not-foraging","Foraging"
10,"Roseate tern",48621,"Not-foraging","Foraging"
10,"Roseate tern",48622,"Not-foraging","Foraging"
10,"Roseate tern",48623,"Not-foraging","Foraging"
10,"Roseate tern",48624,"Not-foraging","Foraging"
10,"Roseate tern",48625,"Not-foraging","Foraging"
10,"Roseate tern",48626,"Not-foraging","Foraging"
10,"Roseate tern",48627,"Not-foraging","Foraging"
10,"Roseate tern",48628,"Not-foraging","Foraging"
10,"Roseate tern",48629,"Not-foraging","Foraging"
10,"Roseate tern",48630,"Not-foraging","Foraging"
10,"Roseate tern",48631,"Not-foraging","Not-foraging"
10,"Roseate tern",48632,"Not-foraging","Not-foraging"
10,"Roseate tern",48633,"Not-foraging","Not-foraging"
10,"Roseate tern",48634,"Not-foraging","Not-foraging"
10,"Roseate tern",48635,"Not-foraging","Not-foraging"
10,"Roseate tern",48636,"Not-foraging","Not-foraging"
10,"Roseate tern",48637,"Not-foraging","Not-foraging"
10,"Roseate tern",48638,"Not-foraging","Not-foraging"
10,"Roseate tern",48639,"Not-foraging","Not-foraging"
10,"Roseate tern",48640,"Not-foraging","Not-foraging"
10,"Roseate tern",48641,"Not-foraging","Not-foraging"
10,"Roseate tern",48642,"Not-foraging","Not-foraging"
10,"Roseate tern",48643,"Not-foraging","Not-foraging"
10,"Roseate tern",48644,"Not-foraging","Not-foraging"
10,"Roseate tern",48645,"Not-foraging","Not-foraging"
10,"Roseate tern",48646,"Not-foraging","Foraging"
10,"Roseate tern",48647,"Not-foraging","Foraging"
10,"Roseate tern",48648,"Not-foraging","Foraging"
10,"Roseate tern",48649,"Not-foraging","Foraging"
10,"Roseate tern",48650,"Not-foraging","Foraging"
10,"Roseate tern",48651,"Not-foraging","Foraging"
10,"Roseate tern",48652,"Not-foraging","Foraging"
10,"Roseate tern",48653,"Not-foraging","Foraging"
10,"Roseate tern",48654,"Not-foraging","Foraging"
10,"Roseate tern",48655,"Not-foraging","Foraging"
10,"Roseate tern",48656,"Not-foraging","Foraging"
10,"Roseate tern",48657,"Foraging","Foraging"
10,"Roseate tern",48658,"Foraging","Foraging"
10,"Roseate tern",48659,"Foraging","Foraging"
10,"Roseate tern",48660,"Foraging","Foraging"
10,"Roseate tern",48661,"Foraging","Foraging"
10,"Roseate tern",48662,"Foraging","Foraging"
10,"Roseate tern",48663,"Foraging","Foraging"
10,"Roseate tern",48664,"Foraging","Foraging"
10,"Roseate tern",48665,"Foraging","Foraging"
10,"Roseate tern",48666,"Foraging","Foraging"
10,"Roseate tern",48667,"Foraging","Foraging"
10,"Roseate tern",48668,"Foraging","Foraging"
