"ID","SPECIES","TSECS","observedState","decodedState"
8,"Sandwich tern",35467,"Not-foraging","Not-foraging"
8,"Sandwich tern",35468,"Not-foraging","Not-foraging"
8,"Sandwich tern",35469,"Not-foraging","Not-foraging"
8,"Sandwich tern",35470,"Not-foraging","Not-foraging"
8,"Sandwich tern",35471,"Not-foraging","Not-foraging"
8,"Sandwich tern",35472,"Not-foraging","Not-foraging"
8,"Sandwich tern",35473,"Not-foraging","Not-foraging"
8,"Sandwich tern",35474,"Not-foraging","Not-foraging"
8,"Sandwich tern",35475,"Not-foraging","Not-foraging"
8,"Sandwich tern",35476,"Not-foraging","Not-foraging"
8,"Sandwich tern",35477,"Not-foraging","Not-foraging"
8,"Sandwich tern",35478,"Not-foraging","Not-foraging"
8,"Sandwich tern",35479,"Not-foraging","Not-foraging"
8,"Sandwich tern",35480,"Not-foraging","Not-foraging"
8,"Sandwich tern",35481,"Not-foraging","Not-foraging"
8,"Sandwich tern",35482,"Not-foraging","Not-foraging"
8,"Sandwich tern",35483,"Not-foraging","Not-foraging"
8,"Sandwich tern",35484,"Not-foraging","Not-foraging"
8,"Sandwich tern",35485,"Not-foraging","Not-foraging"
8,"Sandwich tern",35486,"Not-foraging","Not-foraging"
8,"Sandwich tern",35487,"Not-foraging","Not-foraging"
8,"Sandwich tern",35488,"Not-foraging","Not-foraging"
8,"Sandwich tern",35489,"Not-foraging","Not-foraging"
8,"Sandwich tern",35490,"Not-foraging","Not-foraging"
8,"Sandwich tern",35491,"Not-foraging","Not-foraging"
8,"Sandwich tern",35492,"Not-foraging","Not-foraging"
8,"Sandwich tern",35493,"Not-foraging","Not-foraging"
8,"Sandwich tern",35494,"Not-foraging","Not-foraging"
8,"Sandwich tern",35495,"Not-foraging","Not-foraging"
8,"Sandwich tern",35496,"Not-foraging","Not-foraging"
8,"Sandwich tern",35497,"Not-foraging","Not-foraging"
8,"Sandwich tern",35498,"Not-foraging","Not-foraging"
8,"Sandwich tern",35499,"Not-foraging","Not-foraging"
8,"Sandwich tern",35500,"Not-foraging","Not-foraging"
8,"Sandwich tern",35501,"Not-foraging","Not-foraging"
8,"Sandwich tern",35502,"Not-foraging","Not-foraging"
8,"Sandwich tern",35503,"Not-foraging","Not-foraging"
8,"Sandwich tern",35504,"Not-foraging","Not-foraging"
8,"Sandwich tern",35505,"Not-foraging","Not-foraging"
8,"Sandwich tern",35506,"Not-foraging","Not-foraging"
8,"Sandwich tern",35507,"Not-foraging","Not-foraging"
8,"Sandwich tern",35508,"Not-foraging","Not-foraging"
8,"Sandwich tern",35509,"Not-foraging","Not-foraging"
8,"Sandwich tern",35510,"Not-foraging","Not-foraging"
8,"Sandwich tern",35511,"Not-foraging","Not-foraging"
8,"Sandwich tern",35512,"Not-foraging","Not-foraging"
8,"Sandwich tern",35513,"Not-foraging","Not-foraging"
