"ID","SPECIES","STAGE","TSECS","observedState","decodedState"
27,"Sandwich","Chick",55000,"Not-foraging","Foraging"
27,"Sandwich","Chick",55001,"Not-foraging","Foraging"
27,"Sandwich","Chick",55002,"Not-foraging","Foraging"
27,"Sandwich","Chick",55003,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55004,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55005,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55006,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55007,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55008,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55009,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55010,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55011,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55012,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55013,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55014,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55015,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55016,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55017,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55018,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55019,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55020,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55021,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55022,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55023,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55024,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55025,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55026,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55027,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55028,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55029,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55030,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55031,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55032,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55033,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55034,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55035,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55036,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55037,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55038,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55039,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55040,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55041,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55042,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55043,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55044,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55045,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55046,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55047,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55048,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55049,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55050,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55051,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55052,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55053,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55054,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55055,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55056,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55057,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55058,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55059,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55060,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55061,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55062,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55063,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55064,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55065,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55066,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55067,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55068,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55069,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55070,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55071,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55072,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55073,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55074,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55075,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55076,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55077,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55078,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55079,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55080,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55081,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55082,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55083,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55084,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55085,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55086,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55087,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55088,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55089,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55090,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55091,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55092,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55093,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55094,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55095,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55096,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55097,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55098,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55099,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55100,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55101,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55102,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55103,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55104,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55105,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55106,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55107,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55108,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55109,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55110,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55111,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55112,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55113,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55114,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55115,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55116,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55117,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55118,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55119,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55120,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55121,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55122,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55123,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55124,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55125,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55126,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55127,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55128,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55129,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55130,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55131,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55132,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55133,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55134,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55135,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55136,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55137,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55138,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55139,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55140,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55141,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55142,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55143,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55144,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55145,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55146,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55147,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55148,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55149,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55150,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55151,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55152,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55153,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55154,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55155,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55156,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55157,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55158,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55159,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55160,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55161,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55162,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55163,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55164,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55165,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55166,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55167,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55168,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55169,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55170,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55171,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55172,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55173,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55174,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55175,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55176,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55177,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55178,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55179,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55180,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55181,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55182,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55183,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55184,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55185,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55186,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55187,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55188,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55189,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55190,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55191,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55192,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55193,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55194,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55195,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55196,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55197,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55198,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55199,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55200,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55201,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55202,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55203,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55204,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55205,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55206,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55207,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55208,"Not-foraging","Foraging"
27,"Sandwich","Chick",55209,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55210,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55211,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55212,"Not-foraging","Not-foraging"
27,"Sandwich","Chick",55213,"Foraging","Foraging"
27,"Sandwich","Chick",55214,"Foraging","Foraging"
27,"Sandwich","Chick",55215,"Foraging","Foraging"
27,"Sandwich","Chick",55216,"Foraging","Foraging"
27,"Sandwich","Chick",55217,"Foraging","Foraging"
27,"Sandwich","Chick",55218,"Foraging","Foraging"
27,"Sandwich","Chick",55219,"Foraging","Foraging"
27,"Sandwich","Chick",55220,"Foraging","Foraging"
27,"Sandwich","Chick",55221,"Foraging","Foraging"
27,"Sandwich","Chick",55222,"Foraging","Foraging"
27,"Sandwich","Chick",55223,"Foraging","Foraging"
27,"Sandwich","Chick",55224,"Foraging","Foraging"
27,"Sandwich","Chick",55225,"Foraging","Foraging"
27,"Sandwich","Chick",55226,"Foraging","Foraging"
27,"Sandwich","Chick",55227,"Foraging","Foraging"
27,"Sandwich","Chick",55228,"Foraging","Not-foraging"
27,"Sandwich","Chick",55229,"Foraging","Not-foraging"
27,"Sandwich","Chick",55230,"Foraging","Not-foraging"
27,"Sandwich","Chick",55231,"Foraging","Not-foraging"
27,"Sandwich","Chick",55232,"Foraging","Not-foraging"
27,"Sandwich","Chick",55233,"Foraging","Not-foraging"
27,"Sandwich","Chick",55234,"Foraging","Not-foraging"
27,"Sandwich","Chick",55235,"Foraging","Not-foraging"
27,"Sandwich","Chick",55236,"Foraging","Not-foraging"
27,"Sandwich","Chick",55237,"Foraging","Not-foraging"
27,"Sandwich","Chick",55238,"Foraging","Not-foraging"
27,"Sandwich","Chick",55239,"Foraging","Not-foraging"
27,"Sandwich","Chick",55240,"Foraging","Not-foraging"
27,"Sandwich","Chick",55241,"Foraging","Not-foraging"
27,"Sandwich","Chick",55242,"Foraging","Not-foraging"
27,"Sandwich","Chick",55243,"Foraging","Foraging"
27,"Sandwich","Chick",55244,"Foraging","Foraging"
27,"Sandwich","Chick",55245,"Foraging","Foraging"
27,"Sandwich","Chick",55246,"Foraging","Foraging"
27,"Sandwich","Chick",55247,"Foraging","Foraging"
27,"Sandwich","Chick",55248,"Foraging","Foraging"
27,"Sandwich","Chick",55249,"Foraging","Foraging"
27,"Sandwich","Chick",55250,"Foraging","Foraging"
27,"Sandwich","Chick",55251,"Foraging","Foraging"
27,"Sandwich","Chick",55252,"Foraging","Foraging"
27,"Sandwich","Chick",55253,"Foraging","Foraging"
27,"Sandwich","Chick",55254,"Foraging","Foraging"
27,"Sandwich","Chick",55255,"Foraging","Foraging"
27,"Sandwich","Chick",55256,"Foraging","Foraging"
27,"Sandwich","Chick",55257,"Foraging","Foraging"
27,"Sandwich","Chick",55258,"Foraging","Foraging"
27,"Sandwich","Chick",55259,"Foraging","Foraging"
27,"Sandwich","Chick",55260,"Foraging","Foraging"
27,"Sandwich","Chick",55261,"Foraging","Foraging"
27,"Sandwich","Chick",55262,"Foraging","Foraging"
27,"Sandwich","Chick",55263,"Foraging","Foraging"
27,"Sandwich","Chick",55264,"Foraging","Foraging"
27,"Sandwich","Chick",55265,"Foraging","Foraging"
27,"Sandwich","Chick",55266,"Foraging","Foraging"
27,"Sandwich","Chick",55267,"Foraging","Foraging"
27,"Sandwich","Chick",55268,"Foraging","Foraging"
27,"Sandwich","Chick",55269,"Foraging","Foraging"
27,"Sandwich","Chick",55270,"Foraging","Foraging"
27,"Sandwich","Chick",55271,"Foraging","Foraging"
27,"Sandwich","Chick",55272,"Foraging","Foraging"
27,"Sandwich","Chick",55273,"Foraging","Foraging"
27,"Sandwich","Chick",55274,"Foraging","Foraging"
27,"Sandwich","Chick",55275,"Foraging","Foraging"
27,"Sandwich","Chick",55276,"Foraging","Foraging"
27,"Sandwich","Chick",55277,"Foraging","Foraging"
27,"Sandwich","Chick",55278,"Foraging","Foraging"
27,"Sandwich","Chick",55279,"Foraging","Foraging"
27,"Sandwich","Chick",55280,"Foraging","Foraging"
27,"Sandwich","Chick",55281,"Foraging","Foraging"
27,"Sandwich","Chick",55282,"Foraging","Foraging"
27,"Sandwich","Chick",55283,"Foraging","Foraging"
27,"Sandwich","Chick",55284,"Foraging","Foraging"
27,"Sandwich","Chick",55285,"Foraging","Foraging"
27,"Sandwich","Chick",55286,"Foraging","Foraging"
27,"Sandwich","Chick",55287,"Foraging","Foraging"
27,"Sandwich","Chick",55288,"Foraging","Foraging"
27,"Sandwich","Chick",55289,"Foraging","Foraging"
27,"Sandwich","Chick",55290,"Foraging","Foraging"
27,"Sandwich","Chick",55291,"Foraging","Foraging"
27,"Sandwich","Chick",55292,"Foraging","Foraging"
27,"Sandwich","Chick",55293,"Foraging","Foraging"
27,"Sandwich","Chick",55294,"Foraging","Foraging"
27,"Sandwich","Chick",55295,"Foraging","Foraging"
27,"Sandwich","Chick",55296,"Foraging","Foraging"
27,"Sandwich","Chick",55297,"Foraging","Foraging"
27,"Sandwich","Chick",55298,"Foraging","Foraging"
27,"Sandwich","Chick",55299,"Foraging","Foraging"
27,"Sandwich","Chick",55300,"Foraging","Foraging"
27,"Sandwich","Chick",55301,"Foraging","Foraging"
27,"Sandwich","Chick",55302,"Foraging","Foraging"
27,"Sandwich","Chick",55303,"Foraging","Foraging"
27,"Sandwich","Chick",55304,"Foraging","Foraging"
27,"Sandwich","Chick",55305,"Foraging","Foraging"
27,"Sandwich","Chick",55306,"Foraging","Foraging"
27,"Sandwich","Chick",55307,"Foraging","Foraging"
27,"Sandwich","Chick",55308,"Foraging","Foraging"
27,"Sandwich","Chick",55309,"Foraging","Foraging"
27,"Sandwich","Chick",55310,"Foraging","Foraging"
27,"Sandwich","Chick",55311,"Foraging","Foraging"
27,"Sandwich","Chick",55312,"Foraging","Foraging"
27,"Sandwich","Chick",55313,"Foraging","Foraging"
27,"Sandwich","Chick",55314,"Foraging","Foraging"
27,"Sandwich","Chick",55315,"Foraging","Foraging"
27,"Sandwich","Chick",55316,"Foraging","Foraging"
27,"Sandwich","Chick",55317,"Foraging","Foraging"
27,"Sandwich","Chick",55318,"Foraging","Foraging"
27,"Sandwich","Chick",55319,"Foraging","Foraging"
27,"Sandwich","Chick",55320,"Foraging","Foraging"
27,"Sandwich","Chick",55321,"Foraging","Foraging"
27,"Sandwich","Chick",55322,"Foraging","Foraging"
27,"Sandwich","Chick",55323,"Foraging","Foraging"
27,"Sandwich","Chick",55324,"Foraging","Foraging"
27,"Sandwich","Chick",55325,"Foraging","Foraging"
27,"Sandwich","Chick",55326,"Foraging","Foraging"
27,"Sandwich","Chick",55327,"Foraging","Foraging"
27,"Sandwich","Chick",55328,"Foraging","Foraging"
27,"Sandwich","Chick",55329,"Foraging","Foraging"
27,"Sandwich","Chick",55330,"Foraging","Foraging"
27,"Sandwich","Chick",55331,"Foraging","Foraging"
27,"Sandwich","Chick",55332,"Foraging","Foraging"
27,"Sandwich","Chick",55333,"Foraging","Foraging"
27,"Sandwich","Chick",55334,"Foraging","Foraging"
27,"Sandwich","Chick",55335,"Foraging","Foraging"
27,"Sandwich","Chick",55336,"Foraging","Foraging"
27,"Sandwich","Chick",55337,"Foraging","Foraging"
27,"Sandwich","Chick",55338,"Foraging","Not-foraging"
27,"Sandwich","Chick",55339,"Foraging","Not-foraging"
27,"Sandwich","Chick",55340,"Foraging","Not-foraging"
27,"Sandwich","Chick",55341,"Foraging","Not-foraging"
27,"Sandwich","Chick",55342,"Foraging","Not-foraging"
27,"Sandwich","Chick",55343,"Foraging","Not-foraging"
27,"Sandwich","Chick",55344,"Foraging","Not-foraging"
27,"Sandwich","Chick",55345,"Foraging","Not-foraging"
27,"Sandwich","Chick",55346,"Foraging","Not-foraging"
27,"Sandwich","Chick",55347,"Foraging","Not-foraging"
27,"Sandwich","Chick",55348,"Foraging","Foraging"
27,"Sandwich","Chick",55349,"Foraging","Foraging"
27,"Sandwich","Chick",55350,"Foraging","Foraging"
27,"Sandwich","Chick",55351,"Foraging","Foraging"
27,"Sandwich","Chick",55352,"Foraging","Foraging"
27,"Sandwich","Chick",55353,"Foraging","Foraging"
27,"Sandwich","Chick",55354,"Foraging","Foraging"
27,"Sandwich","Chick",55355,"Foraging","Foraging"
27,"Sandwich","Chick",55356,"Foraging","Foraging"
27,"Sandwich","Chick",55357,"Foraging","Foraging"
27,"Sandwich","Chick",55358,"Foraging","Foraging"
27,"Sandwich","Chick",55359,"Foraging","Foraging"
27,"Sandwich","Chick",55360,"Foraging","Foraging"
27,"Sandwich","Chick",55361,"Foraging","Foraging"
27,"Sandwich","Chick",55362,"Foraging","Foraging"
27,"Sandwich","Chick",55363,"Foraging","Foraging"
27,"Sandwich","Chick",55364,"Foraging","Foraging"
27,"Sandwich","Chick",55365,"Foraging","Foraging"
27,"Sandwich","Chick",55366,"Foraging","Foraging"
27,"Sandwich","Chick",55367,"Foraging","Foraging"
27,"Sandwich","Chick",55368,"Foraging","Foraging"
27,"Sandwich","Chick",55369,"Foraging","Foraging"
27,"Sandwich","Chick",55370,"Foraging","Foraging"
27,"Sandwich","Chick",55371,"Foraging","Foraging"
27,"Sandwich","Chick",55372,"Foraging","Foraging"
27,"Sandwich","Chick",55373,"Foraging","Foraging"
27,"Sandwich","Chick",55374,"Foraging","Foraging"
27,"Sandwich","Chick",55375,"Foraging","Foraging"
27,"Sandwich","Chick",55376,"Foraging","Foraging"
27,"Sandwich","Chick",55377,"Foraging","Foraging"
27,"Sandwich","Chick",55378,"Foraging","Foraging"
27,"Sandwich","Chick",55379,"Foraging","Foraging"
27,"Sandwich","Chick",55380,"Foraging","Foraging"
27,"Sandwich","Chick",55381,"Foraging","Foraging"
27,"Sandwich","Chick",55382,"Foraging","Foraging"
27,"Sandwich","Chick",55383,"Foraging","Foraging"
27,"Sandwich","Chick",55384,"Foraging","Foraging"
27,"Sandwich","Chick",55385,"Foraging","Foraging"
27,"Sandwich","Chick",55386,"Foraging","Foraging"
27,"Sandwich","Chick",55387,"Foraging","Foraging"
27,"Sandwich","Chick",55388,"Foraging","Foraging"
27,"Sandwich","Chick",55389,"Foraging","Foraging"
27,"Sandwich","Chick",55390,"Foraging","Foraging"
27,"Sandwich","Chick",55391,"Foraging","Foraging"
27,"Sandwich","Chick",55392,"Foraging","Foraging"
27,"Sandwich","Chick",55393,"Foraging","Foraging"
27,"Sandwich","Chick",55394,"Foraging","Foraging"
27,"Sandwich","Chick",55395,"Foraging","Foraging"
27,"Sandwich","Chick",55396,"Foraging","Foraging"
27,"Sandwich","Chick",55397,"Foraging","Foraging"
27,"Sandwich","Chick",55398,"Foraging","Foraging"
27,"Sandwich","Chick",55399,"Foraging","Foraging"
27,"Sandwich","Chick",55400,"Foraging","Foraging"
27,"Sandwich","Chick",55401,"Foraging","Foraging"
27,"Sandwich","Chick",55402,"Foraging","Foraging"
27,"Sandwich","Chick",55403,"Foraging","Foraging"
27,"Sandwich","Chick",55404,"Foraging","Foraging"
27,"Sandwich","Chick",55405,"Foraging","Foraging"
27,"Sandwich","Chick",55406,"Foraging","Foraging"
27,"Sandwich","Chick",55407,"Foraging","Foraging"
27,"Sandwich","Chick",55408,"Foraging","Foraging"
27,"Sandwich","Chick",55409,"Foraging","Foraging"
27,"Sandwich","Chick",55410,"Foraging","Foraging"
27,"Sandwich","Chick",55411,"Foraging","Foraging"
27,"Sandwich","Chick",55412,"Foraging","Foraging"
27,"Sandwich","Chick",55413,"Foraging","Foraging"
27,"Sandwich","Chick",55414,"Foraging","Foraging"
27,"Sandwich","Chick",55415,"Foraging","Foraging"
27,"Sandwich","Chick",55416,"Foraging","Foraging"
27,"Sandwich","Chick",55417,"Foraging","Foraging"
27,"Sandwich","Chick",55418,"Foraging","Foraging"
27,"Sandwich","Chick",55419,"Foraging","Foraging"
27,"Sandwich","Chick",55420,"Foraging","Foraging"
27,"Sandwich","Chick",55421,"Foraging","Foraging"
27,"Sandwich","Chick",55422,"Foraging","Foraging"
27,"Sandwich","Chick",55423,"Foraging","Foraging"
27,"Sandwich","Chick",55424,"Foraging","Foraging"
27,"Sandwich","Chick",55425,"Foraging","Foraging"
27,"Sandwich","Chick",55426,"Foraging","Foraging"
27,"Sandwich","Chick",55427,"Foraging","Foraging"
27,"Sandwich","Chick",55428,"Foraging","Foraging"
27,"Sandwich","Chick",55429,"Foraging","Foraging"
27,"Sandwich","Chick",55430,"Foraging","Foraging"
27,"Sandwich","Chick",55431,"Foraging","Foraging"
27,"Sandwich","Chick",55432,"Foraging","Foraging"
27,"Sandwich","Chick",55433,"Foraging","Foraging"
27,"Sandwich","Chick",55434,"Foraging","Foraging"
27,"Sandwich","Chick",55435,"Foraging","Foraging"
27,"Sandwich","Chick",55436,"Foraging","Foraging"
27,"Sandwich","Chick",55437,"Foraging","Foraging"
27,"Sandwich","Chick",55438,"Foraging","Foraging"
27,"Sandwich","Chick",55439,"Foraging","Foraging"
27,"Sandwich","Chick",55440,"Foraging","Foraging"
27,"Sandwich","Chick",55441,"Foraging","Foraging"
27,"Sandwich","Chick",55442,"Foraging","Foraging"
27,"Sandwich","Chick",55443,"Foraging","Foraging"
27,"Sandwich","Chick",55444,"Foraging","Foraging"
27,"Sandwich","Chick",55445,"Foraging","Foraging"
27,"Sandwich","Chick",55446,"Foraging","Foraging"
27,"Sandwich","Chick",55447,"Foraging","Foraging"
27,"Sandwich","Chick",55448,"Foraging","Foraging"
27,"Sandwich","Chick",55449,"Foraging","Foraging"
27,"Sandwich","Chick",55450,"Foraging","Foraging"
27,"Sandwich","Chick",55451,"Foraging","Foraging"
27,"Sandwich","Chick",55452,"Foraging","Foraging"
27,"Sandwich","Chick",55453,"Foraging","Foraging"
27,"Sandwich","Chick",55454,"Foraging","Foraging"
27,"Sandwich","Chick",55455,"Foraging","Foraging"
27,"Sandwich","Chick",55456,"Foraging","Foraging"
27,"Sandwich","Chick",55457,"Foraging","Foraging"
27,"Sandwich","Chick",55458,"Foraging","Foraging"
27,"Sandwich","Chick",55459,"Foraging","Foraging"
27,"Sandwich","Chick",55460,"Foraging","Foraging"
27,"Sandwich","Chick",55461,"Foraging","Foraging"
27,"Sandwich","Chick",55462,"Foraging","Foraging"
27,"Sandwich","Chick",55463,"Foraging","Foraging"
27,"Sandwich","Chick",55464,"Foraging","Foraging"
27,"Sandwich","Chick",55465,"Foraging","Foraging"
27,"Sandwich","Chick",55466,"Foraging","Foraging"
