"ID","TSECS","observedState","decodedState"
15,34192,"Not-foraging","Not-foraging"
15,34193,"Not-foraging","Not-foraging"
15,34194,"Not-foraging","Not-foraging"
15,34195,"Not-foraging","Not-foraging"
15,34196,"Not-foraging","Not-foraging"
15,34197,"Not-foraging","Not-foraging"
15,34198,"Not-foraging","Not-foraging"
15,34199,"Not-foraging","Not-foraging"
15,34200,"Not-foraging","Not-foraging"
15,34201,"Not-foraging","Not-foraging"
15,34202,"Not-foraging","Not-foraging"
15,34203,"Not-foraging","Not-foraging"
15,34204,"Not-foraging","Not-foraging"
15,34205,"Not-foraging","Not-foraging"
15,34206,"Not-foraging","Not-foraging"
15,34207,"Not-foraging","Not-foraging"
15,34208,"Not-foraging","Not-foraging"
15,34209,"Not-foraging","Not-foraging"
15,34210,"Not-foraging","Not-foraging"
15,34211,"Not-foraging","Not-foraging"
15,34212,"Not-foraging","Not-foraging"
15,34213,"Not-foraging","Not-foraging"
15,34214,"Not-foraging","Not-foraging"
15,34215,"Not-foraging","Not-foraging"
15,34216,"Not-foraging","Not-foraging"
15,34217,"Not-foraging","Not-foraging"
15,34218,"Not-foraging","Not-foraging"
15,34219,"Not-foraging","Not-foraging"
15,34220,"Not-foraging","Not-foraging"
15,34221,"Not-foraging","Not-foraging"
15,34222,"Not-foraging","Not-foraging"
15,34223,"Not-foraging","Not-foraging"
15,34224,"Not-foraging","Not-foraging"
15,34225,"Not-foraging","Not-foraging"
15,34226,"Not-foraging","Not-foraging"
15,34227,"Not-foraging","Not-foraging"
15,34228,"Not-foraging","Not-foraging"
15,34229,"Not-foraging","Not-foraging"
15,34230,"Not-foraging","Not-foraging"
15,34231,"Not-foraging","Not-foraging"
15,34232,"Not-foraging","Not-foraging"
15,34233,"Not-foraging","Not-foraging"
15,34234,"Not-foraging","Not-foraging"
15,34235,"Not-foraging","Not-foraging"
15,34236,"Not-foraging","Not-foraging"
15,34237,"Not-foraging","Not-foraging"
15,34238,"Not-foraging","Not-foraging"
15,34239,"Not-foraging","Not-foraging"
15,34240,"Not-foraging","Not-foraging"
15,34241,"Not-foraging","Not-foraging"
15,34242,"Not-foraging","Not-foraging"
15,34243,"Not-foraging","Not-foraging"
15,34244,"Not-foraging","Not-foraging"
15,34245,"Not-foraging","Not-foraging"
15,34246,"Not-foraging","Not-foraging"
15,34247,"Not-foraging","Not-foraging"
15,34248,"Not-foraging","Not-foraging"
15,34249,"Not-foraging","Not-foraging"
15,34250,"Not-foraging","Not-foraging"
15,34251,"Not-foraging","Not-foraging"
15,34252,"Not-foraging","Not-foraging"
15,34253,"Not-foraging","Not-foraging"
15,34254,"Not-foraging","Not-foraging"
15,34255,"Not-foraging","Not-foraging"
15,34256,"Not-foraging","Not-foraging"
15,34257,"Not-foraging","Not-foraging"
15,34258,"Not-foraging","Not-foraging"
15,34259,"Not-foraging","Not-foraging"
15,34260,"Not-foraging","Not-foraging"
15,34261,"Not-foraging","Not-foraging"
15,34262,"Not-foraging","Not-foraging"
15,34263,"Not-foraging","Not-foraging"
15,34264,"Not-foraging","Not-foraging"
15,34265,"Not-foraging","Not-foraging"
15,34266,"Not-foraging","Not-foraging"
15,34267,"Not-foraging","Not-foraging"
15,34268,"Not-foraging","Not-foraging"
15,34269,"Not-foraging","Not-foraging"
15,34270,"Not-foraging","Not-foraging"
15,34271,"Not-foraging","Not-foraging"
15,34272,"Not-foraging","Not-foraging"
15,34273,"Not-foraging","Foraging"
15,34274,"Not-foraging","Foraging"
15,34275,"Not-foraging","Foraging"
15,34276,"Not-foraging","Foraging"
15,34277,"Not-foraging","Not-foraging"
15,34278,"Not-foraging","Not-foraging"
15,34279,"Not-foraging","Not-foraging"
15,34280,"Not-foraging","Not-foraging"
15,34281,"Not-foraging","Not-foraging"
15,34282,"Not-foraging","Not-foraging"
15,34283,"Not-foraging","Not-foraging"
15,34284,"Not-foraging","Not-foraging"
15,34285,"Not-foraging","Not-foraging"
15,34286,"Not-foraging","Not-foraging"
15,34287,"Not-foraging","Not-foraging"
15,34288,"Not-foraging","Foraging"
15,34289,"Not-foraging","Foraging"
15,34290,"Not-foraging","Foraging"
15,34291,"Not-foraging","Foraging"
15,34292,"Not-foraging","Foraging"
15,34293,"Not-foraging","Foraging"
15,34294,"Not-foraging","Foraging"
15,34295,"Not-foraging","Foraging"
15,34296,"Not-foraging","Foraging"
15,34297,"Not-foraging","Foraging"
15,34298,"Not-foraging","Foraging"
15,34299,"Not-foraging","Foraging"
15,34300,"Not-foraging","Foraging"
15,34301,"Not-foraging","Foraging"
15,34302,"Not-foraging","Foraging"
15,34303,"Not-foraging","Foraging"
15,34304,"Not-foraging","Foraging"
15,34305,"Not-foraging","Foraging"
15,34306,"Not-foraging","Foraging"
15,34307,"Not-foraging","Foraging"
15,34308,"Not-foraging","Foraging"
15,34309,"Not-foraging","Foraging"
15,34310,"Not-foraging","Foraging"
15,34311,"Not-foraging","Foraging"
15,34312,"Not-foraging","Foraging"
15,34313,"Not-foraging","Foraging"
15,34314,"Not-foraging","Foraging"
15,34315,"Not-foraging","Foraging"
15,34316,"Not-foraging","Foraging"
15,34317,"Not-foraging","Foraging"
15,34318,"Not-foraging","Foraging"
15,34319,"Foraging","Foraging"
15,34320,"Foraging","Foraging"
15,34321,"Foraging","Foraging"
15,34322,"Foraging","Foraging"
15,34323,"Foraging","Foraging"
15,34324,"Foraging","Foraging"
15,34325,"Foraging","Foraging"
15,34326,"Foraging","Foraging"
15,34327,"Foraging","Foraging"
15,34328,"Foraging","Foraging"
15,34329,"Foraging","Foraging"
15,34330,"Foraging","Foraging"
15,34331,"Foraging","Foraging"
15,34332,"Foraging","Foraging"
15,34333,"Foraging","Foraging"
15,34334,"Foraging","Foraging"
15,34335,"Foraging","Foraging"
15,34336,"Foraging","Foraging"
15,34337,"Foraging","Foraging"
15,34338,"Foraging","Foraging"
15,34339,"Foraging","Foraging"
15,34340,"Foraging","Foraging"
15,34341,"Foraging","Foraging"
15,34342,"Foraging","Foraging"
15,34343,"Foraging","Foraging"
15,34344,"Foraging","Foraging"
15,34345,"Foraging","Foraging"
15,34346,"Foraging","Foraging"
15,34347,"Foraging","Foraging"
15,34348,"Foraging","Foraging"
15,34349,"Foraging","Foraging"
15,34350,"Foraging","Foraging"
15,34351,"Foraging","Foraging"
15,34352,"Foraging","Foraging"
15,34353,"Foraging","Foraging"
15,34354,"Foraging","Foraging"
15,34355,"Foraging","Foraging"
15,34356,"Foraging","Foraging"
15,34357,"Foraging","Foraging"
15,34358,"Foraging","Foraging"
15,34359,"Foraging","Foraging"
15,34360,"Foraging","Foraging"
15,34361,"Foraging","Foraging"
15,34362,"Foraging","Foraging"
15,34363,"Foraging","Foraging"
15,34364,"Foraging","Foraging"
15,34365,"Foraging","Foraging"
15,34366,"Foraging","Foraging"
15,34367,"Foraging","Foraging"
15,34368,"Foraging","Foraging"
15,34369,"Foraging","Foraging"
15,34370,"Foraging","Foraging"
15,34371,"Foraging","Foraging"
15,34372,"Foraging","Foraging"
15,34373,"Foraging","Not-foraging"
15,34374,"Foraging","Not-foraging"
15,34375,"Foraging","Not-foraging"
15,34376,"Foraging","Not-foraging"
15,34377,"Foraging","Not-foraging"
15,34378,"Foraging","Not-foraging"
15,34379,"Foraging","Not-foraging"
15,34380,"Foraging","Not-foraging"
15,34381,"Foraging","Not-foraging"
15,34382,"Foraging","Not-foraging"
15,34383,"Foraging","Not-foraging"
15,34384,"Foraging","Not-foraging"
15,34385,"Foraging","Not-foraging"
15,34386,"Foraging","Not-foraging"
15,34387,"Foraging","Not-foraging"
15,34388,"Foraging","Not-foraging"
15,34389,"Foraging","Not-foraging"
15,34390,"Foraging","Not-foraging"
15,34391,"Foraging","Not-foraging"
15,34392,"Foraging","Not-foraging"
15,34393,"Foraging","Not-foraging"
15,34394,"Foraging","Not-foraging"
15,34395,"Foraging","Not-foraging"
15,34396,"Foraging","Not-foraging"
15,34397,"Foraging","Not-foraging"
15,34398,"Foraging","Not-foraging"
15,34399,"Foraging","Not-foraging"
15,34400,"Foraging","Not-foraging"
15,34401,"Foraging","Not-foraging"
15,34402,"Foraging","Not-foraging"
15,34403,"Foraging","Not-foraging"
15,34404,"Foraging","Not-foraging"
15,34405,"Foraging","Not-foraging"
15,34406,"Foraging","Not-foraging"
15,34407,"Foraging","Not-foraging"
15,34408,"Foraging","Not-foraging"
15,34409,"Foraging","Not-foraging"
15,34410,"Foraging","Not-foraging"
15,34411,"Foraging","Not-foraging"
15,34412,"Foraging","Not-foraging"
15,34413,"Foraging","Not-foraging"
15,34414,"Foraging","Foraging"
15,34415,"Foraging","Foraging"
15,34416,"Foraging","Foraging"
15,34417,"Foraging","Foraging"
15,34418,"Foraging","Foraging"
15,34419,"Foraging","Foraging"
15,34420,"Foraging","Foraging"
15,34421,"Foraging","Foraging"
15,34422,"Foraging","Foraging"
15,34423,"Foraging","Not-foraging"
15,34424,"Foraging","Not-foraging"
15,34425,"Foraging","Not-foraging"
15,34426,"Foraging","Not-foraging"
15,34427,"Foraging","Not-foraging"
15,34428,"Foraging","Not-foraging"
15,34429,"Foraging","Not-foraging"
15,34430,"Foraging","Not-foraging"
15,34431,"Foraging","Not-foraging"
15,34432,"Foraging","Not-foraging"
15,34433,"Foraging","Not-foraging"
15,34434,"Foraging","Not-foraging"
15,34435,"Foraging","Not-foraging"
15,34436,"Not-foraging","Not-foraging"
15,34437,"Not-foraging","Not-foraging"
15,34438,"Not-foraging","Not-foraging"
15,34439,"Not-foraging","Not-foraging"
15,34440,"Not-foraging","Not-foraging"
15,34441,"Not-foraging","Not-foraging"
15,34442,"Not-foraging","Not-foraging"
15,34443,"Not-foraging","Not-foraging"
15,34444,"Not-foraging","Not-foraging"
15,34445,"Not-foraging","Not-foraging"
15,34446,"Not-foraging","Not-foraging"
15,34447,"Not-foraging","Not-foraging"
15,34448,"Not-foraging","Not-foraging"
15,34449,"Not-foraging","Not-foraging"
15,34450,"Not-foraging","Not-foraging"
15,34451,"Not-foraging","Not-foraging"
15,34452,"Not-foraging","Not-foraging"
15,34453,"Not-foraging","Not-foraging"
15,34454,"Not-foraging","Not-foraging"
15,34455,"Not-foraging","Not-foraging"
15,34456,"Not-foraging","Not-foraging"
15,34457,"Not-foraging","Not-foraging"
15,34458,"Not-foraging","Foraging"
15,34459,"Not-foraging","Foraging"
15,34460,"Not-foraging","Foraging"
15,34461,"Not-foraging","Foraging"
15,34462,"Not-foraging","Foraging"
15,34463,"Not-foraging","Foraging"
15,34464,"Not-foraging","Foraging"
15,34465,"Foraging","Foraging"
15,34466,"Foraging","Foraging"
15,34467,"Foraging","Foraging"
15,34468,"Foraging","Not-foraging"
15,34469,"Foraging","Not-foraging"
15,34470,"Foraging","Not-foraging"
15,34471,"Foraging","Not-foraging"
15,34472,"Foraging","Not-foraging"
15,34473,"Foraging","Not-foraging"
15,34474,"Foraging","Not-foraging"
15,34475,"Foraging","Not-foraging"
15,34476,"Foraging","Not-foraging"
15,34477,"Foraging","Not-foraging"
15,34478,"Foraging","Not-foraging"
15,34479,"Foraging","Not-foraging"
15,34480,"Foraging","Not-foraging"
15,34481,"Foraging","Not-foraging"
15,34482,"Foraging","Not-foraging"
15,34483,"Foraging","Not-foraging"
15,34484,"Foraging","Not-foraging"
15,34485,"Not-foraging","Not-foraging"
15,34486,"Not-foraging","Not-foraging"
15,34487,"Not-foraging","Not-foraging"
15,34488,"Not-foraging","Not-foraging"
15,34489,"Not-foraging","Foraging"
15,34490,"Not-foraging","Foraging"
15,34491,"Not-foraging","Foraging"
15,34492,"Not-foraging","Foraging"
15,34493,"Not-foraging","Foraging"
15,34494,"Not-foraging","Foraging"
15,34495,"Not-foraging","Foraging"
15,34496,"Not-foraging","Foraging"
15,34497,"Not-foraging","Foraging"
15,34498,"Foraging","Foraging"
15,34499,"Foraging","Foraging"
15,34500,"Foraging","Not-foraging"
15,34501,"Foraging","Not-foraging"
15,34502,"Foraging","Not-foraging"
15,34503,"Foraging","Not-foraging"
15,34504,"Foraging","Not-foraging"
15,34505,"Foraging","Not-foraging"
15,34506,"Foraging","Not-foraging"
15,34507,"Foraging","Not-foraging"
15,34508,"Foraging","Not-foraging"
15,34509,"Foraging","Not-foraging"
15,34510,"Foraging","Not-foraging"
15,34511,"Foraging","Not-foraging"
15,34512,"Foraging","Not-foraging"
15,34513,"Foraging","Not-foraging"
15,34514,"Foraging","Not-foraging"
15,34515,"Foraging","Not-foraging"
15,34516,"Foraging","Not-foraging"
15,34517,"Foraging","Not-foraging"
15,34518,"Foraging","Not-foraging"
15,34519,"Foraging","Not-foraging"
15,34520,"Foraging","Not-foraging"
15,34521,"Foraging","Not-foraging"
15,34522,"Foraging","Not-foraging"
15,34523,"Foraging","Not-foraging"
15,34524,"Foraging","Not-foraging"
15,34525,"Foraging","Not-foraging"
15,34526,"Foraging","Not-foraging"
15,34527,"Foraging","Not-foraging"
15,34528,"Foraging","Not-foraging"
15,34529,"Foraging","Not-foraging"
15,34530,"Foraging","Not-foraging"
15,34531,"Foraging","Not-foraging"
15,34532,"Foraging","Not-foraging"
15,34533,"Foraging","Not-foraging"
15,34534,"Foraging","Not-foraging"
15,34535,"Foraging","Not-foraging"
15,34536,"Foraging","Not-foraging"
15,34537,"Foraging","Not-foraging"
15,34538,"Foraging","Not-foraging"
15,34539,"Foraging","Not-foraging"
15,34540,"Foraging","Not-foraging"
15,34541,"Foraging","Not-foraging"
15,34542,"Foraging","Not-foraging"
15,34543,"Foraging","Not-foraging"
15,34544,"Foraging","Not-foraging"
15,34545,"Foraging","Not-foraging"
15,34546,"Foraging","Not-foraging"
15,34547,"Foraging","Not-foraging"
15,34548,"Foraging","Not-foraging"
15,34549,"Foraging","Not-foraging"
15,34550,"Foraging","Not-foraging"
15,34551,"Foraging","Not-foraging"
15,34552,"Foraging","Not-foraging"
15,34553,"Foraging","Foraging"
15,34554,"Foraging","Foraging"
15,34555,"Foraging","Foraging"
15,34556,"Foraging","Foraging"
15,34557,"Foraging","Foraging"
15,34558,"Foraging","Foraging"
15,34559,"Foraging","Foraging"
15,34560,"Foraging","Foraging"
15,34561,"Foraging","Foraging"
15,34562,"Foraging","Foraging"
15,34563,"Foraging","Foraging"
15,34564,"Foraging","Foraging"
15,34565,"Foraging","Foraging"
15,34566,"Foraging","Foraging"
15,34567,"Foraging","Foraging"
15,34568,"Foraging","Foraging"
15,34569,"Foraging","Foraging"
15,34570,"Foraging","Foraging"
15,34571,"Foraging","Foraging"
15,34572,"Foraging","Not-foraging"
15,34573,"Foraging","Not-foraging"
15,34574,"Foraging","Not-foraging"
15,34575,"Foraging","Not-foraging"
15,34576,"Foraging","Not-foraging"
15,34577,"Foraging","Not-foraging"
15,34578,"Foraging","Not-foraging"
15,34579,"Foraging","Not-foraging"
15,34580,"Foraging","Not-foraging"
15,34581,"Foraging","Not-foraging"
15,34582,"Foraging","Not-foraging"
15,34583,"Foraging","Not-foraging"
15,34584,"Foraging","Not-foraging"
15,34585,"Foraging","Not-foraging"
15,34586,"Foraging","Not-foraging"
15,34587,"Foraging","Not-foraging"
15,34588,"Foraging","Not-foraging"
15,34589,"Foraging","Not-foraging"
15,34590,"Foraging","Not-foraging"
15,34591,"Foraging","Not-foraging"
15,34592,"Foraging","Not-foraging"
15,34593,"Foraging","Not-foraging"
15,34594,"Foraging","Not-foraging"
15,34595,"Foraging","Not-foraging"
15,34596,"Foraging","Not-foraging"
15,34597,"Foraging","Not-foraging"
15,34598,"Foraging","Not-foraging"
15,34599,"Foraging","Not-foraging"
15,34600,"Foraging","Not-foraging"
15,34601,"Foraging","Not-foraging"
15,34602,"Foraging","Not-foraging"
15,34603,"Foraging","Not-foraging"
15,34604,"Foraging","Not-foraging"
15,34605,"Foraging","Not-foraging"
15,34606,"Foraging","Not-foraging"
15,34607,"Foraging","Not-foraging"
15,34608,"Foraging","Not-foraging"
15,34609,"Foraging","Not-foraging"
15,34610,"Foraging","Not-foraging"
15,34611,"Foraging","Not-foraging"
15,34612,"Foraging","Not-foraging"
15,34613,"Foraging","Not-foraging"
15,34614,"Foraging","Not-foraging"
15,34615,"Foraging","Not-foraging"
15,34616,"Foraging","Not-foraging"
15,34617,"Foraging","Not-foraging"
15,34618,"Foraging","Not-foraging"
15,34619,"Foraging","Not-foraging"
15,34620,"Foraging","Not-foraging"
15,34621,"Foraging","Not-foraging"
15,34622,"Foraging","Not-foraging"
15,34623,"Foraging","Not-foraging"
15,34624,"Foraging","Not-foraging"
15,34625,"Foraging","Not-foraging"
15,34626,"Foraging","Not-foraging"
15,34627,"Foraging","Not-foraging"
15,34628,"Foraging","Not-foraging"
15,34629,"Foraging","Not-foraging"
15,34630,"Foraging","Not-foraging"
15,34631,"Foraging","Not-foraging"
15,34632,"Foraging","Not-foraging"
15,34633,"Foraging","Not-foraging"
15,34634,"Foraging","Not-foraging"
15,34635,"Foraging","Not-foraging"
15,34636,"Foraging","Not-foraging"
15,34637,"Foraging","Not-foraging"
15,34638,"Foraging","Not-foraging"
15,34639,"Foraging","Not-foraging"
15,34640,"Foraging","Not-foraging"
15,34641,"Foraging","Not-foraging"
15,34642,"Foraging","Not-foraging"
15,34643,"Foraging","Not-foraging"
15,34644,"Foraging","Not-foraging"
15,34645,"Foraging","Not-foraging"
15,34646,"Foraging","Not-foraging"
15,34647,"Foraging","Not-foraging"
15,34648,"Foraging","Not-foraging"
15,34649,"Foraging","Not-foraging"
15,34650,"Foraging","Not-foraging"
15,34651,"Foraging","Not-foraging"
15,34652,"Foraging","Not-foraging"
15,34653,"Foraging","Not-foraging"
15,34654,"Foraging","Not-foraging"
15,34655,"Foraging","Not-foraging"
15,34656,"Foraging","Not-foraging"
15,34657,"Foraging","Not-foraging"
15,34658,"Foraging","Not-foraging"
15,34659,"Foraging","Not-foraging"
15,34660,"Foraging","Not-foraging"
15,34661,"Foraging","Not-foraging"
15,34662,"Foraging","Not-foraging"
15,34663,"Foraging","Not-foraging"
15,34664,"Foraging","Not-foraging"
15,34665,"Foraging","Not-foraging"
15,34666,"Foraging","Not-foraging"
15,34667,"Foraging","Not-foraging"
15,34668,"Foraging","Not-foraging"
15,34669,"Foraging","Not-foraging"
15,34670,"Foraging","Not-foraging"
15,34671,"Foraging","Not-foraging"
15,34672,"Foraging","Not-foraging"
15,34673,"Foraging","Not-foraging"
15,34674,"Foraging","Not-foraging"
15,34675,"Foraging","Not-foraging"
15,34676,"Foraging","Not-foraging"
15,34677,"Foraging","Not-foraging"
15,34678,"Foraging","Not-foraging"
15,34679,"Foraging","Not-foraging"
15,34680,"Foraging","Not-foraging"
15,34681,"Foraging","Not-foraging"
15,34682,"Foraging","Not-foraging"
15,34683,"Foraging","Foraging"
15,34684,"Foraging","Foraging"
15,34685,"Foraging","Foraging"
15,34686,"Foraging","Foraging"
15,34687,"Foraging","Foraging"
15,34688,"Foraging","Foraging"
15,34689,"Foraging","Foraging"
15,34690,"Foraging","Foraging"
15,34691,"Foraging","Foraging"
15,34692,"Foraging","Foraging"
15,34693,"Foraging","Foraging"
15,34694,"Foraging","Foraging"
15,34695,"Foraging","Foraging"
15,34696,"Foraging","Foraging"
15,34697,"Foraging","Foraging"
15,34698,"Foraging","Foraging"
15,34699,"Foraging","Foraging"
15,34700,"Foraging","Foraging"
15,34701,"Foraging","Foraging"
15,34702,"Foraging","Foraging"
15,34703,"Foraging","Foraging"
15,34704,"Foraging","Foraging"
15,34705,"Foraging","Foraging"
15,34706,"Foraging","Foraging"
15,34707,"Foraging","Foraging"
15,34708,"Foraging","Foraging"
15,34709,"Foraging","Foraging"
15,34710,"Foraging","Foraging"
15,34711,"Foraging","Foraging"
15,34712,"Foraging","Foraging"
15,34713,"Foraging","Foraging"
15,34714,"Foraging","Not-foraging"
15,34715,"Foraging","Not-foraging"
15,34716,"Foraging","Not-foraging"
15,34717,"Foraging","Not-foraging"
15,34718,"Foraging","Not-foraging"
15,34719,"Foraging","Not-foraging"
15,34720,"Foraging","Not-foraging"
15,34721,"Foraging","Not-foraging"
15,34722,"Foraging","Not-foraging"
15,34723,"Foraging","Not-foraging"
15,34724,"Foraging","Not-foraging"
15,34725,"Foraging","Not-foraging"
15,34726,"Foraging","Not-foraging"
15,34727,"Foraging","Not-foraging"
15,34728,"Foraging","Foraging"
15,34729,"Foraging","Foraging"
15,34730,"Foraging","Foraging"
15,34731,"Foraging","Foraging"
15,34732,"Foraging","Foraging"
15,34733,"Foraging","Foraging"
15,34734,"Foraging","Foraging"
15,34735,"Foraging","Foraging"
15,34736,"Foraging","Foraging"
15,34737,"Foraging","Foraging"
15,34738,"Foraging","Foraging"
15,34739,"Foraging","Not-foraging"
15,34740,"Foraging","Not-foraging"
15,34741,"Foraging","Not-foraging"
15,34742,"Foraging","Not-foraging"
15,34743,"Foraging","Not-foraging"
15,34744,"Foraging","Not-foraging"
15,34745,"Foraging","Not-foraging"
15,34746,"Foraging","Not-foraging"
15,34747,"Foraging","Not-foraging"
15,34748,"Foraging","Foraging"
15,34749,"Foraging","Foraging"
15,34750,"Foraging","Foraging"
15,34751,"Foraging","Foraging"
15,34752,"Foraging","Foraging"
15,34753,"Foraging","Foraging"
15,34754,"Foraging","Foraging"
15,34755,"Foraging","Foraging"
15,34756,"Foraging","Foraging"
15,34757,"Foraging","Foraging"
15,34758,"Foraging","Foraging"
15,34759,"Foraging","Foraging"
15,34760,"Foraging","Foraging"
15,34761,"Foraging","Foraging"
15,34762,"Foraging","Foraging"
15,34763,"Foraging","Foraging"
15,34764,"Foraging","Foraging"
15,34765,"Foraging","Foraging"
15,34766,"Foraging","Foraging"
15,34767,"Foraging","Foraging"
15,34768,"Foraging","Foraging"
15,34769,"Foraging","Foraging"
15,34770,"Foraging","Foraging"
15,34771,"Foraging","Foraging"
15,34772,"Foraging","Foraging"
15,34773,"Foraging","Foraging"
15,34774,"Foraging","Foraging"
15,34775,"Foraging","Foraging"
15,34776,"Foraging","Foraging"
15,34777,"Foraging","Foraging"
15,34778,"Foraging","Not-foraging"
15,34779,"Foraging","Not-foraging"
15,34780,"Foraging","Not-foraging"
15,34781,"Foraging","Not-foraging"
15,34782,"Foraging","Not-foraging"
15,34783,"Foraging","Not-foraging"
15,34784,"Foraging","Not-foraging"
15,34785,"Foraging","Not-foraging"
15,34786,"Foraging","Not-foraging"
15,34787,"Foraging","Not-foraging"
15,34788,"Foraging","Not-foraging"
15,34789,"Foraging","Not-foraging"
15,34790,"Foraging","Not-foraging"
15,34791,"Foraging","Not-foraging"
15,34792,"Foraging","Not-foraging"
15,34793,"Foraging","Not-foraging"
15,34794,"Foraging","Not-foraging"
15,34795,"Foraging","Not-foraging"
15,34796,"Foraging","Not-foraging"
15,34797,"Foraging","Not-foraging"
15,34798,"Foraging","Not-foraging"
15,34799,"Foraging","Not-foraging"
15,34800,"Foraging","Not-foraging"
15,34801,"Foraging","Not-foraging"
15,34802,"Foraging","Not-foraging"
15,34803,"Foraging","Not-foraging"
15,34804,"Foraging","Not-foraging"
15,34805,"Foraging","Not-foraging"
15,34806,"Foraging","Not-foraging"
15,34807,"Foraging","Not-foraging"
15,34808,"Foraging","Not-foraging"
15,34809,"Foraging","Not-foraging"
15,34810,"Foraging","Not-foraging"
15,34811,"Foraging","Not-foraging"
15,34812,"Foraging","Foraging"
15,34813,"Foraging","Foraging"
15,34814,"Foraging","Foraging"
15,34815,"Foraging","Foraging"
15,34816,"Foraging","Foraging"
15,34817,"Foraging","Foraging"
15,34818,"Foraging","Foraging"
15,34819,"Foraging","Not-foraging"
15,34820,"Foraging","Not-foraging"
15,34821,"Foraging","Not-foraging"
15,34822,"Foraging","Not-foraging"
15,34823,"Foraging","Not-foraging"
15,34824,"Foraging","Not-foraging"
15,34825,"Foraging","Not-foraging"
15,34826,"Foraging","Not-foraging"
15,34827,"Foraging","Not-foraging"
15,34828,"Foraging","Foraging"
15,34829,"Foraging","Foraging"
15,34830,"Foraging","Foraging"
15,34831,"Foraging","Foraging"
15,34832,"Foraging","Foraging"
15,34833,"Foraging","Foraging"
15,34834,"Foraging","Foraging"
15,34835,"Foraging","Foraging"
15,34836,"Foraging","Foraging"
15,34837,"Foraging","Foraging"
15,34838,"Foraging","Foraging"
15,34839,"Foraging","Foraging"
15,34840,"Foraging","Foraging"
15,34841,"Foraging","Foraging"
15,34842,"Foraging","Foraging"
15,34843,"Foraging","Foraging"
15,34844,"Foraging","Foraging"
15,34845,"Foraging","Foraging"
15,34846,"Foraging","Foraging"
15,34847,"Foraging","Foraging"
15,34848,"Foraging","Foraging"
15,34849,"Foraging","Foraging"
15,34850,"Foraging","Foraging"
15,34851,"Foraging","Foraging"
15,34852,"Foraging","Foraging"
15,34853,"Foraging","Foraging"
15,34854,"Foraging","Foraging"
15,34855,"Foraging","Foraging"
15,34856,"Foraging","Foraging"
15,34857,"Foraging","Foraging"
15,34858,"Foraging","Foraging"
15,34859,"Foraging","Foraging"
15,34860,"Foraging","Foraging"
15,34861,"Foraging","Foraging"
15,34862,"Foraging","Foraging"
15,34863,"Foraging","Foraging"
15,34864,"Foraging","Foraging"
15,34865,"Foraging","Foraging"
15,34866,"Foraging","Foraging"
15,34867,"Foraging","Foraging"
15,34868,"Foraging","Foraging"
15,34869,"Foraging","Foraging"
15,34870,"Foraging","Foraging"
15,34871,"Foraging","Foraging"
15,34872,"Foraging","Foraging"
15,34873,"Foraging","Foraging"
15,34874,"Foraging","Foraging"
15,34875,"Foraging","Foraging"
15,34876,"Foraging","Foraging"
15,34877,"Foraging","Foraging"
15,34878,"Foraging","Foraging"
15,34879,"Foraging","Foraging"
15,34880,"Foraging","Foraging"
15,34881,"Foraging","Foraging"
15,34882,"Foraging","Foraging"
15,34883,"Foraging","Foraging"
15,34884,"Foraging","Foraging"
15,34885,"Foraging","Foraging"
15,34886,"Foraging","Foraging"
15,34887,"Foraging","Foraging"
15,34888,"Foraging","Foraging"
15,34889,"Foraging","Foraging"
15,34890,"Foraging","Foraging"
15,34891,"Foraging","Foraging"
15,34892,"Foraging","Foraging"
15,34893,"Foraging","Foraging"
15,34894,"Foraging","Foraging"
15,34895,"Foraging","Foraging"
15,34896,"Foraging","Foraging"
15,34897,"Foraging","Foraging"
15,34898,"Foraging","Foraging"
15,34899,"Foraging","Foraging"
15,34900,"Foraging","Foraging"
15,34901,"Foraging","Foraging"
15,34902,"Foraging","Foraging"
15,34903,"Foraging","Foraging"
15,34904,"Foraging","Foraging"
15,34905,"Foraging","Foraging"
15,34906,"Foraging","Foraging"
15,34907,"Foraging","Foraging"
15,34908,"Foraging","Foraging"
15,34909,"Foraging","Foraging"
15,34910,"Foraging","Foraging"
15,34911,"Foraging","Foraging"
15,34912,"Foraging","Foraging"
15,34913,"Foraging","Foraging"
15,34914,"Foraging","Foraging"
15,34915,"Foraging","Foraging"
15,34916,"Foraging","Foraging"
15,34917,"Foraging","Foraging"
15,34918,"Foraging","Foraging"
15,34919,"Foraging","Foraging"
15,34920,"Foraging","Foraging"
15,34921,"Foraging","Foraging"
15,34922,"Foraging","Foraging"
15,34923,"Foraging","Foraging"
15,34924,"Foraging","Foraging"
15,34925,"Foraging","Foraging"
15,34926,"Foraging","Foraging"
15,34927,"Foraging","Foraging"
15,34928,"Foraging","Foraging"
15,34929,"Foraging","Foraging"
15,34930,"Foraging","Foraging"
15,34931,"Foraging","Foraging"
15,34932,"Foraging","Foraging"
15,34933,"Foraging","Foraging"
15,34934,"Foraging","Foraging"
15,34935,"Foraging","Foraging"
15,34936,"Foraging","Foraging"
15,34937,"Foraging","Foraging"
15,34938,"Foraging","Foraging"
15,34939,"Foraging","Foraging"
15,34940,"Foraging","Foraging"
15,34941,"Foraging","Foraging"
15,34942,"Foraging","Foraging"
15,34943,"Foraging","Foraging"
15,34944,"Foraging","Foraging"
