"ID","SPECIES","BSTTSECS","observedState","decodedState"
21,"Sandwich",35121,"Not-foraging","Not-foraging"
21,"Sandwich",35122,"Not-foraging","Not-foraging"
21,"Sandwich",35123,"Not-foraging","Not-foraging"
21,"Sandwich",35124,"Not-foraging","Not-foraging"
21,"Sandwich",35125,"Not-foraging","Not-foraging"
21,"Sandwich",35126,"Not-foraging","Not-foraging"
21,"Sandwich",35127,"Not-foraging","Not-foraging"
21,"Sandwich",35128,"Not-foraging","Not-foraging"
21,"Sandwich",35129,"Not-foraging","Not-foraging"
21,"Sandwich",35130,"Not-foraging","Not-foraging"
21,"Sandwich",35131,"Not-foraging","Not-foraging"
21,"Sandwich",35132,"Not-foraging","Not-foraging"
21,"Sandwich",35133,"Not-foraging","Not-foraging"
21,"Sandwich",35134,"Not-foraging","Not-foraging"
21,"Sandwich",35135,"Not-foraging","Not-foraging"
21,"Sandwich",35136,"Not-foraging","Not-foraging"
21,"Sandwich",35137,"Not-foraging","Not-foraging"
21,"Sandwich",35138,"Not-foraging","Not-foraging"
21,"Sandwich",35139,"Not-foraging","Not-foraging"
21,"Sandwich",35140,"Not-foraging","Not-foraging"
21,"Sandwich",35141,"Not-foraging","Not-foraging"
21,"Sandwich",35142,"Not-foraging","Not-foraging"
21,"Sandwich",35143,"Not-foraging","Not-foraging"
21,"Sandwich",35144,"Not-foraging","Not-foraging"
21,"Sandwich",35145,"Not-foraging","Not-foraging"
21,"Sandwich",35146,"Not-foraging","Not-foraging"
21,"Sandwich",35147,"Not-foraging","Not-foraging"
21,"Sandwich",35148,"Not-foraging","Not-foraging"
21,"Sandwich",35149,"Not-foraging","Not-foraging"
21,"Sandwich",35150,"Not-foraging","Not-foraging"
21,"Sandwich",35151,"Not-foraging","Not-foraging"
21,"Sandwich",35152,"Not-foraging","Not-foraging"
21,"Sandwich",35153,"Not-foraging","Not-foraging"
21,"Sandwich",35154,"Not-foraging","Not-foraging"
21,"Sandwich",35155,"Not-foraging","Not-foraging"
21,"Sandwich",35156,"Not-foraging","Not-foraging"
21,"Sandwich",35157,"Not-foraging","Not-foraging"
21,"Sandwich",35158,"Not-foraging","Not-foraging"
21,"Sandwich",35159,"Not-foraging","Not-foraging"
21,"Sandwich",35160,"Not-foraging","Not-foraging"
21,"Sandwich",35161,"Not-foraging","Not-foraging"
21,"Sandwich",35162,"Not-foraging","Not-foraging"
21,"Sandwich",35163,"Not-foraging","Not-foraging"
21,"Sandwich",35164,"Not-foraging","Not-foraging"
21,"Sandwich",35165,"Not-foraging","Not-foraging"
21,"Sandwich",35166,"Not-foraging","Not-foraging"
21,"Sandwich",35167,"Not-foraging","Not-foraging"
21,"Sandwich",35168,"Not-foraging","Not-foraging"
21,"Sandwich",35169,"Not-foraging","Not-foraging"
21,"Sandwich",35170,"Not-foraging","Not-foraging"
21,"Sandwich",35171,"Not-foraging","Not-foraging"
21,"Sandwich",35172,"Not-foraging","Not-foraging"
21,"Sandwich",35173,"Not-foraging","Not-foraging"
21,"Sandwich",35174,"Not-foraging","Not-foraging"
21,"Sandwich",35175,"Not-foraging","Not-foraging"
21,"Sandwich",35176,"Not-foraging","Not-foraging"
21,"Sandwich",35177,"Not-foraging","Not-foraging"
21,"Sandwich",35178,"Not-foraging","Not-foraging"
21,"Sandwich",35179,"Not-foraging","Not-foraging"
21,"Sandwich",35180,"Not-foraging","Not-foraging"
21,"Sandwich",35181,"Not-foraging","Not-foraging"
21,"Sandwich",35182,"Not-foraging","Not-foraging"
21,"Sandwich",35183,"Not-foraging","Not-foraging"
21,"Sandwich",35184,"Not-foraging","Not-foraging"
21,"Sandwich",35185,"Not-foraging","Not-foraging"
21,"Sandwich",35186,"Not-foraging","Not-foraging"
21,"Sandwich",35187,"Not-foraging","Not-foraging"
21,"Sandwich",35188,"Not-foraging","Not-foraging"
21,"Sandwich",35189,"Not-foraging","Not-foraging"
21,"Sandwich",35190,"Not-foraging","Not-foraging"
21,"Sandwich",35191,"Not-foraging","Not-foraging"
21,"Sandwich",35192,"Not-foraging","Not-foraging"
21,"Sandwich",35193,"Not-foraging","Not-foraging"
21,"Sandwich",35194,"Not-foraging","Not-foraging"
21,"Sandwich",35195,"Not-foraging","Not-foraging"
21,"Sandwich",35196,"Not-foraging","Not-foraging"
21,"Sandwich",35197,"Not-foraging","Not-foraging"
21,"Sandwich",35198,"Not-foraging","Not-foraging"
21,"Sandwich",35199,"Not-foraging","Not-foraging"
21,"Sandwich",35200,"Not-foraging","Not-foraging"
21,"Sandwich",35201,"Not-foraging","Not-foraging"
21,"Sandwich",35202,"Not-foraging","Not-foraging"
21,"Sandwich",35203,"Not-foraging","Not-foraging"
21,"Sandwich",35204,"Not-foraging","Not-foraging"
21,"Sandwich",35205,"Not-foraging","Not-foraging"
21,"Sandwich",35206,"Not-foraging","Not-foraging"
21,"Sandwich",35207,"Not-foraging","Not-foraging"
21,"Sandwich",35208,"Not-foraging","Not-foraging"
21,"Sandwich",35209,"Not-foraging","Not-foraging"
21,"Sandwich",35210,"Not-foraging","Not-foraging"
21,"Sandwich",35211,"Not-foraging","Not-foraging"
21,"Sandwich",35212,"Not-foraging","Not-foraging"
21,"Sandwich",35213,"Not-foraging","Not-foraging"
21,"Sandwich",35214,"Not-foraging","Not-foraging"
21,"Sandwich",35215,"Not-foraging","Not-foraging"
21,"Sandwich",35216,"Not-foraging","Not-foraging"
21,"Sandwich",35217,"Not-foraging","Not-foraging"
21,"Sandwich",35218,"Not-foraging","Not-foraging"
21,"Sandwich",35219,"Not-foraging","Not-foraging"
21,"Sandwich",35220,"Not-foraging","Not-foraging"
21,"Sandwich",35221,"Not-foraging","Not-foraging"
21,"Sandwich",35222,"Not-foraging","Not-foraging"
21,"Sandwich",35223,"Not-foraging","Not-foraging"
21,"Sandwich",35224,"Not-foraging","Not-foraging"
21,"Sandwich",35225,"Not-foraging","Not-foraging"
21,"Sandwich",35226,"Not-foraging","Not-foraging"
21,"Sandwich",35227,"Not-foraging","Not-foraging"
21,"Sandwich",35228,"Not-foraging","Not-foraging"
21,"Sandwich",35229,"Not-foraging","Not-foraging"
21,"Sandwich",35230,"Not-foraging","Not-foraging"
21,"Sandwich",35231,"Not-foraging","Not-foraging"
21,"Sandwich",35232,"Not-foraging","Not-foraging"
21,"Sandwich",35233,"Not-foraging","Not-foraging"
21,"Sandwich",35234,"Not-foraging","Not-foraging"
21,"Sandwich",35235,"Not-foraging","Not-foraging"
21,"Sandwich",35236,"Not-foraging","Not-foraging"
21,"Sandwich",35237,"Not-foraging","Not-foraging"
21,"Sandwich",35238,"Not-foraging","Not-foraging"
21,"Sandwich",35239,"Not-foraging","Not-foraging"
21,"Sandwich",35240,"Not-foraging","Not-foraging"
21,"Sandwich",35241,"Not-foraging","Not-foraging"
21,"Sandwich",35242,"Not-foraging","Not-foraging"
21,"Sandwich",35243,"Not-foraging","Not-foraging"
21,"Sandwich",35244,"Not-foraging","Not-foraging"
21,"Sandwich",35245,"Not-foraging","Not-foraging"
21,"Sandwich",35246,"Not-foraging","Not-foraging"
21,"Sandwich",35247,"Not-foraging","Not-foraging"
21,"Sandwich",35248,"Not-foraging","Not-foraging"
21,"Sandwich",35249,"Not-foraging","Not-foraging"
21,"Sandwich",35250,"Not-foraging","Not-foraging"
21,"Sandwich",35251,"Not-foraging","Not-foraging"
21,"Sandwich",35252,"Not-foraging","Not-foraging"
21,"Sandwich",35253,"Not-foraging","Not-foraging"
21,"Sandwich",35254,"Not-foraging","Not-foraging"
21,"Sandwich",35255,"Not-foraging","Not-foraging"
21,"Sandwich",35256,"Not-foraging","Not-foraging"
21,"Sandwich",35257,"Not-foraging","Not-foraging"
21,"Sandwich",35258,"Not-foraging","Not-foraging"
21,"Sandwich",35259,"Not-foraging","Not-foraging"
21,"Sandwich",35260,"Not-foraging","Not-foraging"
21,"Sandwich",35261,"Not-foraging","Not-foraging"
21,"Sandwich",35262,"Not-foraging","Not-foraging"
21,"Sandwich",35263,"Not-foraging","Not-foraging"
21,"Sandwich",35264,"Not-foraging","Not-foraging"
21,"Sandwich",35265,"Not-foraging","Not-foraging"
21,"Sandwich",35266,"Not-foraging","Not-foraging"
21,"Sandwich",35267,"Not-foraging","Not-foraging"
21,"Sandwich",35268,"Not-foraging","Not-foraging"
21,"Sandwich",35269,"Not-foraging","Not-foraging"
21,"Sandwich",35270,"Not-foraging","Not-foraging"
21,"Sandwich",35271,"Not-foraging","Not-foraging"
21,"Sandwich",35272,"Not-foraging","Not-foraging"
21,"Sandwich",35273,"Not-foraging","Not-foraging"
21,"Sandwich",35274,"Not-foraging","Not-foraging"
21,"Sandwich",35275,"Not-foraging","Not-foraging"
21,"Sandwich",35276,"Not-foraging","Not-foraging"
21,"Sandwich",35277,"Not-foraging","Not-foraging"
21,"Sandwich",35278,"Not-foraging","Not-foraging"
21,"Sandwich",35279,"Not-foraging","Not-foraging"
21,"Sandwich",35280,"Not-foraging","Not-foraging"
21,"Sandwich",35281,"Not-foraging","Not-foraging"
21,"Sandwich",35282,"Not-foraging","Not-foraging"
21,"Sandwich",35283,"Not-foraging","Not-foraging"
21,"Sandwich",35284,"Not-foraging","Not-foraging"
21,"Sandwich",35285,"Not-foraging","Not-foraging"
21,"Sandwich",35286,"Not-foraging","Not-foraging"
21,"Sandwich",35287,"Not-foraging","Not-foraging"
21,"Sandwich",35288,"Not-foraging","Not-foraging"
21,"Sandwich",35289,"Not-foraging","Not-foraging"
21,"Sandwich",35290,"Not-foraging","Not-foraging"
21,"Sandwich",35291,"Not-foraging","Not-foraging"
21,"Sandwich",35292,"Not-foraging","Not-foraging"
21,"Sandwich",35293,"Not-foraging","Not-foraging"
21,"Sandwich",35294,"Not-foraging","Not-foraging"
21,"Sandwich",35295,"Not-foraging","Not-foraging"
21,"Sandwich",35296,"Not-foraging","Not-foraging"
21,"Sandwich",35297,"Not-foraging","Not-foraging"
21,"Sandwich",35298,"Not-foraging","Not-foraging"
21,"Sandwich",35299,"Not-foraging","Not-foraging"
21,"Sandwich",35300,"Not-foraging","Not-foraging"
21,"Sandwich",35301,"Not-foraging","Not-foraging"
21,"Sandwich",35302,"Not-foraging","Not-foraging"
21,"Sandwich",35303,"Not-foraging","Not-foraging"
21,"Sandwich",35304,"Not-foraging","Not-foraging"
21,"Sandwich",35305,"Not-foraging","Not-foraging"
21,"Sandwich",35306,"Not-foraging","Not-foraging"
21,"Sandwich",35307,"Not-foraging","Not-foraging"
21,"Sandwich",35308,"Not-foraging","Not-foraging"
21,"Sandwich",35309,"Not-foraging","Not-foraging"
21,"Sandwich",35310,"Not-foraging","Not-foraging"
21,"Sandwich",35311,"Not-foraging","Not-foraging"
21,"Sandwich",35312,"Not-foraging","Not-foraging"
21,"Sandwich",35313,"Not-foraging","Not-foraging"
21,"Sandwich",35314,"Not-foraging","Not-foraging"
21,"Sandwich",35315,"Not-foraging","Not-foraging"
21,"Sandwich",35316,"Not-foraging","Not-foraging"
21,"Sandwich",35317,"Not-foraging","Not-foraging"
21,"Sandwich",35318,"Not-foraging","Not-foraging"
21,"Sandwich",35319,"Not-foraging","Not-foraging"
21,"Sandwich",35320,"Not-foraging","Not-foraging"
21,"Sandwich",35321,"Not-foraging","Not-foraging"
21,"Sandwich",35322,"Not-foraging","Not-foraging"
21,"Sandwich",35323,"Not-foraging","Not-foraging"
21,"Sandwich",35324,"Not-foraging","Not-foraging"
21,"Sandwich",35325,"Not-foraging","Not-foraging"
21,"Sandwich",35326,"Not-foraging","Not-foraging"
21,"Sandwich",35327,"Not-foraging","Not-foraging"
21,"Sandwich",35328,"Not-foraging","Not-foraging"
21,"Sandwich",35329,"Not-foraging","Not-foraging"
21,"Sandwich",35330,"Not-foraging","Not-foraging"
21,"Sandwich",35331,"Not-foraging","Not-foraging"
21,"Sandwich",35332,"Not-foraging","Not-foraging"
21,"Sandwich",35333,"Not-foraging","Not-foraging"
21,"Sandwich",35334,"Not-foraging","Not-foraging"
21,"Sandwich",35335,"Not-foraging","Not-foraging"
21,"Sandwich",35336,"Not-foraging","Not-foraging"
21,"Sandwich",35337,"Not-foraging","Not-foraging"
21,"Sandwich",35338,"Not-foraging","Not-foraging"
21,"Sandwich",35339,"Not-foraging","Not-foraging"
21,"Sandwich",35340,"Not-foraging","Not-foraging"
21,"Sandwich",35341,"Not-foraging","Not-foraging"
21,"Sandwich",35342,"Not-foraging","Not-foraging"
21,"Sandwich",35343,"Not-foraging","Not-foraging"
21,"Sandwich",35344,"Not-foraging","Not-foraging"
21,"Sandwich",35345,"Not-foraging","Not-foraging"
21,"Sandwich",35346,"Not-foraging","Not-foraging"
21,"Sandwich",35347,"Not-foraging","Not-foraging"
21,"Sandwich",35348,"Not-foraging","Not-foraging"
21,"Sandwich",35349,"Not-foraging","Not-foraging"
21,"Sandwich",35350,"Not-foraging","Not-foraging"
21,"Sandwich",35351,"Not-foraging","Not-foraging"
21,"Sandwich",35352,"Not-foraging","Not-foraging"
21,"Sandwich",35353,"Not-foraging","Not-foraging"
21,"Sandwich",35354,"Not-foraging","Not-foraging"
21,"Sandwich",35355,"Not-foraging","Not-foraging"
21,"Sandwich",35356,"Not-foraging","Not-foraging"
21,"Sandwich",35357,"Not-foraging","Not-foraging"
21,"Sandwich",35358,"Not-foraging","Not-foraging"
21,"Sandwich",35359,"Not-foraging","Not-foraging"
21,"Sandwich",35360,"Not-foraging","Not-foraging"
21,"Sandwich",35361,"Not-foraging","Not-foraging"
21,"Sandwich",35362,"Not-foraging","Not-foraging"
21,"Sandwich",35363,"Not-foraging","Not-foraging"
21,"Sandwich",35364,"Not-foraging","Not-foraging"
21,"Sandwich",35365,"Not-foraging","Not-foraging"
21,"Sandwich",35366,"Not-foraging","Not-foraging"
21,"Sandwich",35367,"Not-foraging","Not-foraging"
21,"Sandwich",35368,"Not-foraging","Not-foraging"
21,"Sandwich",35369,"Not-foraging","Not-foraging"
21,"Sandwich",35370,"Not-foraging","Not-foraging"
21,"Sandwich",35371,"Not-foraging","Not-foraging"
21,"Sandwich",35372,"Not-foraging","Not-foraging"
21,"Sandwich",35373,"Not-foraging","Not-foraging"
21,"Sandwich",35374,"Not-foraging","Not-foraging"
21,"Sandwich",35375,"Not-foraging","Not-foraging"
21,"Sandwich",35376,"Not-foraging","Not-foraging"
21,"Sandwich",35377,"Not-foraging","Not-foraging"
21,"Sandwich",35378,"Not-foraging","Not-foraging"
21,"Sandwich",35379,"Not-foraging","Not-foraging"
21,"Sandwich",35380,"Not-foraging","Not-foraging"
21,"Sandwich",35381,"Not-foraging","Not-foraging"
21,"Sandwich",35382,"Not-foraging","Not-foraging"
21,"Sandwich",35383,"Not-foraging","Not-foraging"
21,"Sandwich",35384,"Not-foraging","Not-foraging"
21,"Sandwich",35385,"Not-foraging","Not-foraging"
21,"Sandwich",35386,"Not-foraging","Not-foraging"
21,"Sandwich",35387,"Not-foraging","Not-foraging"
21,"Sandwich",35388,"Not-foraging","Not-foraging"
21,"Sandwich",35389,"Not-foraging","Not-foraging"
21,"Sandwich",35390,"Not-foraging","Not-foraging"
21,"Sandwich",35391,"Not-foraging","Not-foraging"
21,"Sandwich",35392,"Not-foraging","Not-foraging"
21,"Sandwich",35393,"Not-foraging","Not-foraging"
21,"Sandwich",35394,"Not-foraging","Not-foraging"
21,"Sandwich",35395,"Not-foraging","Not-foraging"
21,"Sandwich",35396,"Not-foraging","Not-foraging"
21,"Sandwich",35397,"Not-foraging","Not-foraging"
21,"Sandwich",35398,"Not-foraging","Not-foraging"
21,"Sandwich",35399,"Not-foraging","Not-foraging"
21,"Sandwich",35400,"Not-foraging","Not-foraging"
21,"Sandwich",35401,"Not-foraging","Not-foraging"
21,"Sandwich",35402,"Not-foraging","Not-foraging"
21,"Sandwich",35403,"Not-foraging","Not-foraging"
21,"Sandwich",35404,"Not-foraging","Not-foraging"
21,"Sandwich",35405,"Not-foraging","Not-foraging"
21,"Sandwich",35406,"Not-foraging","Not-foraging"
21,"Sandwich",35407,"Not-foraging","Not-foraging"
21,"Sandwich",35408,"Not-foraging","Not-foraging"
21,"Sandwich",35409,"Not-foraging","Not-foraging"
21,"Sandwich",35410,"Not-foraging","Not-foraging"
21,"Sandwich",35411,"Not-foraging","Not-foraging"
21,"Sandwich",35412,"Not-foraging","Not-foraging"
21,"Sandwich",35413,"Not-foraging","Not-foraging"
21,"Sandwich",35414,"Not-foraging","Not-foraging"
21,"Sandwich",35415,"Not-foraging","Not-foraging"
21,"Sandwich",35416,"Not-foraging","Not-foraging"
21,"Sandwich",35417,"Not-foraging","Not-foraging"
21,"Sandwich",35418,"Not-foraging","Not-foraging"
21,"Sandwich",35419,"Not-foraging","Not-foraging"
21,"Sandwich",35420,"Not-foraging","Not-foraging"
21,"Sandwich",35421,"Not-foraging","Not-foraging"
21,"Sandwich",35422,"Not-foraging","Not-foraging"
21,"Sandwich",35423,"Not-foraging","Not-foraging"
21,"Sandwich",35424,"Not-foraging","Not-foraging"
21,"Sandwich",35425,"Not-foraging","Not-foraging"
21,"Sandwich",35426,"Not-foraging","Not-foraging"
21,"Sandwich",35427,"Not-foraging","Not-foraging"
21,"Sandwich",35428,"Not-foraging","Not-foraging"
21,"Sandwich",35429,"Not-foraging","Not-foraging"
21,"Sandwich",35430,"Not-foraging","Not-foraging"
21,"Sandwich",35431,"Not-foraging","Not-foraging"
21,"Sandwich",35432,"Not-foraging","Not-foraging"
21,"Sandwich",35433,"Not-foraging","Not-foraging"
21,"Sandwich",35434,"Not-foraging","Not-foraging"
21,"Sandwich",35435,"Not-foraging","Not-foraging"
21,"Sandwich",35436,"Not-foraging","Not-foraging"
21,"Sandwich",35437,"Not-foraging","Not-foraging"
21,"Sandwich",35438,"Not-foraging","Not-foraging"
21,"Sandwich",35439,"Not-foraging","Not-foraging"
21,"Sandwich",35440,"Not-foraging","Not-foraging"
21,"Sandwich",35441,"Not-foraging","Foraging"
21,"Sandwich",35442,"Not-foraging","Foraging"
21,"Sandwich",35443,"Not-foraging","Foraging"
21,"Sandwich",35444,"Not-foraging","Foraging"
21,"Sandwich",35445,"Not-foraging","Foraging"
21,"Sandwich",35446,"Not-foraging","Foraging"
21,"Sandwich",35447,"Not-foraging","Foraging"
21,"Sandwich",35448,"Not-foraging","Foraging"
21,"Sandwich",35449,"Not-foraging","Foraging"
21,"Sandwich",35450,"Not-foraging","Foraging"
21,"Sandwich",35451,"Not-foraging","Foraging"
21,"Sandwich",35452,"Not-foraging","Not-foraging"
21,"Sandwich",35453,"Not-foraging","Not-foraging"
21,"Sandwich",35454,"Not-foraging","Not-foraging"
21,"Sandwich",35455,"Not-foraging","Not-foraging"
21,"Sandwich",35456,"Not-foraging","Not-foraging"
21,"Sandwich",35457,"Not-foraging","Not-foraging"
21,"Sandwich",35458,"Not-foraging","Not-foraging"
21,"Sandwich",35459,"Not-foraging","Not-foraging"
21,"Sandwich",35460,"Not-foraging","Not-foraging"
21,"Sandwich",35461,"Not-foraging","Not-foraging"
21,"Sandwich",35462,"Not-foraging","Not-foraging"
21,"Sandwich",35463,"Not-foraging","Not-foraging"
21,"Sandwich",35464,"Not-foraging","Not-foraging"
21,"Sandwich",35465,"Not-foraging","Not-foraging"
21,"Sandwich",35466,"Not-foraging","Not-foraging"
21,"Sandwich",35467,"Not-foraging","Not-foraging"
21,"Sandwich",35468,"Not-foraging","Not-foraging"
21,"Sandwich",35469,"Not-foraging","Not-foraging"
21,"Sandwich",35470,"Not-foraging","Not-foraging"
21,"Sandwich",35471,"Not-foraging","Not-foraging"
21,"Sandwich",35472,"Not-foraging","Not-foraging"
21,"Sandwich",35473,"Not-foraging","Not-foraging"
21,"Sandwich",35474,"Not-foraging","Not-foraging"
21,"Sandwich",35475,"Not-foraging","Not-foraging"
21,"Sandwich",35476,"Not-foraging","Not-foraging"
21,"Sandwich",35477,"Not-foraging","Not-foraging"
21,"Sandwich",35478,"Not-foraging","Not-foraging"
21,"Sandwich",35479,"Not-foraging","Not-foraging"
21,"Sandwich",35480,"Not-foraging","Not-foraging"
21,"Sandwich",35481,"Not-foraging","Not-foraging"
21,"Sandwich",35482,"Not-foraging","Not-foraging"
21,"Sandwich",35483,"Not-foraging","Not-foraging"
21,"Sandwich",35484,"Not-foraging","Not-foraging"
21,"Sandwich",35485,"Not-foraging","Not-foraging"
21,"Sandwich",35486,"Not-foraging","Not-foraging"
21,"Sandwich",35487,"Not-foraging","Not-foraging"
21,"Sandwich",35488,"Not-foraging","Not-foraging"
21,"Sandwich",35489,"Not-foraging","Not-foraging"
21,"Sandwich",35490,"Not-foraging","Not-foraging"
21,"Sandwich",35491,"Not-foraging","Not-foraging"
21,"Sandwich",35492,"Not-foraging","Not-foraging"
21,"Sandwich",35493,"Not-foraging","Not-foraging"
21,"Sandwich",35494,"Not-foraging","Not-foraging"
21,"Sandwich",35495,"Not-foraging","Not-foraging"
21,"Sandwich",35496,"Not-foraging","Not-foraging"
21,"Sandwich",35497,"Not-foraging","Not-foraging"
21,"Sandwich",35498,"Not-foraging","Not-foraging"
21,"Sandwich",35499,"Not-foraging","Not-foraging"
21,"Sandwich",35500,"Not-foraging","Not-foraging"
21,"Sandwich",35501,"Not-foraging","Not-foraging"
21,"Sandwich",35502,"Not-foraging","Not-foraging"
21,"Sandwich",35503,"Not-foraging","Not-foraging"
21,"Sandwich",35504,"Not-foraging","Not-foraging"
21,"Sandwich",35505,"Not-foraging","Not-foraging"
21,"Sandwich",35506,"Not-foraging","Not-foraging"
21,"Sandwich",35507,"Not-foraging","Not-foraging"
21,"Sandwich",35508,"Not-foraging","Not-foraging"
21,"Sandwich",35509,"Not-foraging","Not-foraging"
21,"Sandwich",35510,"Not-foraging","Not-foraging"
21,"Sandwich",35511,"Not-foraging","Not-foraging"
21,"Sandwich",35512,"Not-foraging","Not-foraging"
21,"Sandwich",35513,"Not-foraging","Not-foraging"
21,"Sandwich",35514,"Not-foraging","Not-foraging"
21,"Sandwich",35515,"Not-foraging","Not-foraging"
21,"Sandwich",35516,"Not-foraging","Not-foraging"
21,"Sandwich",35517,"Not-foraging","Not-foraging"
21,"Sandwich",35518,"Not-foraging","Not-foraging"
21,"Sandwich",35519,"Not-foraging","Not-foraging"
21,"Sandwich",35520,"Not-foraging","Not-foraging"
21,"Sandwich",35521,"Not-foraging","Not-foraging"
21,"Sandwich",35522,"Not-foraging","Not-foraging"
21,"Sandwich",35523,"Not-foraging","Not-foraging"
21,"Sandwich",35524,"Not-foraging","Not-foraging"
21,"Sandwich",35525,"Not-foraging","Not-foraging"
21,"Sandwich",35526,"Not-foraging","Not-foraging"
21,"Sandwich",35527,"Not-foraging","Not-foraging"
21,"Sandwich",35528,"Not-foraging","Not-foraging"
21,"Sandwich",35529,"Not-foraging","Not-foraging"
21,"Sandwich",35530,"Not-foraging","Not-foraging"
21,"Sandwich",35531,"Not-foraging","Not-foraging"
21,"Sandwich",35532,"Not-foraging","Not-foraging"
21,"Sandwich",35533,"Not-foraging","Not-foraging"
21,"Sandwich",35534,"Not-foraging","Not-foraging"
21,"Sandwich",35535,"Not-foraging","Not-foraging"
21,"Sandwich",35536,"Not-foraging","Not-foraging"
21,"Sandwich",35537,"Not-foraging","Not-foraging"
21,"Sandwich",35538,"Not-foraging","Not-foraging"
21,"Sandwich",35539,"Not-foraging","Not-foraging"
21,"Sandwich",35540,"Not-foraging","Not-foraging"
21,"Sandwich",35541,"Not-foraging","Not-foraging"
21,"Sandwich",35542,"Not-foraging","Not-foraging"
21,"Sandwich",35543,"Not-foraging","Not-foraging"
21,"Sandwich",35544,"Not-foraging","Not-foraging"
21,"Sandwich",35545,"Not-foraging","Not-foraging"
21,"Sandwich",35546,"Not-foraging","Not-foraging"
21,"Sandwich",35547,"Not-foraging","Not-foraging"
21,"Sandwich",35548,"Not-foraging","Not-foraging"
21,"Sandwich",35549,"Not-foraging","Not-foraging"
21,"Sandwich",35550,"Not-foraging","Not-foraging"
21,"Sandwich",35551,"Not-foraging","Not-foraging"
21,"Sandwich",35552,"Not-foraging","Not-foraging"
21,"Sandwich",35553,"Not-foraging","Not-foraging"
21,"Sandwich",35554,"Not-foraging","Not-foraging"
21,"Sandwich",35555,"Not-foraging","Not-foraging"
21,"Sandwich",35556,"Not-foraging","Not-foraging"
21,"Sandwich",35557,"Not-foraging","Not-foraging"
21,"Sandwich",35558,"Not-foraging","Not-foraging"
21,"Sandwich",35559,"Not-foraging","Not-foraging"
21,"Sandwich",35560,"Not-foraging","Not-foraging"
21,"Sandwich",35561,"Not-foraging","Not-foraging"
21,"Sandwich",35562,"Not-foraging","Not-foraging"
21,"Sandwich",35563,"Not-foraging","Not-foraging"
21,"Sandwich",35564,"Not-foraging","Not-foraging"
21,"Sandwich",35565,"Not-foraging","Not-foraging"
21,"Sandwich",35566,"Not-foraging","Not-foraging"
21,"Sandwich",35567,"Not-foraging","Not-foraging"
21,"Sandwich",35568,"Not-foraging","Not-foraging"
21,"Sandwich",35569,"Not-foraging","Not-foraging"
21,"Sandwich",35570,"Not-foraging","Not-foraging"
21,"Sandwich",35571,"Not-foraging","Not-foraging"
21,"Sandwich",35572,"Not-foraging","Not-foraging"
21,"Sandwich",35573,"Not-foraging","Not-foraging"
21,"Sandwich",35574,"Not-foraging","Not-foraging"
21,"Sandwich",35575,"Not-foraging","Not-foraging"
21,"Sandwich",35576,"Not-foraging","Not-foraging"
21,"Sandwich",35577,"Not-foraging","Not-foraging"
21,"Sandwich",35578,"Not-foraging","Not-foraging"
21,"Sandwich",35579,"Not-foraging","Not-foraging"
21,"Sandwich",35580,"Not-foraging","Not-foraging"
21,"Sandwich",35581,"Not-foraging","Not-foraging"
21,"Sandwich",35582,"Not-foraging","Not-foraging"
21,"Sandwich",35583,"Not-foraging","Not-foraging"
21,"Sandwich",35584,"Not-foraging","Not-foraging"
21,"Sandwich",35585,"Not-foraging","Not-foraging"
21,"Sandwich",35586,"Not-foraging","Not-foraging"
21,"Sandwich",35587,"Not-foraging","Not-foraging"
21,"Sandwich",35588,"Not-foraging","Not-foraging"
21,"Sandwich",35589,"Not-foraging","Not-foraging"
21,"Sandwich",35590,"Not-foraging","Not-foraging"
21,"Sandwich",35591,"Not-foraging","Not-foraging"
21,"Sandwich",35592,"Not-foraging","Not-foraging"
21,"Sandwich",35593,"Not-foraging","Not-foraging"
21,"Sandwich",35594,"Not-foraging","Not-foraging"
21,"Sandwich",35595,"Not-foraging","Not-foraging"
21,"Sandwich",35596,"Not-foraging","Not-foraging"
21,"Sandwich",35597,"Not-foraging","Not-foraging"
21,"Sandwich",35598,"Not-foraging","Not-foraging"
21,"Sandwich",35599,"Not-foraging","Not-foraging"
21,"Sandwich",35600,"Not-foraging","Not-foraging"
21,"Sandwich",35601,"Not-foraging","Not-foraging"
21,"Sandwich",35602,"Not-foraging","Not-foraging"
21,"Sandwich",35603,"Not-foraging","Not-foraging"
21,"Sandwich",35604,"Not-foraging","Not-foraging"
21,"Sandwich",35605,"Not-foraging","Not-foraging"
21,"Sandwich",35606,"Not-foraging","Not-foraging"
21,"Sandwich",35607,"Not-foraging","Not-foraging"
21,"Sandwich",35608,"Not-foraging","Not-foraging"
21,"Sandwich",35609,"Not-foraging","Not-foraging"
21,"Sandwich",35610,"Not-foraging","Not-foraging"
21,"Sandwich",35611,"Not-foraging","Not-foraging"
21,"Sandwich",35612,"Not-foraging","Not-foraging"
21,"Sandwich",35613,"Not-foraging","Not-foraging"
21,"Sandwich",35614,"Not-foraging","Not-foraging"
21,"Sandwich",35615,"Not-foraging","Not-foraging"
21,"Sandwich",35616,"Not-foraging","Not-foraging"
21,"Sandwich",35617,"Not-foraging","Not-foraging"
21,"Sandwich",35618,"Not-foraging","Not-foraging"
21,"Sandwich",35619,"Not-foraging","Not-foraging"
