"ID","SPECIES","TSECS_GMT","observedState","decodedState"
138,"C",41349,"Not-foraging","Not-foraging"
138,"C",41350,"Not-foraging","Not-foraging"
138,"C",41351,"Not-foraging","Not-foraging"
138,"C",41352,"Not-foraging","Not-foraging"
138,"C",41353,"Not-foraging","Not-foraging"
138,"C",41354,"Not-foraging","Not-foraging"
138,"C",41355,"Not-foraging","Not-foraging"
138,"C",41356,"Not-foraging","Not-foraging"
138,"C",41357,"Not-foraging","Not-foraging"
138,"C",41358,"Not-foraging","Not-foraging"
138,"C",41359,"Not-foraging","Not-foraging"
138,"C",41360,"Not-foraging","Not-foraging"
138,"C",41361,"Not-foraging","Not-foraging"
138,"C",41362,"Not-foraging","Not-foraging"
138,"C",41363,"Not-foraging","Not-foraging"
138,"C",41364,"Not-foraging","Not-foraging"
138,"C",41365,"Not-foraging","Not-foraging"
138,"C",41366,"Not-foraging","Not-foraging"
138,"C",41367,"Not-foraging","Not-foraging"
138,"C",41368,"Not-foraging","Not-foraging"
138,"C",41369,"Not-foraging","Not-foraging"
138,"C",41370,"Not-foraging","Not-foraging"
138,"C",41371,"Not-foraging","Not-foraging"
138,"C",41372,"Not-foraging","Not-foraging"
138,"C",41373,"Not-foraging","Not-foraging"
138,"C",41374,"Not-foraging","Not-foraging"
138,"C",41375,"Not-foraging","Not-foraging"
138,"C",41376,"Not-foraging","Not-foraging"
138,"C",41377,"Not-foraging","Not-foraging"
138,"C",41378,"Not-foraging","Not-foraging"
138,"C",41379,"Not-foraging","Not-foraging"
138,"C",41380,"Not-foraging","Not-foraging"
138,"C",41381,"Not-foraging","Not-foraging"
138,"C",41382,"Not-foraging","Not-foraging"
138,"C",41383,"Not-foraging","Not-foraging"
138,"C",41384,"Not-foraging","Not-foraging"
138,"C",41385,"Not-foraging","Not-foraging"
138,"C",41386,"Not-foraging","Not-foraging"
138,"C",41387,"Not-foraging","Not-foraging"
138,"C",41388,"Not-foraging","Not-foraging"
138,"C",41389,"Not-foraging","Not-foraging"
138,"C",41390,"Not-foraging","Not-foraging"
138,"C",41391,"Not-foraging","Not-foraging"
138,"C",41392,"Not-foraging","Not-foraging"
138,"C",41393,"Not-foraging","Not-foraging"
138,"C",41394,"Not-foraging","Not-foraging"
138,"C",41395,"Not-foraging","Not-foraging"
138,"C",41396,"Not-foraging","Not-foraging"
138,"C",41397,"Not-foraging","Not-foraging"
138,"C",41398,"Not-foraging","Not-foraging"
138,"C",41399,"Not-foraging","Not-foraging"
138,"C",41400,"Not-foraging","Not-foraging"
138,"C",41401,"Not-foraging","Not-foraging"
138,"C",41402,"Not-foraging","Not-foraging"
138,"C",41403,"Not-foraging","Not-foraging"
138,"C",41404,"Not-foraging","Not-foraging"
138,"C",41405,"Not-foraging","Not-foraging"
138,"C",41406,"Not-foraging","Not-foraging"
138,"C",41407,"Not-foraging","Not-foraging"
138,"C",41408,"Not-foraging","Not-foraging"
138,"C",41409,"Not-foraging","Not-foraging"
138,"C",41410,"Not-foraging","Not-foraging"
138,"C",41411,"Not-foraging","Not-foraging"
138,"C",41412,"Not-foraging","Not-foraging"
138,"C",41413,"Not-foraging","Not-foraging"
138,"C",41414,"Not-foraging","Not-foraging"
138,"C",41415,"Not-foraging","Not-foraging"
138,"C",41416,"Not-foraging","Not-foraging"
138,"C",41417,"Not-foraging","Not-foraging"
138,"C",41418,"Not-foraging","Not-foraging"
138,"C",41419,"Not-foraging","Not-foraging"
138,"C",41420,"Not-foraging","Not-foraging"
138,"C",41421,"Not-foraging","Not-foraging"
138,"C",41422,"Not-foraging","Not-foraging"
138,"C",41423,"Not-foraging","Not-foraging"
138,"C",41424,"Not-foraging","Not-foraging"
138,"C",41425,"Not-foraging","Not-foraging"
138,"C",41426,"Not-foraging","Not-foraging"
138,"C",41427,"Not-foraging","Not-foraging"
138,"C",41428,"Not-foraging","Not-foraging"
138,"C",41429,"Not-foraging","Not-foraging"
138,"C",41430,"Not-foraging","Not-foraging"
138,"C",41431,"Not-foraging","Not-foraging"
138,"C",41432,"Not-foraging","Not-foraging"
138,"C",41433,"Not-foraging","Not-foraging"
138,"C",41434,"Not-foraging","Not-foraging"
138,"C",41435,"Not-foraging","Not-foraging"
138,"C",41436,"Not-foraging","Not-foraging"
138,"C",41437,"Not-foraging","Not-foraging"
138,"C",41438,"Not-foraging","Not-foraging"
138,"C",41439,"Not-foraging","Not-foraging"
138,"C",41440,"Not-foraging","Not-foraging"
138,"C",41441,"Not-foraging","Not-foraging"
138,"C",41442,"Not-foraging","Not-foraging"
138,"C",41443,"Not-foraging","Not-foraging"
138,"C",41444,"Not-foraging","Not-foraging"
138,"C",41445,"Not-foraging","Not-foraging"
138,"C",41446,"Not-foraging","Not-foraging"
138,"C",41447,"Not-foraging","Not-foraging"
138,"C",41448,"Not-foraging","Not-foraging"
138,"C",41449,"Not-foraging","Not-foraging"
138,"C",41450,"Not-foraging","Not-foraging"
138,"C",41451,"Not-foraging","Not-foraging"
138,"C",41452,"Not-foraging","Not-foraging"
138,"C",41453,"Not-foraging","Not-foraging"
138,"C",41454,"Not-foraging","Not-foraging"
138,"C",41455,"Not-foraging","Not-foraging"
138,"C",41456,"Not-foraging","Not-foraging"
138,"C",41457,"Not-foraging","Not-foraging"
138,"C",41458,"Not-foraging","Not-foraging"
138,"C",41459,"Not-foraging","Not-foraging"
138,"C",41460,"Not-foraging","Not-foraging"
138,"C",41461,"Not-foraging","Not-foraging"
138,"C",41462,"Not-foraging","Not-foraging"
138,"C",41463,"Not-foraging","Not-foraging"
138,"C",41464,"Not-foraging","Not-foraging"
138,"C",41465,"Not-foraging","Not-foraging"
138,"C",41466,"Not-foraging","Not-foraging"
138,"C",41467,"Not-foraging","Not-foraging"
138,"C",41468,"Not-foraging","Not-foraging"
138,"C",41469,"Not-foraging","Not-foraging"
138,"C",41470,"Not-foraging","Not-foraging"
138,"C",41471,"Not-foraging","Not-foraging"
138,"C",41472,"Not-foraging","Not-foraging"
138,"C",41473,"Not-foraging","Not-foraging"
138,"C",41474,"Not-foraging","Not-foraging"
138,"C",41475,"Not-foraging","Not-foraging"
138,"C",41476,"Not-foraging","Not-foraging"
138,"C",41477,"Not-foraging","Not-foraging"
138,"C",41478,"Not-foraging","Not-foraging"
138,"C",41479,"Not-foraging","Not-foraging"
138,"C",41480,"Not-foraging","Not-foraging"
138,"C",41481,"Not-foraging","Not-foraging"
138,"C",41482,"Not-foraging","Not-foraging"
138,"C",41483,"Not-foraging","Not-foraging"
138,"C",41484,"Not-foraging","Not-foraging"
138,"C",41485,"Not-foraging","Not-foraging"
138,"C",41486,"Not-foraging","Not-foraging"
138,"C",41487,"Not-foraging","Not-foraging"
138,"C",41488,"Not-foraging","Not-foraging"
138,"C",41489,"Not-foraging","Not-foraging"
138,"C",41490,"Not-foraging","Not-foraging"
138,"C",41491,"Not-foraging","Not-foraging"
138,"C",41492,"Not-foraging","Not-foraging"
138,"C",41493,"Not-foraging","Not-foraging"
138,"C",41494,"Not-foraging","Not-foraging"
138,"C",41495,"Not-foraging","Not-foraging"
138,"C",41496,"Not-foraging","Not-foraging"
138,"C",41497,"Not-foraging","Not-foraging"
138,"C",41498,"Not-foraging","Not-foraging"
138,"C",41499,"Not-foraging","Not-foraging"
138,"C",41500,"Not-foraging","Not-foraging"
138,"C",41501,"Not-foraging","Not-foraging"
138,"C",41502,"Not-foraging","Not-foraging"
138,"C",41503,"Not-foraging","Not-foraging"
138,"C",41504,"Not-foraging","Not-foraging"
138,"C",41505,"Not-foraging","Not-foraging"
138,"C",41506,"Not-foraging","Not-foraging"
138,"C",41507,"Not-foraging","Not-foraging"
138,"C",41508,"Not-foraging","Not-foraging"
138,"C",41509,"Not-foraging","Not-foraging"
138,"C",41510,"Not-foraging","Not-foraging"
138,"C",41511,"Not-foraging","Not-foraging"
138,"C",41512,"Not-foraging","Not-foraging"
138,"C",41513,"Not-foraging","Not-foraging"
138,"C",41514,"Not-foraging","Not-foraging"
138,"C",41515,"Not-foraging","Not-foraging"
138,"C",41516,"Not-foraging","Not-foraging"
138,"C",41517,"Not-foraging","Not-foraging"
138,"C",41518,"Not-foraging","Not-foraging"
138,"C",41519,"Not-foraging","Not-foraging"
138,"C",41520,"Not-foraging","Not-foraging"
138,"C",41521,"Not-foraging","Not-foraging"
138,"C",41522,"Not-foraging","Not-foraging"
138,"C",41523,"Not-foraging","Not-foraging"
138,"C",41524,"Not-foraging","Not-foraging"
138,"C",41525,"Not-foraging","Not-foraging"
138,"C",41526,"Not-foraging","Not-foraging"
138,"C",41527,"Not-foraging","Not-foraging"
138,"C",41528,"Not-foraging","Not-foraging"
138,"C",41529,"Not-foraging","Not-foraging"
138,"C",41530,"Not-foraging","Not-foraging"
138,"C",41531,"Not-foraging","Not-foraging"
138,"C",41532,"Not-foraging","Not-foraging"
138,"C",41533,"Not-foraging","Not-foraging"
138,"C",41534,"Not-foraging","Not-foraging"
138,"C",41535,"Not-foraging","Not-foraging"
138,"C",41536,"Not-foraging","Not-foraging"
138,"C",41537,"Not-foraging","Not-foraging"
138,"C",41538,"Not-foraging","Not-foraging"
138,"C",41539,"Not-foraging","Not-foraging"
138,"C",41540,"Not-foraging","Not-foraging"
138,"C",41541,"Not-foraging","Not-foraging"
138,"C",41542,"Not-foraging","Not-foraging"
138,"C",41543,"Not-foraging","Not-foraging"
138,"C",41544,"Not-foraging","Not-foraging"
138,"C",41545,"Not-foraging","Not-foraging"
138,"C",41546,"Not-foraging","Not-foraging"
138,"C",41547,"Not-foraging","Not-foraging"
138,"C",41548,"Not-foraging","Not-foraging"
138,"C",41549,"Not-foraging","Not-foraging"
138,"C",41550,"Not-foraging","Not-foraging"
138,"C",41551,"Not-foraging","Not-foraging"
138,"C",41552,"Not-foraging","Not-foraging"
138,"C",41553,"Not-foraging","Not-foraging"
138,"C",41554,"Not-foraging","Not-foraging"
138,"C",41555,"Not-foraging","Not-foraging"
138,"C",41556,"Not-foraging","Not-foraging"
138,"C",41557,"Not-foraging","Not-foraging"
138,"C",41558,"Not-foraging","Not-foraging"
138,"C",41559,"Not-foraging","Not-foraging"
138,"C",41560,"Not-foraging","Not-foraging"
138,"C",41561,"Not-foraging","Not-foraging"
138,"C",41562,"Not-foraging","Not-foraging"
138,"C",41563,"Not-foraging","Not-foraging"
138,"C",41564,"Not-foraging","Not-foraging"
138,"C",41565,"Not-foraging","Not-foraging"
138,"C",41566,"Not-foraging","Not-foraging"
138,"C",41567,"Not-foraging","Not-foraging"
138,"C",41568,"Not-foraging","Not-foraging"
138,"C",41569,"Not-foraging","Not-foraging"
138,"C",41570,"Not-foraging","Not-foraging"
138,"C",41571,"Not-foraging","Not-foraging"
138,"C",41572,"Not-foraging","Not-foraging"
138,"C",41573,"Not-foraging","Not-foraging"
138,"C",41574,"Not-foraging","Not-foraging"
138,"C",41575,"Not-foraging","Not-foraging"
138,"C",41576,"Not-foraging","Not-foraging"
138,"C",41577,"Not-foraging","Not-foraging"
138,"C",41578,"Not-foraging","Not-foraging"
138,"C",41579,"Not-foraging","Not-foraging"
138,"C",41580,"Not-foraging","Not-foraging"
138,"C",41581,"Not-foraging","Not-foraging"
138,"C",41582,"Not-foraging","Not-foraging"
138,"C",41583,"Not-foraging","Not-foraging"
138,"C",41584,"Not-foraging","Not-foraging"
138,"C",41585,"Not-foraging","Not-foraging"
138,"C",41586,"Not-foraging","Not-foraging"
138,"C",41587,"Not-foraging","Not-foraging"
138,"C",41588,"Not-foraging","Not-foraging"
138,"C",41589,"Not-foraging","Not-foraging"
138,"C",41590,"Not-foraging","Not-foraging"
138,"C",41591,"Not-foraging","Not-foraging"
138,"C",41592,"Not-foraging","Not-foraging"
138,"C",41593,"Not-foraging","Not-foraging"
138,"C",41594,"Not-foraging","Not-foraging"
138,"C",41595,"Not-foraging","Not-foraging"
138,"C",41596,"Not-foraging","Not-foraging"
138,"C",41597,"Not-foraging","Not-foraging"
138,"C",41598,"Not-foraging","Not-foraging"
138,"C",41599,"Not-foraging","Not-foraging"
138,"C",41600,"Not-foraging","Not-foraging"
138,"C",41601,"Not-foraging","Not-foraging"
138,"C",41602,"Not-foraging","Not-foraging"
138,"C",41603,"Not-foraging","Not-foraging"
138,"C",41604,"Not-foraging","Not-foraging"
138,"C",41605,"Not-foraging","Not-foraging"
138,"C",41606,"Not-foraging","Not-foraging"
138,"C",41607,"Not-foraging","Not-foraging"
138,"C",41608,"Not-foraging","Not-foraging"
138,"C",41609,"Not-foraging","Not-foraging"
138,"C",41610,"Not-foraging","Not-foraging"
138,"C",41611,"Not-foraging","Not-foraging"
138,"C",41612,"Not-foraging","Not-foraging"
138,"C",41613,"Not-foraging","Not-foraging"
138,"C",41614,"Not-foraging","Not-foraging"
138,"C",41615,"Not-foraging","Not-foraging"
138,"C",41616,"Not-foraging","Not-foraging"
138,"C",41617,"Not-foraging","Not-foraging"
138,"C",41618,"Not-foraging","Not-foraging"
138,"C",41619,"Not-foraging","Not-foraging"
138,"C",41620,"Not-foraging","Not-foraging"
138,"C",41621,"Not-foraging","Not-foraging"
138,"C",41622,"Not-foraging","Not-foraging"
138,"C",41623,"Not-foraging","Not-foraging"
138,"C",41624,"Not-foraging","Not-foraging"
138,"C",41625,"Not-foraging","Not-foraging"
138,"C",41626,"Not-foraging","Not-foraging"
138,"C",41627,"Not-foraging","Not-foraging"
138,"C",41628,"Not-foraging","Not-foraging"
138,"C",41629,"Not-foraging","Not-foraging"
138,"C",41630,"Not-foraging","Not-foraging"
138,"C",41631,"Not-foraging","Not-foraging"
138,"C",41632,"Not-foraging","Not-foraging"
138,"C",41633,"Not-foraging","Not-foraging"
138,"C",41634,"Not-foraging","Not-foraging"
138,"C",41635,"Not-foraging","Not-foraging"
138,"C",41636,"Not-foraging","Not-foraging"
138,"C",41637,"Not-foraging","Not-foraging"
138,"C",41638,"Not-foraging","Not-foraging"
138,"C",41639,"Not-foraging","Not-foraging"
138,"C",41640,"Not-foraging","Not-foraging"
138,"C",41641,"Not-foraging","Not-foraging"
138,"C",41642,"Not-foraging","Not-foraging"
138,"C",41643,"Not-foraging","Not-foraging"
138,"C",41644,"Not-foraging","Not-foraging"
138,"C",41645,"Not-foraging","Not-foraging"
138,"C",41646,"Not-foraging","Not-foraging"
138,"C",41647,"Not-foraging","Not-foraging"
138,"C",41648,"Not-foraging","Not-foraging"
138,"C",41649,"Not-foraging","Not-foraging"
138,"C",41650,"Not-foraging","Not-foraging"
138,"C",41651,"Not-foraging","Not-foraging"
138,"C",41652,"Not-foraging","Not-foraging"
138,"C",41653,"Not-foraging","Not-foraging"
138,"C",41654,"Not-foraging","Not-foraging"
138,"C",41655,"Not-foraging","Not-foraging"
138,"C",41656,"Not-foraging","Not-foraging"
138,"C",41657,"Not-foraging","Not-foraging"
138,"C",41658,"Not-foraging","Not-foraging"
138,"C",41659,"Not-foraging","Not-foraging"
138,"C",41660,"Not-foraging","Not-foraging"
138,"C",41661,"Not-foraging","Not-foraging"
138,"C",41662,"Not-foraging","Not-foraging"
138,"C",41663,"Not-foraging","Not-foraging"
138,"C",41664,"Not-foraging","Not-foraging"
138,"C",41665,"Not-foraging","Not-foraging"
138,"C",41666,"Not-foraging","Not-foraging"
138,"C",41667,"Not-foraging","Not-foraging"
138,"C",41668,"Not-foraging","Not-foraging"
138,"C",41669,"Not-foraging","Not-foraging"
138,"C",41670,"Not-foraging","Not-foraging"
138,"C",41671,"Not-foraging","Not-foraging"
138,"C",41672,"Not-foraging","Not-foraging"
138,"C",41673,"Not-foraging","Not-foraging"
138,"C",41674,"Not-foraging","Not-foraging"
138,"C",41675,"Not-foraging","Not-foraging"
138,"C",41676,"Not-foraging","Not-foraging"
138,"C",41677,"Not-foraging","Not-foraging"
138,"C",41678,"Not-foraging","Not-foraging"
138,"C",41679,"Not-foraging","Not-foraging"
138,"C",41680,"Not-foraging","Not-foraging"
138,"C",41681,"Not-foraging","Not-foraging"
138,"C",41682,"Not-foraging","Not-foraging"
138,"C",41683,"Not-foraging","Not-foraging"
138,"C",41684,"Not-foraging","Not-foraging"
138,"C",41685,"Not-foraging","Not-foraging"
138,"C",41686,"Not-foraging","Not-foraging"
138,"C",41687,"Not-foraging","Not-foraging"
138,"C",41688,"Not-foraging","Not-foraging"
138,"C",41689,"Not-foraging","Not-foraging"
138,"C",41690,"Not-foraging","Not-foraging"
138,"C",41691,"Not-foraging","Not-foraging"
138,"C",41692,"Not-foraging","Not-foraging"
138,"C",41693,"Not-foraging","Not-foraging"
138,"C",41694,"Not-foraging","Not-foraging"
138,"C",41695,"Not-foraging","Not-foraging"
138,"C",41696,"Not-foraging","Not-foraging"
138,"C",41697,"Not-foraging","Not-foraging"
138,"C",41698,"Not-foraging","Not-foraging"
138,"C",41699,"Not-foraging","Not-foraging"
138,"C",41700,"Not-foraging","Not-foraging"
138,"C",41701,"Not-foraging","Not-foraging"
138,"C",41702,"Not-foraging","Not-foraging"
138,"C",41703,"Not-foraging","Not-foraging"
138,"C",41704,"Not-foraging","Not-foraging"
138,"C",41705,"Not-foraging","Not-foraging"
138,"C",41706,"Not-foraging","Not-foraging"
138,"C",41707,"Not-foraging","Not-foraging"
138,"C",41708,"Not-foraging","Not-foraging"
138,"C",41709,"Not-foraging","Not-foraging"
138,"C",41710,"Not-foraging","Not-foraging"
138,"C",41711,"Not-foraging","Not-foraging"
138,"C",41712,"Not-foraging","Not-foraging"
138,"C",41713,"Not-foraging","Not-foraging"
138,"C",41714,"Not-foraging","Not-foraging"
138,"C",41715,"Not-foraging","Not-foraging"
138,"C",41716,"Not-foraging","Not-foraging"
138,"C",41717,"Not-foraging","Not-foraging"
138,"C",41718,"Not-foraging","Not-foraging"
138,"C",41719,"Not-foraging","Not-foraging"
138,"C",41720,"Not-foraging","Not-foraging"
138,"C",41721,"Not-foraging","Not-foraging"
138,"C",41722,"Not-foraging","Not-foraging"
138,"C",41723,"Not-foraging","Not-foraging"
138,"C",41724,"Not-foraging","Not-foraging"
138,"C",41725,"Not-foraging","Not-foraging"
138,"C",41726,"Not-foraging","Not-foraging"
138,"C",41727,"Not-foraging","Not-foraging"
138,"C",41728,"Not-foraging","Not-foraging"
138,"C",41729,"Not-foraging","Not-foraging"
138,"C",41730,"Not-foraging","Not-foraging"
138,"C",41731,"Not-foraging","Not-foraging"
138,"C",41732,"Not-foraging","Not-foraging"
138,"C",41733,"Not-foraging","Foraging"
138,"C",41734,"Not-foraging","Foraging"
138,"C",41735,"Not-foraging","Foraging"
138,"C",41736,"Not-foraging","Foraging"
138,"C",41737,"Not-foraging","Foraging"
138,"C",41738,"Not-foraging","Foraging"
138,"C",41739,"Not-foraging","Foraging"
138,"C",41740,"Not-foraging","Foraging"
140,"C",42270,"Not-foraging","Foraging"
140,"C",42271,"Not-foraging","Foraging"
140,"C",42272,"Not-foraging","Foraging"
140,"C",42273,"Not-foraging","Foraging"
140,"C",42274,"Not-foraging","Foraging"
140,"C",42275,"Not-foraging","Foraging"
140,"C",42276,"Not-foraging","Foraging"
140,"C",42277,"Not-foraging","Not-foraging"
140,"C",42278,"Not-foraging","Not-foraging"
140,"C",42279,"Not-foraging","Not-foraging"
140,"C",42280,"Not-foraging","Not-foraging"
140,"C",42281,"Not-foraging","Not-foraging"
140,"C",42282,"Not-foraging","Not-foraging"
140,"C",42283,"Not-foraging","Not-foraging"
140,"C",42284,"Not-foraging","Not-foraging"
140,"C",42285,"Not-foraging","Not-foraging"
140,"C",42286,"Not-foraging","Not-foraging"
140,"C",42287,"Not-foraging","Not-foraging"
140,"C",42288,"Not-foraging","Not-foraging"
140,"C",42289,"Not-foraging","Not-foraging"
140,"C",42290,"Not-foraging","Not-foraging"
140,"C",42291,"Not-foraging","Not-foraging"
140,"C",42292,"Not-foraging","Not-foraging"
140,"C",42293,"Not-foraging","Not-foraging"
140,"C",42294,"Not-foraging","Not-foraging"
140,"C",42295,"Not-foraging","Not-foraging"
140,"C",42296,"Not-foraging","Not-foraging"
140,"C",42297,"Not-foraging","Not-foraging"
140,"C",42298,"Not-foraging","Not-foraging"
140,"C",42299,"Not-foraging","Not-foraging"
140,"C",42300,"Not-foraging","Not-foraging"
140,"C",42301,"Not-foraging","Not-foraging"
140,"C",42302,"Not-foraging","Not-foraging"
140,"C",42303,"Not-foraging","Not-foraging"
140,"C",42304,"Not-foraging","Not-foraging"
140,"C",42305,"Not-foraging","Not-foraging"
140,"C",42306,"Not-foraging","Not-foraging"
140,"C",42307,"Not-foraging","Not-foraging"
140,"C",42308,"Not-foraging","Not-foraging"
140,"C",42309,"Not-foraging","Not-foraging"
140,"C",42310,"Not-foraging","Not-foraging"
140,"C",42311,"Not-foraging","Not-foraging"
140,"C",42312,"Not-foraging","Not-foraging"
140,"C",42313,"Not-foraging","Not-foraging"
140,"C",42314,"Not-foraging","Not-foraging"
140,"C",42315,"Not-foraging","Not-foraging"
140,"C",42316,"Not-foraging","Not-foraging"
140,"C",42317,"Not-foraging","Not-foraging"
140,"C",42318,"Not-foraging","Not-foraging"
140,"C",42319,"Not-foraging","Not-foraging"
140,"C",42320,"Not-foraging","Not-foraging"
140,"C",42321,"Not-foraging","Not-foraging"
140,"C",42322,"Not-foraging","Not-foraging"
140,"C",42323,"Not-foraging","Not-foraging"
140,"C",42324,"Not-foraging","Not-foraging"
140,"C",42325,"Not-foraging","Not-foraging"
140,"C",42326,"Not-foraging","Not-foraging"
140,"C",42327,"Not-foraging","Not-foraging"
140,"C",42328,"Not-foraging","Not-foraging"
140,"C",42329,"Not-foraging","Not-foraging"
140,"C",42330,"Not-foraging","Not-foraging"
140,"C",42331,"Not-foraging","Not-foraging"
140,"C",42332,"Not-foraging","Not-foraging"
140,"C",42333,"Not-foraging","Not-foraging"
140,"C",42334,"Not-foraging","Not-foraging"
140,"C",42335,"Not-foraging","Not-foraging"
140,"C",42336,"Not-foraging","Not-foraging"
140,"C",42337,"Not-foraging","Not-foraging"
140,"C",42338,"Not-foraging","Not-foraging"
140,"C",42339,"Not-foraging","Not-foraging"
140,"C",42340,"Not-foraging","Not-foraging"
140,"C",42341,"Not-foraging","Not-foraging"
140,"C",42342,"Not-foraging","Not-foraging"
140,"C",42343,"Not-foraging","Not-foraging"
140,"C",42344,"Not-foraging","Not-foraging"
140,"C",42345,"Not-foraging","Not-foraging"
140,"C",42346,"Not-foraging","Not-foraging"
140,"C",42347,"Not-foraging","Not-foraging"
140,"C",42348,"Not-foraging","Not-foraging"
140,"C",42349,"Not-foraging","Not-foraging"
140,"C",42350,"Not-foraging","Not-foraging"
140,"C",42351,"Not-foraging","Not-foraging"
140,"C",42352,"Not-foraging","Not-foraging"
140,"C",42353,"Not-foraging","Not-foraging"
140,"C",42354,"Not-foraging","Not-foraging"
140,"C",42355,"Not-foraging","Not-foraging"
140,"C",42356,"Not-foraging","Not-foraging"
140,"C",42357,"Not-foraging","Not-foraging"
140,"C",42358,"Not-foraging","Not-foraging"
140,"C",42359,"Not-foraging","Not-foraging"
140,"C",42360,"Not-foraging","Not-foraging"
140,"C",42361,"Not-foraging","Not-foraging"
140,"C",42362,"Not-foraging","Not-foraging"
140,"C",42363,"Not-foraging","Not-foraging"
140,"C",42364,"Not-foraging","Not-foraging"
140,"C",42365,"Not-foraging","Not-foraging"
140,"C",42366,"Not-foraging","Not-foraging"
140,"C",42367,"Not-foraging","Not-foraging"
140,"C",42368,"Not-foraging","Not-foraging"
140,"C",42369,"Not-foraging","Not-foraging"
140,"C",42370,"Not-foraging","Not-foraging"
140,"C",42371,"Not-foraging","Not-foraging"
140,"C",42372,"Not-foraging","Not-foraging"
140,"C",42373,"Not-foraging","Not-foraging"
140,"C",42374,"Not-foraging","Not-foraging"
140,"C",42375,"Not-foraging","Not-foraging"
140,"C",42376,"Not-foraging","Not-foraging"
140,"C",42377,"Not-foraging","Not-foraging"
140,"C",42378,"Not-foraging","Not-foraging"
140,"C",42379,"Not-foraging","Not-foraging"
140,"C",42380,"Not-foraging","Not-foraging"
140,"C",42381,"Not-foraging","Not-foraging"
140,"C",42382,"Not-foraging","Not-foraging"
140,"C",42383,"Not-foraging","Not-foraging"
140,"C",42384,"Not-foraging","Not-foraging"
140,"C",42385,"Not-foraging","Not-foraging"
140,"C",42386,"Not-foraging","Not-foraging"
140,"C",42387,"Not-foraging","Not-foraging"
140,"C",42388,"Not-foraging","Not-foraging"
140,"C",42389,"Not-foraging","Not-foraging"
140,"C",42390,"Not-foraging","Not-foraging"
140,"C",42391,"Not-foraging","Not-foraging"
140,"C",42392,"Not-foraging","Not-foraging"
140,"C",42393,"Not-foraging","Not-foraging"
140,"C",42394,"Not-foraging","Not-foraging"
140,"C",42395,"Not-foraging","Not-foraging"
140,"C",42396,"Not-foraging","Not-foraging"
140,"C",42397,"Not-foraging","Not-foraging"
140,"C",42398,"Not-foraging","Not-foraging"
140,"C",42399,"Not-foraging","Not-foraging"
140,"C",42400,"Not-foraging","Not-foraging"
140,"C",42401,"Not-foraging","Not-foraging"
140,"C",42402,"Not-foraging","Not-foraging"
140,"C",42403,"Not-foraging","Not-foraging"
140,"C",42404,"Not-foraging","Not-foraging"
140,"C",42405,"Not-foraging","Not-foraging"
140,"C",42406,"Not-foraging","Not-foraging"
140,"C",42407,"Not-foraging","Not-foraging"
140,"C",42408,"Not-foraging","Not-foraging"
140,"C",42409,"Not-foraging","Not-foraging"
140,"C",42410,"Not-foraging","Not-foraging"
140,"C",42411,"Not-foraging","Not-foraging"
140,"C",42412,"Not-foraging","Not-foraging"
140,"C",42413,"Not-foraging","Not-foraging"
140,"C",42414,"Not-foraging","Not-foraging"
140,"C",42415,"Foraging","Not-foraging"
140,"C",42416,"Foraging","Not-foraging"
140,"C",42417,"Foraging","Not-foraging"
140,"C",42418,"Foraging","Not-foraging"
140,"C",42419,"Foraging","Not-foraging"
140,"C",42420,"Foraging","Not-foraging"
140,"C",42421,"Foraging","Not-foraging"
140,"C",42422,"Foraging","Not-foraging"
140,"C",42423,"Foraging","Not-foraging"
140,"C",42424,"Foraging","Not-foraging"
140,"C",42425,"Foraging","Not-foraging"
140,"C",42426,"Foraging","Not-foraging"
140,"C",42427,"Foraging","Not-foraging"
140,"C",42428,"Foraging","Not-foraging"
140,"C",42429,"Foraging","Not-foraging"
140,"C",42430,"Foraging","Not-foraging"
140,"C",42431,"Foraging","Not-foraging"
140,"C",42432,"Foraging","Foraging"
140,"C",42433,"Foraging","Foraging"
140,"C",42434,"Foraging","Foraging"
140,"C",42435,"Foraging","Foraging"
140,"C",42436,"Foraging","Foraging"
140,"C",42437,"Foraging","Foraging"
140,"C",42438,"Foraging","Foraging"
140,"C",42439,"Foraging","Foraging"
140,"C",42440,"Foraging","Foraging"
140,"C",42441,"Foraging","Foraging"
140,"C",42442,"Foraging","Foraging"
140,"C",42443,"Foraging","Foraging"
140,"C",42444,"Foraging","Foraging"
140,"C",42445,"Foraging","Foraging"
140,"C",42446,"Foraging","Foraging"
140,"C",42447,"Foraging","Foraging"
140,"C",42448,"Foraging","Foraging"
140,"C",42449,"Foraging","Foraging"
140,"C",42450,"Foraging","Foraging"
140,"C",42451,"Foraging","Foraging"
140,"C",42452,"Foraging","Foraging"
140,"C",42453,"Foraging","Foraging"
140,"C",42454,"Foraging","Foraging"
140,"C",42455,"Foraging","Foraging"
140,"C",42456,"Foraging","Foraging"
140,"C",42457,"Foraging","Foraging"
140,"C",42458,"Foraging","Foraging"
140,"C",42459,"Foraging","Foraging"
140,"C",42460,"Foraging","Foraging"
140,"C",42461,"Foraging","Foraging"
140,"C",42462,"Foraging","Foraging"
140,"C",42463,"Foraging","Not-foraging"
140,"C",42464,"Foraging","Not-foraging"
140,"C",42465,"Foraging","Not-foraging"
140,"C",42466,"Foraging","Not-foraging"
140,"C",42467,"Foraging","Not-foraging"
