"COLONY","ID","SPECIES","TSECS","observedState","decodedState"
"Blue Circle Is, Larne Lough",21,"Sandwich",51605,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51606,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51607,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51608,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51609,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51610,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51611,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51612,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51613,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51614,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51615,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51616,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51617,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51618,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51619,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51620,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51621,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51622,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51623,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51624,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51625,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51626,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51627,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51628,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51629,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51630,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51631,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51632,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51633,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51634,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51635,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51636,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51637,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51638,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51639,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51640,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51641,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51642,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51643,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51644,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51645,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51646,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51647,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51648,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51649,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51650,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51651,"Foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51652,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51653,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51654,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51655,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51656,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51657,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51658,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51659,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51660,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51661,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51662,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51663,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51664,"Foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51665,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51666,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51667,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51668,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51669,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51670,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51671,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51672,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51673,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51674,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51675,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51676,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51677,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51678,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51679,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51680,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51681,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51682,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51683,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51684,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51685,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51686,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51687,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51688,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51689,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51690,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51691,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51692,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51693,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51694,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51695,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51696,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51697,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51698,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51699,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51700,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51701,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51702,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51703,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51704,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51705,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51706,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51707,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51708,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51709,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51710,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51711,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51712,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51713,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51714,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51715,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51716,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51717,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51718,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51719,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51720,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51721,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51722,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51723,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51724,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51725,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51726,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51727,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51728,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51729,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51730,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51731,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51732,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51733,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51734,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51735,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51736,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51737,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51738,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51739,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51740,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51741,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51742,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51743,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51744,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51745,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51746,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51747,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51748,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51749,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51750,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51751,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51752,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51753,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51754,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51755,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51756,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51757,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51758,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51759,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51760,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51761,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51762,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51763,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51764,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51765,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51766,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51767,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51768,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51769,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51770,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51771,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51772,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51773,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51774,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51775,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51776,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51777,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51778,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51779,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51780,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51781,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51782,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51783,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51784,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51785,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51786,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51787,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51788,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51789,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51790,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51791,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51792,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51793,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51794,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51795,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51796,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51797,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51798,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51799,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51800,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51801,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51802,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51803,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51804,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51805,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51806,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51807,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51808,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51809,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51810,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51811,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51812,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51813,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51814,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51815,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51816,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51817,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51818,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51819,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51820,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51821,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51822,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51823,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51824,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51825,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51826,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51827,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51828,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51829,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51830,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51831,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51832,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51833,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51834,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51835,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51836,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51837,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51838,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51839,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51840,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51841,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51842,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51843,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51844,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51845,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51846,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51847,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51848,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51849,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51850,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51851,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51852,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51853,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51854,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51855,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51856,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51857,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51858,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51859,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51860,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51861,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51862,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51863,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51864,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51865,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51866,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51867,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51868,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51869,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51870,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51871,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",21,"Sandwich",51872,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52211,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52212,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52213,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52214,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52215,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52216,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52217,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52218,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52219,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52220,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52221,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52222,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52223,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52224,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52225,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52226,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52227,"Not-foraging","Foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52228,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52229,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52230,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52231,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52232,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52233,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52234,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52235,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52236,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52237,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52238,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52239,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52240,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52241,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52242,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52243,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52244,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52245,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52246,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52247,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52248,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52249,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52250,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52251,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52252,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52253,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52254,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52255,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52256,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52257,"Not-foraging","Not-foraging"
"Blue Circle Is, Larne Lough",22,"Sandwich",52258,"Not-foraging","Not-foraging"
