"COLONY","ID","SPECIES","TSECS","observedState","decodedState"
"Glas Eileanan",42,"C",43961,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43962,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43963,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43964,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43965,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43966,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43967,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43968,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43969,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43970,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43971,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43972,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43973,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43974,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43975,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43976,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43977,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43978,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43979,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43980,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43981,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43982,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43983,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43984,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43985,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43986,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43987,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43988,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43989,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43990,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43991,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43992,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43993,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43994,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43995,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43996,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43997,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43998,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",43999,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44000,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44001,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44002,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44003,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44004,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44005,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44006,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44007,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44008,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44009,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44010,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44011,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44012,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44013,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44014,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44015,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44016,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44017,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44018,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44019,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44020,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44021,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44022,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44023,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44024,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44025,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44026,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44027,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44028,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44029,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44030,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44031,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44032,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44033,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44034,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44035,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44036,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44037,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44038,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44039,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44040,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44041,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44042,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44043,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44044,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44045,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44046,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44047,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44048,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44049,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44050,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44051,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44052,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44053,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44054,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44055,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44056,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44057,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44058,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44059,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44060,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44061,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44062,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44063,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44064,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44065,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44066,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44067,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44068,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44069,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44070,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44071,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44072,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44073,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44074,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44075,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44076,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44077,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44078,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44079,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44080,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44081,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44082,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44083,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44084,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44085,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44086,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44087,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44088,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44089,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44090,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44091,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44092,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44093,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44094,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44095,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44096,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44097,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44098,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44099,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44100,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44101,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44102,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44103,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44104,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44105,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44106,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44107,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44108,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44109,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44110,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44111,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44112,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44113,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44114,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44115,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44116,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44117,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44118,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44119,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44120,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44121,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44122,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44123,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44124,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44125,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44126,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44127,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44128,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44129,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44130,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44131,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44132,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44133,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44134,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44135,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44136,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44137,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44138,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44139,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44140,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44141,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44142,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44143,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44144,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44145,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44146,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44147,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44148,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44149,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44150,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44151,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44152,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44153,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44154,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44155,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44156,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44157,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44158,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44159,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44160,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44161,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44162,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44163,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44164,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44165,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44166,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44167,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44168,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44169,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44170,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44171,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44172,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44173,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44174,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44175,"Not-foraging","Foraging"
"Glas Eileanan",42,"C",44176,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44177,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44178,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44179,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44180,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44181,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44182,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44183,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44184,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44185,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44186,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44187,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44188,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44189,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44190,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44191,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44192,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44193,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44194,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44195,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44196,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44197,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44198,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44199,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44200,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44201,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44202,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44203,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44204,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44205,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44206,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44207,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44208,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44209,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44210,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44211,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44212,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44213,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44214,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44215,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44216,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44217,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44218,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44219,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44220,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44221,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44222,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44223,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44224,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44225,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44226,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44227,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44228,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44229,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44230,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44231,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44232,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44233,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44234,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44235,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44236,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44237,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44238,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44239,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44240,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44241,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44242,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44243,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44244,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44245,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44246,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44247,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44248,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44249,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44250,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44251,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44252,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44253,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44254,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44255,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44256,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44257,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44258,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44259,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44260,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44261,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44262,"Foraging","Foraging"
"Glas Eileanan",42,"C",44263,"Foraging","Foraging"
"Glas Eileanan",42,"C",44264,"Foraging","Foraging"
"Glas Eileanan",42,"C",44265,"Foraging","Foraging"
"Glas Eileanan",42,"C",44266,"Foraging","Foraging"
"Glas Eileanan",42,"C",44267,"Foraging","Foraging"
"Glas Eileanan",42,"C",44268,"Foraging","Foraging"
"Glas Eileanan",42,"C",44269,"Foraging","Foraging"
"Glas Eileanan",42,"C",44270,"Foraging","Foraging"
"Glas Eileanan",42,"C",44271,"Foraging","Foraging"
"Glas Eileanan",42,"C",44272,"Foraging","Foraging"
"Glas Eileanan",42,"C",44273,"Foraging","Foraging"
"Glas Eileanan",42,"C",44274,"Foraging","Foraging"
"Glas Eileanan",42,"C",44275,"Foraging","Foraging"
"Glas Eileanan",42,"C",44276,"Foraging","Foraging"
"Glas Eileanan",42,"C",44277,"Foraging","Foraging"
"Glas Eileanan",42,"C",44278,"Foraging","Foraging"
"Glas Eileanan",42,"C",44279,"Foraging","Foraging"
"Glas Eileanan",42,"C",44280,"Foraging","Foraging"
"Glas Eileanan",42,"C",44281,"Foraging","Foraging"
"Glas Eileanan",42,"C",44282,"Foraging","Foraging"
"Glas Eileanan",42,"C",44283,"Foraging","Foraging"
"Glas Eileanan",42,"C",44284,"Foraging","Foraging"
"Glas Eileanan",42,"C",44285,"Foraging","Foraging"
"Glas Eileanan",42,"C",44286,"Foraging","Foraging"
"Glas Eileanan",42,"C",44287,"Foraging","Foraging"
"Glas Eileanan",42,"C",44288,"Foraging","Foraging"
"Glas Eileanan",42,"C",44289,"Foraging","Foraging"
"Glas Eileanan",42,"C",44290,"Foraging","Foraging"
"Glas Eileanan",42,"C",44291,"Foraging","Foraging"
"Glas Eileanan",42,"C",44292,"Foraging","Foraging"
"Glas Eileanan",42,"C",44293,"Foraging","Foraging"
"Glas Eileanan",42,"C",44294,"Foraging","Foraging"
"Glas Eileanan",42,"C",44295,"Foraging","Foraging"
"Glas Eileanan",42,"C",44296,"Foraging","Foraging"
"Glas Eileanan",42,"C",44297,"Foraging","Foraging"
"Glas Eileanan",42,"C",44298,"Foraging","Foraging"
"Glas Eileanan",42,"C",44299,"Foraging","Foraging"
"Glas Eileanan",42,"C",44300,"Foraging","Foraging"
"Glas Eileanan",42,"C",44301,"Foraging","Foraging"
"Glas Eileanan",42,"C",44302,"Foraging","Foraging"
"Glas Eileanan",42,"C",44303,"Foraging","Foraging"
"Glas Eileanan",42,"C",44304,"Foraging","Foraging"
"Glas Eileanan",42,"C",44305,"Foraging","Foraging"
"Glas Eileanan",42,"C",44306,"Foraging","Foraging"
"Glas Eileanan",42,"C",44307,"Foraging","Foraging"
"Glas Eileanan",42,"C",44308,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44309,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44310,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44311,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44312,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44313,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44314,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44315,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44316,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44317,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44318,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44319,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44320,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44321,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44322,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44323,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44324,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44325,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44326,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44327,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44328,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44329,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44330,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44331,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44332,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44333,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44334,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44335,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44336,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44337,"Foraging","Foraging"
"Glas Eileanan",42,"C",44338,"Foraging","Foraging"
"Glas Eileanan",42,"C",44339,"Foraging","Foraging"
"Glas Eileanan",42,"C",44340,"Foraging","Foraging"
"Glas Eileanan",42,"C",44341,"Foraging","Foraging"
"Glas Eileanan",42,"C",44342,"Foraging","Foraging"
"Glas Eileanan",42,"C",44343,"Foraging","Foraging"
"Glas Eileanan",42,"C",44344,"Foraging","Foraging"
"Glas Eileanan",42,"C",44345,"Foraging","Foraging"
"Glas Eileanan",42,"C",44346,"Foraging","Foraging"
"Glas Eileanan",42,"C",44347,"Foraging","Foraging"
"Glas Eileanan",42,"C",44348,"Foraging","Foraging"
"Glas Eileanan",42,"C",44349,"Foraging","Foraging"
"Glas Eileanan",42,"C",44350,"Foraging","Foraging"
"Glas Eileanan",42,"C",44351,"Foraging","Foraging"
"Glas Eileanan",42,"C",44352,"Foraging","Foraging"
"Glas Eileanan",42,"C",44353,"Foraging","Foraging"
"Glas Eileanan",42,"C",44354,"Foraging","Foraging"
"Glas Eileanan",42,"C",44355,"Foraging","Foraging"
"Glas Eileanan",42,"C",44356,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44357,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44358,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44359,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44360,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44361,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44362,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44363,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44364,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44365,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44366,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44367,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44368,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44369,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44370,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44371,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44372,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44373,"Not-foraging","Not-foraging"
"Glas Eileanan",42,"C",44374,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44375,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44376,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44377,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44378,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44379,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44380,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44381,"Foraging","Not-foraging"
"Glas Eileanan",42,"C",44382,"Foraging","Not-foraging"
