"ID","SPECIES","TSECS","observedState","decodedState"
2,"Arctic",31997,"Not-foraging","Foraging"
2,"Arctic",31998,"Not-foraging","Foraging"
2,"Arctic",31999,"Not-foraging","Foraging"
2,"Arctic",32000,"Not-foraging","Foraging"
2,"Arctic",32001,"Not-foraging","Foraging"
2,"Arctic",32002,"Not-foraging","Foraging"
2,"Arctic",32003,"Not-foraging","Foraging"
2,"Arctic",32004,"Not-foraging","Foraging"
2,"Arctic",32005,"Not-foraging","Foraging"
2,"Arctic",32006,"Not-foraging","Foraging"
2,"Arctic",32007,"Not-foraging","Foraging"
2,"Arctic",32008,"Not-foraging","Foraging"
2,"Arctic",32009,"Not-foraging","Foraging"
2,"Arctic",32010,"Not-foraging","Foraging"
2,"Arctic",32011,"Not-foraging","Foraging"
2,"Arctic",32012,"Not-foraging","Foraging"
2,"Arctic",32013,"Not-foraging","Foraging"
2,"Arctic",32014,"Not-foraging","Foraging"
2,"Arctic",32015,"Not-foraging","Foraging"
2,"Arctic",32016,"Not-foraging","Foraging"
2,"Arctic",32017,"Not-foraging","Foraging"
2,"Arctic",32018,"Not-foraging","Foraging"
2,"Arctic",32019,"Not-foraging","Foraging"
2,"Arctic",32020,"Not-foraging","Foraging"
2,"Arctic",32021,"Not-foraging","Foraging"
2,"Arctic",32022,"Not-foraging","Foraging"
2,"Arctic",32023,"Not-foraging","Foraging"
