"ID","SPECIES","TSECS","observedState","decodedState"
3,"Arctic Tern",34779,"Not-foraging","Not-foraging"
3,"Arctic Tern",34780,"Not-foraging","Not-foraging"
3,"Arctic Tern",34781,"Not-foraging","Not-foraging"
3,"Arctic Tern",34782,"Not-foraging","Not-foraging"
3,"Arctic Tern",34783,"Not-foraging","Not-foraging"
3,"Arctic Tern",34784,"Not-foraging","Not-foraging"
3,"Arctic Tern",34785,"Not-foraging","Not-foraging"
3,"Arctic Tern",34786,"Not-foraging","Not-foraging"
3,"Arctic Tern",34787,"Not-foraging","Not-foraging"
3,"Arctic Tern",34788,"Not-foraging","Not-foraging"
3,"Arctic Tern",34789,"Not-foraging","Not-foraging"
3,"Arctic Tern",34790,"Not-foraging","Not-foraging"
3,"Arctic Tern",34791,"Not-foraging","Not-foraging"
3,"Arctic Tern",34792,"Not-foraging","Not-foraging"
3,"Arctic Tern",34793,"Not-foraging","Not-foraging"
3,"Arctic Tern",34794,"Not-foraging","Not-foraging"
3,"Arctic Tern",34795,"Not-foraging","Not-foraging"
3,"Arctic Tern",34796,"Not-foraging","Not-foraging"
3,"Arctic Tern",34797,"Not-foraging","Not-foraging"
3,"Arctic Tern",34798,"Not-foraging","Not-foraging"
3,"Arctic Tern",34799,"Not-foraging","Not-foraging"
3,"Arctic Tern",34800,"Not-foraging","Not-foraging"
3,"Arctic Tern",34801,"Not-foraging","Not-foraging"
3,"Arctic Tern",34802,"Not-foraging","Not-foraging"
3,"Arctic Tern",34803,"Not-foraging","Not-foraging"
3,"Arctic Tern",34804,"Not-foraging","Not-foraging"
3,"Arctic Tern",34805,"Not-foraging","Not-foraging"
3,"Arctic Tern",34806,"Not-foraging","Not-foraging"
3,"Arctic Tern",34807,"Not-foraging","Not-foraging"
3,"Arctic Tern",34808,"Not-foraging","Not-foraging"
3,"Arctic Tern",34809,"Not-foraging","Not-foraging"
3,"Arctic Tern",34810,"Not-foraging","Not-foraging"
3,"Arctic Tern",34811,"Not-foraging","Not-foraging"
3,"Arctic Tern",34812,"Not-foraging","Not-foraging"
3,"Arctic Tern",34813,"Not-foraging","Not-foraging"
3,"Arctic Tern",34814,"Not-foraging","Not-foraging"
3,"Arctic Tern",34815,"Not-foraging","Not-foraging"
3,"Arctic Tern",34816,"Not-foraging","Not-foraging"
3,"Arctic Tern",34817,"Not-foraging","Not-foraging"
3,"Arctic Tern",34818,"Not-foraging","Not-foraging"
3,"Arctic Tern",34819,"Not-foraging","Not-foraging"
3,"Arctic Tern",34820,"Not-foraging","Not-foraging"
3,"Arctic Tern",34821,"Not-foraging","Not-foraging"
3,"Arctic Tern",34822,"Not-foraging","Not-foraging"
3,"Arctic Tern",34823,"Not-foraging","Not-foraging"
3,"Arctic Tern",34824,"Not-foraging","Not-foraging"
3,"Arctic Tern",34825,"Not-foraging","Not-foraging"
3,"Arctic Tern",34826,"Not-foraging","Not-foraging"
3,"Arctic Tern",34827,"Not-foraging","Not-foraging"
3,"Arctic Tern",34828,"Not-foraging","Not-foraging"
3,"Arctic Tern",34829,"Not-foraging","Not-foraging"
3,"Arctic Tern",34830,"Not-foraging","Not-foraging"
3,"Arctic Tern",34831,"Not-foraging","Not-foraging"
3,"Arctic Tern",34832,"Not-foraging","Not-foraging"
3,"Arctic Tern",34833,"Not-foraging","Not-foraging"
3,"Arctic Tern",34834,"Not-foraging","Not-foraging"
3,"Arctic Tern",34835,"Not-foraging","Not-foraging"
3,"Arctic Tern",34836,"Not-foraging","Not-foraging"
3,"Arctic Tern",34837,"Not-foraging","Not-foraging"
3,"Arctic Tern",34838,"Not-foraging","Not-foraging"
3,"Arctic Tern",34839,"Not-foraging","Not-foraging"
3,"Arctic Tern",34840,"Not-foraging","Not-foraging"
3,"Arctic Tern",34841,"Not-foraging","Not-foraging"
3,"Arctic Tern",34842,"Not-foraging","Not-foraging"
3,"Arctic Tern",34843,"Not-foraging","Not-foraging"
3,"Arctic Tern",34844,"Not-foraging","Not-foraging"
3,"Arctic Tern",34845,"Not-foraging","Not-foraging"
3,"Arctic Tern",34846,"Not-foraging","Not-foraging"
3,"Arctic Tern",34847,"Not-foraging","Not-foraging"
3,"Arctic Tern",34848,"Not-foraging","Not-foraging"
3,"Arctic Tern",34849,"Not-foraging","Not-foraging"
3,"Arctic Tern",34850,"Not-foraging","Not-foraging"
3,"Arctic Tern",34851,"Not-foraging","Not-foraging"
3,"Arctic Tern",34852,"Not-foraging","Not-foraging"
3,"Arctic Tern",34853,"Not-foraging","Not-foraging"
3,"Arctic Tern",34854,"Not-foraging","Not-foraging"
3,"Arctic Tern",34855,"Not-foraging","Not-foraging"
3,"Arctic Tern",34856,"Not-foraging","Not-foraging"
3,"Arctic Tern",34857,"Not-foraging","Not-foraging"
3,"Arctic Tern",34858,"Not-foraging","Not-foraging"
3,"Arctic Tern",34859,"Not-foraging","Not-foraging"
3,"Arctic Tern",34860,"Not-foraging","Not-foraging"
3,"Arctic Tern",34861,"Not-foraging","Not-foraging"
3,"Arctic Tern",34862,"Not-foraging","Not-foraging"
3,"Arctic Tern",34863,"Not-foraging","Not-foraging"
3,"Arctic Tern",34864,"Not-foraging","Not-foraging"
3,"Arctic Tern",34865,"Not-foraging","Not-foraging"
3,"Arctic Tern",34866,"Not-foraging","Not-foraging"
3,"Arctic Tern",34867,"Not-foraging","Not-foraging"
3,"Arctic Tern",34868,"Not-foraging","Not-foraging"
3,"Arctic Tern",34869,"Not-foraging","Not-foraging"
3,"Arctic Tern",34870,"Not-foraging","Not-foraging"
3,"Arctic Tern",34871,"Not-foraging","Not-foraging"
3,"Arctic Tern",34872,"Not-foraging","Not-foraging"
3,"Arctic Tern",34873,"Not-foraging","Not-foraging"
3,"Arctic Tern",34874,"Not-foraging","Not-foraging"
3,"Arctic Tern",34875,"Not-foraging","Not-foraging"
3,"Arctic Tern",34876,"Not-foraging","Not-foraging"
3,"Arctic Tern",34877,"Not-foraging","Not-foraging"
3,"Arctic Tern",34878,"Not-foraging","Not-foraging"
3,"Arctic Tern",34879,"Not-foraging","Not-foraging"
3,"Arctic Tern",34880,"Not-foraging","Not-foraging"
3,"Arctic Tern",34881,"Not-foraging","Not-foraging"
3,"Arctic Tern",34882,"Not-foraging","Not-foraging"
3,"Arctic Tern",34883,"Not-foraging","Not-foraging"
3,"Arctic Tern",34884,"Not-foraging","Not-foraging"
3,"Arctic Tern",34885,"Not-foraging","Not-foraging"
3,"Arctic Tern",34886,"Not-foraging","Not-foraging"
3,"Arctic Tern",34887,"Not-foraging","Not-foraging"
3,"Arctic Tern",34888,"Not-foraging","Not-foraging"
3,"Arctic Tern",34889,"Not-foraging","Not-foraging"
3,"Arctic Tern",34890,"Not-foraging","Not-foraging"
3,"Arctic Tern",34891,"Not-foraging","Not-foraging"
3,"Arctic Tern",34892,"Not-foraging","Not-foraging"
3,"Arctic Tern",34893,"Not-foraging","Not-foraging"
3,"Arctic Tern",34894,"Not-foraging","Not-foraging"
3,"Arctic Tern",34895,"Not-foraging","Not-foraging"
3,"Arctic Tern",34896,"Not-foraging","Not-foraging"
3,"Arctic Tern",34897,"Not-foraging","Not-foraging"
3,"Arctic Tern",34898,"Not-foraging","Not-foraging"
3,"Arctic Tern",34899,"Not-foraging","Not-foraging"
3,"Arctic Tern",34900,"Not-foraging","Not-foraging"
3,"Arctic Tern",34901,"Not-foraging","Not-foraging"
3,"Arctic Tern",34902,"Not-foraging","Not-foraging"
3,"Arctic Tern",34903,"Not-foraging","Not-foraging"
3,"Arctic Tern",34904,"Not-foraging","Not-foraging"
3,"Arctic Tern",34905,"Not-foraging","Not-foraging"
3,"Arctic Tern",34906,"Not-foraging","Not-foraging"
3,"Arctic Tern",34907,"Not-foraging","Not-foraging"
3,"Arctic Tern",34908,"Not-foraging","Not-foraging"
3,"Arctic Tern",34909,"Not-foraging","Not-foraging"
3,"Arctic Tern",34910,"Not-foraging","Not-foraging"
3,"Arctic Tern",34911,"Not-foraging","Not-foraging"
3,"Arctic Tern",34912,"Not-foraging","Not-foraging"
3,"Arctic Tern",34913,"Not-foraging","Not-foraging"
3,"Arctic Tern",34914,"Not-foraging","Not-foraging"
3,"Arctic Tern",34915,"Not-foraging","Not-foraging"
3,"Arctic Tern",34916,"Not-foraging","Not-foraging"
3,"Arctic Tern",34917,"Not-foraging","Not-foraging"
3,"Arctic Tern",34918,"Not-foraging","Not-foraging"
3,"Arctic Tern",34919,"Not-foraging","Not-foraging"
3,"Arctic Tern",34920,"Not-foraging","Not-foraging"
3,"Arctic Tern",34921,"Not-foraging","Not-foraging"
