"ID","SPECIES","TSECS","observedState","decodedState"
12,"Common tern",27600,"Not-foraging","Not-foraging"
12,"Common tern",27601,"Not-foraging","Not-foraging"
12,"Common tern",27602,"Not-foraging","Not-foraging"
12,"Common tern",27603,"Not-foraging","Not-foraging"
12,"Common tern",27604,"Not-foraging","Not-foraging"
12,"Common tern",27605,"Not-foraging","Not-foraging"
12,"Common tern",27606,"Not-foraging","Not-foraging"
12,"Common tern",27607,"Not-foraging","Not-foraging"
12,"Common tern",27608,"Not-foraging","Not-foraging"
12,"Common tern",27609,"Not-foraging","Not-foraging"
12,"Common tern",27610,"Not-foraging","Not-foraging"
12,"Common tern",27611,"Not-foraging","Not-foraging"
12,"Common tern",27612,"Not-foraging","Not-foraging"
12,"Common tern",27613,"Not-foraging","Not-foraging"
12,"Common tern",27614,"Not-foraging","Not-foraging"
12,"Common tern",27615,"Not-foraging","Not-foraging"
12,"Common tern",27616,"Not-foraging","Not-foraging"
12,"Common tern",27617,"Not-foraging","Not-foraging"
12,"Common tern",27618,"Not-foraging","Not-foraging"
12,"Common tern",27619,"Not-foraging","Not-foraging"
12,"Common tern",27620,"Not-foraging","Not-foraging"
12,"Common tern",27621,"Not-foraging","Not-foraging"
12,"Common tern",27622,"Not-foraging","Not-foraging"
12,"Common tern",27623,"Not-foraging","Not-foraging"
12,"Common tern",27624,"Not-foraging","Not-foraging"
12,"Common tern",27625,"Not-foraging","Not-foraging"
12,"Common tern",27626,"Not-foraging","Not-foraging"
12,"Common tern",27627,"Not-foraging","Not-foraging"
12,"Common tern",27628,"Not-foraging","Not-foraging"
12,"Common tern",27629,"Not-foraging","Not-foraging"
12,"Common tern",27630,"Not-foraging","Not-foraging"
12,"Common tern",27631,"Not-foraging","Not-foraging"
12,"Common tern",27632,"Not-foraging","Not-foraging"
12,"Common tern",27633,"Not-foraging","Not-foraging"
12,"Common tern",27634,"Not-foraging","Not-foraging"
12,"Common tern",27635,"Not-foraging","Not-foraging"
12,"Common tern",27636,"Not-foraging","Not-foraging"
12,"Common tern",27637,"Not-foraging","Not-foraging"
12,"Common tern",27638,"Not-foraging","Not-foraging"
12,"Common tern",27639,"Not-foraging","Not-foraging"
12,"Common tern",27640,"Not-foraging","Not-foraging"
12,"Common tern",27641,"Not-foraging","Not-foraging"
12,"Common tern",27642,"Not-foraging","Not-foraging"
12,"Common tern",27643,"Not-foraging","Not-foraging"
12,"Common tern",27644,"Not-foraging","Not-foraging"
12,"Common tern",27645,"Not-foraging","Not-foraging"
12,"Common tern",27646,"Not-foraging","Foraging"
12,"Common tern",27647,"Not-foraging","Not-foraging"
12,"Common tern",27648,"Not-foraging","Not-foraging"
12,"Common tern",27649,"Not-foraging","Not-foraging"
12,"Common tern",27650,"Not-foraging","Not-foraging"
12,"Common tern",27651,"Not-foraging","Not-foraging"
12,"Common tern",27652,"Not-foraging","Not-foraging"
12,"Common tern",27653,"Not-foraging","Not-foraging"
12,"Common tern",27654,"Not-foraging","Not-foraging"
12,"Common tern",27655,"Not-foraging","Not-foraging"
12,"Common tern",27656,"Not-foraging","Not-foraging"
12,"Common tern",27657,"Not-foraging","Not-foraging"
12,"Common tern",27658,"Not-foraging","Not-foraging"
12,"Common tern",27659,"Not-foraging","Not-foraging"
12,"Common tern",27660,"Not-foraging","Not-foraging"
12,"Common tern",27661,"Not-foraging","Not-foraging"
12,"Common tern",27662,"Not-foraging","Not-foraging"
12,"Common tern",27663,"Not-foraging","Not-foraging"
12,"Common tern",27664,"Not-foraging","Not-foraging"
12,"Common tern",27665,"Not-foraging","Not-foraging"
12,"Common tern",27666,"Not-foraging","Not-foraging"
12,"Common tern",27667,"Not-foraging","Not-foraging"
12,"Common tern",27668,"Not-foraging","Not-foraging"
12,"Common tern",27669,"Not-foraging","Not-foraging"
12,"Common tern",27670,"Not-foraging","Not-foraging"
12,"Common tern",27671,"Not-foraging","Foraging"
12,"Common tern",27672,"Not-foraging","Not-foraging"
12,"Common tern",27673,"Not-foraging","Not-foraging"
12,"Common tern",27674,"Not-foraging","Not-foraging"
12,"Common tern",27675,"Not-foraging","Not-foraging"
12,"Common tern",27676,"Not-foraging","Not-foraging"
12,"Common tern",27677,"Not-foraging","Not-foraging"
12,"Common tern",27678,"Not-foraging","Not-foraging"
12,"Common tern",27679,"Not-foraging","Not-foraging"
12,"Common tern",27680,"Not-foraging","Not-foraging"
12,"Common tern",27681,"Not-foraging","Foraging"
12,"Common tern",27682,"Not-foraging","Not-foraging"
12,"Common tern",27683,"Not-foraging","Not-foraging"
12,"Common tern",27684,"Not-foraging","Not-foraging"
12,"Common tern",27685,"Not-foraging","Not-foraging"
12,"Common tern",27686,"Not-foraging","Foraging"
12,"Common tern",27687,"Not-foraging","Not-foraging"
12,"Common tern",27688,"Not-foraging","Not-foraging"
12,"Common tern",27689,"Not-foraging","Not-foraging"
12,"Common tern",27690,"Not-foraging","Not-foraging"
12,"Common tern",27691,"Not-foraging","Not-foraging"
12,"Common tern",27692,"Not-foraging","Not-foraging"
12,"Common tern",27693,"Not-foraging","Not-foraging"
12,"Common tern",27694,"Not-foraging","Not-foraging"
12,"Common tern",27695,"Not-foraging","Not-foraging"
12,"Common tern",27696,"Not-foraging","Not-foraging"
12,"Common tern",27697,"Not-foraging","Not-foraging"
12,"Common tern",27698,"Not-foraging","Not-foraging"
12,"Common tern",27699,"Not-foraging","Not-foraging"
12,"Common tern",27700,"Not-foraging","Not-foraging"
12,"Common tern",27701,"Not-foraging","Not-foraging"
12,"Common tern",27702,"Not-foraging","Not-foraging"
12,"Common tern",27703,"Not-foraging","Not-foraging"
12,"Common tern",27704,"Not-foraging","Not-foraging"
12,"Common tern",27705,"Not-foraging","Not-foraging"
12,"Common tern",27706,"Not-foraging","Not-foraging"
12,"Common tern",27707,"Not-foraging","Not-foraging"
12,"Common tern",27708,"Not-foraging","Not-foraging"
12,"Common tern",27709,"Not-foraging","Not-foraging"
